TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	
0	1000	0	500	0	100	0	
1e-05	1000	0	500	0	100	0	
2e-05	998	2	498	2	100	0	
3e-05	998	1	498	1	99	0	
4e-05	998	1	498	1	99	0	
5e-05	998	1	498	1	99	0	
6e-05	996	3	496	3	99	0	
7e-05	995	4	495	4	99	0	
8e-05	995	4	495	4	99	0	
9e-05	994	5	494	5	99	0	
0.0001	993	6	493	6	99	0	
0.00011	993	6	493	6	99	0	
0.00012	992	7	492	7	99	0	
0.00013	989	10	489	10	99	0	
0.00014	988	11	488	11	99	0	
0.00015	988	11	488	11	99	0	
0.00016	988	11	488	11	99	0	
0.00017	988	10	488	10	98	0	
0.00018	986	12	486	12	98	0	
0.00019	986	12	486	12	98	0	
0.0002	986	12	486	12	98	0	
0.00021	985	13	485	13	98	0	
0.00022	985	13	485	13	98	0	
0.00023	984	13	484	13	97	0	
0.00024	984	13	484	13	97	0	
0.00025	984	12	484	12	96	0	
0.00026	982	14	482	14	96	0	
0.00027	981	15	481	15	96	0	
0.00028	981	15	481	15	96	0	
0.00029	981	15	481	15	96	0	
0.0003	981	15	481	15	96	0	
0.00031	981	15	481	15	96	0	
0.00032	980	16	480	16	96	0	
0.00033	980	16	480	16	96	0	
0.00034	979	17	479	17	96	0	
0.00035	979	17	479	17	96	0	
0.00036	979	17	479	17	96	0	
0.00037	980	16	480	16	96	0	
0.00038	980	16	480	16	96	0	
0.00039	980	16	480	16	96	0	
0.0004	980	16	480	16	96	0	
0.00041	979	17	479	17	96	0	
0.00042	979	17	479	17	96	0	
0.00043	979	17	479	17	96	0	
0.00044	979	17	479	17	96	0	
0.00045	978	18	478	18	96	0	
0.00046	978	18	478	18	96	0	
0.00047	978	17	478	17	95	0	
0.00048	978	17	478	17	95	0	
0.00049	977	18	477	18	95	0	
0.0005	977	18	477	18	95	0	
0.00051	977	18	477	18	95	0	
0.00052	976	19	476	19	95	0	
0.00053	976	19	476	19	95	0	
0.00054	975	20	475	20	95	0	
0.00055	975	19	475	19	94	0	
0.00056	975	19	475	19	94	0	
0.00057	975	19	475	19	94	0	
0.00058	975	19	475	19	94	0	
0.00059	974	19	474	19	93	0	
0.0006	973	20	473	20	93	0	
0.00061	972	21	472	21	93	0	
0.00062	971	22	471	22	93	0	
0.00063	971	22	471	22	93	0	
0.00064	971	22	471	22	93	0	
0.00065	971	22	471	22	93	0	
0.00066	971	22	471	22	93	0	
0.00067	970	22	470	22	92	0	
0.00068	970	22	470	22	92	0	
0.00069	970	22	470	22	92	0	
0.0007	969	22	469	22	91	0	
0.00071	968	23	468	23	91	0	
0.00072	968	23	468	23	91	0	
0.00073	968	23	468	23	91	0	
0.00074	967	24	467	24	91	0	
0.00075	967	23	467	23	90	0	
0.00076	967	23	467	23	90	0	
0.00077	965	25	465	25	90	0	
0.00078	965	25	465	25	90	0	
0.00079	963	27	463	27	90	0	
0.0008	960	30	460	30	90	0	
0.00081	960	30	460	30	90	0	
0.00082	958	32	458	32	90	0	
0.00083	958	31	458	31	89	0	
0.00084	958	31	458	31	89	0	
0.00085	958	31	458	31	89	0	
0.00086	958	31	458	31	89	0	
0.00087	957	32	457	32	89	0	
0.00088	957	32	457	32	89	0	
0.00089	957	32	457	32	89	0	
0.0009	957	32	457	32	89	0	
0.00091	957	32	457	32	89	0	
0.00092	956	33	456	33	89	0	
0.00093	955	33	455	33	88	0	
0.00094	954	34	454	34	88	0	
0.00095	952	36	452	36	88	0	
0.00096	952	36	452	36	88	0	
0.00097	952	36	452	36	88	0	
0.00098	952	36	452	36	88	0	
0.00099	952	36	452	36	88	0	
0.001	951	37	451	37	88	0	
0.00101	951	37	451	37	88	0	
0.00102	951	37	451	37	88	0	
0.00103	949	39	449	39	88	0	
0.00104	949	39	449	39	88	0	
0.00105	949	39	449	39	88	0	
0.00106	948	40	448	40	88	0	
0.00107	948	40	448	40	88	0	
0.00108	948	40	448	40	88	0	
0.00109	948	39	448	39	87	0	
0.0011	948	38	448	38	86	0	
0.00111	948	37	448	37	85	0	
0.00112	948	37	448	37	85	0	
0.00113	947	37	447	37	84	0	
0.00114	947	36	447	36	83	0	
0.00115	947	36	447	36	83	0	
0.00116	947	36	447	36	83	0	
0.00117	947	36	447	36	83	0	
0.00118	946	37	446	37	83	0	
0.00119	946	36	446	36	82	0	
0.0012	946	36	446	36	82	0	
0.00121	946	36	446	36	82	0	
0.00122	946	36	446	36	82	0	
0.00123	945	37	445	37	82	0	
0.00124	945	37	445	37	82	0	
0.00125	944	38	444	38	82	0	
0.00126	944	38	444	38	82	0	
0.00127	944	38	444	38	82	0	
0.00128	944	38	444	38	82	0	
0.00129	944	38	444	38	82	0	
0.0013	944	38	444	38	82	0	
0.00131	944	38	444	38	82	0	
0.00132	944	38	444	38	82	0	
0.00133	944	37	444	37	81	0	
0.00134	944	37	444	37	81	0	
0.00135	943	38	443	38	81	0	
0.00136	941	40	441	40	81	0	
0.00137	941	40	441	40	81	0	
0.00138	941	40	441	40	81	0	
0.00139	940	41	440	41	81	0	
0.0014	940	41	440	41	81	0	
0.00141	940	41	440	41	81	0	
0.00142	940	41	440	41	81	0	
0.00143	940	41	440	41	81	0	
0.00144	940	41	440	41	81	0	
0.00145	939	42	439	42	81	0	
0.00146	938	42	438	42	80	0	
0.00147	938	42	438	42	80	0	
0.00148	936	43	436	43	79	0	
0.00149	936	43	436	43	79	0	
0.0015	936	43	436	43	79	0	
0.00151	936	43	436	43	79	0	
0.00152	936	42	436	42	78	0	
0.00153	937	41	436	42	77	1	
0.00154	935	44	434	45	78	1	
0.00155	936	43	435	44	78	1	
0.00156	936	43	435	44	78	1	
0.00157	936	43	435	44	78	1	
0.00158	934	43	434	43	77	0	
0.00159	934	43	434	43	77	0	
0.0016	933	43	433	43	76	0	
0.00161	933	42	433	42	75	0	
0.00162	933	41	433	41	74	0	
0.00163	934	41	433	42	74	1	
0.00164	934	41	433	42	74	1	
0.00165	934	41	433	42	74	1	
0.00166	931	43	431	43	74	0	
0.00167	931	42	431	42	73	0	
0.00168	931	42	431	42	73	0	
0.00169	931	41	431	41	72	0	
0.0017	931	41	431	41	72	0	
0.00171	930	42	430	42	72	0	
0.00172	930	42	430	42	72	0	
0.00173	930	42	430	42	72	0	
0.00174	929	43	429	43	72	0	
0.00175	928	44	428	44	72	0	
0.00176	928	44	428	44	72	0	
0.00177	928	44	428	44	72	0	
0.00178	928	44	428	44	72	0	
0.00179	928	44	428	44	72	0	
0.0018	927	45	427	45	72	0	
0.00181	927	45	427	45	72	0	
0.00182	927	45	427	45	72	0	
0.00183	927	45	427	45	72	0	
0.00184	927	45	427	45	72	0	
0.00185	927	45	427	45	72	0	
0.00186	926	46	426	46	72	0	
0.00187	924	48	424	48	72	0	
0.00188	924	48	424	48	72	0	
0.00189	924	48	424	48	72	0	
0.0019	923	49	423	49	72	0	
0.00191	923	49	423	49	72	0	
0.00192	923	49	423	49	72	0	
0.00193	922	50	422	50	72	0	
0.00194	922	50	422	50	72	0	
0.00195	921	50	421	50	71	0	
0.00196	921	50	421	50	71	0	
0.00197	920	51	420	51	71	0	
0.00198	919	52	419	52	71	0	
0.00199	919	50	419	50	69	0	
0.002	920	49	420	49	69	0	
0.00201	919	50	419	50	69	0	
0.00202	919	50	419	50	69	0	
0.00203	919	49	419	49	68	0	
0.00204	919	48	419	48	67	0	
0.00205	919	47	419	47	66	0	
0.00206	919	47	419	47	66	0	
0.00207	918	47	418	47	65	0	
0.00208	917	48	417	48	65	0	
0.00209	917	48	417	48	65	0	
0.0021	917	48	417	48	65	0	
0.00211	917	47	417	47	64	0	
0.00212	916	48	416	48	64	0	
0.00213	915	49	415	49	64	0	
0.00214	914	50	414	50	64	0	
0.00215	914	49	414	49	63	0	
0.00216	913	50	413	50	63	0	
0.00217	913	49	413	49	62	0	
0.00218	912	50	412	50	62	0	
0.00219	912	50	412	50	62	0	
0.0022	912	49	412	49	61	0	
0.00221	912	49	412	49	61	0	
0.00222	912	48	412	48	60	0	
0.00223	912	48	412	48	60	0	
0.00224	912	48	412	48	60	0	
0.00225	911	49	411	49	60	0	
0.00226	911	49	411	49	60	0	
0.00227	911	49	411	49	60	0	
0.00228	911	48	411	48	59	0	
0.00229	910	49	410	49	59	0	
0.0023	910	49	410	49	59	0	
0.00231	909	50	409	50	59	0	
0.00232	909	50	409	50	59	0	
0.00233	909	50	409	50	59	0	
0.00234	909	50	409	50	59	0	
0.00235	909	50	409	50	59	0	
0.00236	909	50	409	50	59	0	
0.00237	909	49	409	49	58	0	
0.00238	909	49	409	49	58	0	
0.00239	909	48	409	48	57	0	
0.0024	909	48	409	48	57	0	
0.00241	909	48	409	48	57	0	
0.00242	909	48	409	48	57	0	
0.00243	909	48	409	48	57	0	
0.00244	908	47	408	47	55	0	
0.00245	907	47	407	47	54	0	
0.00246	906	48	406	48	54	0	
0.00247	906	48	406	48	54	0	
0.00248	906	48	406	48	54	0	
0.00249	907	46	407	46	53	0	
0.0025	907	46	407	46	53	0	
0.00251	907	46	407	46	53	0	
0.00252	907	46	407	46	53	0	
0.00253	906	47	406	47	53	0	
0.00254	903	50	403	50	53	0	
0.00255	903	50	403	50	53	0	
0.00256	903	50	403	50	53	0	
0.00257	903	50	403	50	53	0	
0.00258	902	51	402	51	53	0	
0.00259	902	50	402	50	52	0	
0.0026	902	50	402	50	52	0	
0.00261	902	50	402	50	52	0	
0.00262	900	52	400	52	52	0	
0.00263	900	52	400	52	52	0	
0.00264	899	53	399	53	52	0	
0.00265	899	53	399	53	52	0	
0.00266	899	53	399	53	52	0	
0.00267	900	53	399	54	52	1	
0.00268	899	54	398	55	52	1	
0.00269	899	54	398	55	52	1	
0.0027	899	54	398	55	52	1	
0.00271	899	54	398	55	52	1	
0.00272	899	54	398	55	52	1	
0.00273	899	54	398	55	52	1	
0.00274	899	54	398	55	52	1	
0.00275	899	54	398	55	52	1	
0.00276	897	56	396	57	52	1	
0.00277	897	55	396	56	51	1	
0.00278	896	56	395	57	51	1	
0.00279	896	56	395	57	51	1	
0.0028	896	56	395	57	51	1	
0.00281	896	56	395	57	51	1	
0.00282	894	58	393	59	51	1	
0.00283	894	57	393	58	50	1	
0.00284	894	57	393	58	50	1	
0.00285	894	57	393	58	50	1	
0.00286	894	57	393	58	50	1	
0.00287	893	58	392	59	50	1	
0.00288	892	59	391	60	50	1	
0.00289	891	60	390	61	50	1	
0.0029	891	60	390	61	50	1	
0.00291	891	60	390	61	50	1	
0.00292	891	60	390	61	50	1	
0.00293	890	62	389	63	51	1	
0.00294	889	63	388	64	51	1	
0.00295	889	64	387	66	51	2	
0.00296	888	63	386	65	49	2	
0.00297	888	63	386	65	49	2	
0.00298	888	63	386	65	49	2	
0.00299	888	63	386	65	49	2	
0.003	888	63	386	65	49	2	
0.00301	888	63	386	65	49	2	
0.00302	888	63	386	65	49	2	
0.00303	887	64	385	66	49	2	
0.00304	887	63	385	65	48	2	
0.00305	887	62	385	64	47	2	
0.00306	887	62	385	64	47	2	
0.00307	886	62	384	64	46	2	
0.00308	886	62	384	64	46	2	
0.00309	885	62	383	64	45	2	
0.0031	885	62	383	64	45	2	
0.00311	883	64	381	66	45	2	
0.00312	882	64	380	66	44	2	
0.00313	880	63	380	63	43	0	
0.00314	880	61	380	61	41	0	
0.00315	879	62	379	62	41	0	
0.00316	879	62	379	62	41	0	
0.00317	879	62	379	62	41	0	
0.00318	879	62	379	62	41	0	
0.00319	878	63	378	63	41	0	
0.0032	878	63	378	63	41	0	
0.00321	878	62	378	62	40	0	
0.00322	878	62	378	62	40	0	
0.00323	877	63	377	63	40	0	
0.00324	877	63	377	63	40	0	
0.00325	877	63	377	63	40	0	
0.00326	877	63	377	63	40	0	
0.00327	877	61	377	61	38	0	
0.00328	877	60	377	60	37	0	
0.00329	876	61	376	61	37	0	
0.0033	876	61	376	61	37	0	
0.00331	876	61	376	61	37	0	
0.00332	876	61	376	61	37	0	
0.00333	876	61	376	61	37	0	
0.00334	876	61	376	61	37	0	
0.00335	876	61	376	61	37	0	
0.00336	876	61	376	61	37	0	
0.00337	876	61	376	61	37	0	
0.00338	875	61	375	61	36	0	
0.00339	875	61	375	61	36	0	
0.0034	875	61	375	61	36	0	
0.00341	874	62	374	62	36	0	
0.00342	874	62	374	62	36	0	
0.00343	874	62	374	62	36	0	
0.00344	874	61	374	61	35	0	
0.00345	874	61	374	61	35	0	
0.00346	874	61	374	61	35	0	
0.00347	874	60	374	60	34	0	
0.00348	874	59	374	59	33	0	
0.00349	874	59	374	59	33	0	
0.0035	874	58	374	58	32	0	
0.00351	873	59	373	59	32	0	
0.00352	873	59	373	59	32	0	
0.00353	873	59	373	59	32	0	
0.00354	872	60	372	60	32	0	
0.00355	872	60	372	60	32	0	
0.00356	870	63	370	63	33	0	
0.00357	870	63	370	63	33	0	
0.00358	870	63	370	63	33	0	
0.00359	870	63	370	63	33	0	
0.0036	869	64	369	64	33	0	
0.00361	869	64	369	64	33	0	
0.00362	868	65	368	65	33	0	
0.00363	868	65	368	65	33	0	
0.00364	867	66	367	66	33	0	
0.00365	866	66	366	66	32	0	
0.00366	866	66	366	66	32	0	
0.00367	865	66	365	66	31	0	
0.00368	864	67	364	67	31	0	
0.00369	864	67	364	67	31	0	
0.0037	864	67	364	67	31	0	
0.00371	864	67	364	67	31	0	
0.00372	864	67	364	67	31	0	
0.00373	864	67	364	67	31	0	
0.00374	864	67	364	67	31	0	
0.00375	864	67	364	67	31	0	
0.00376	864	67	364	67	31	0	
0.00377	863	68	363	68	31	0	
0.00378	862	67	362	67	29	0	
0.00379	862	67	362	67	29	0	
0.0038	861	68	361	68	29	0	
0.00381	861	68	361	68	29	0	
0.00382	861	68	361	68	29	0	
0.00383	861	68	361	68	29	0	
0.00384	861	68	361	68	29	0	
0.00385	861	67	361	67	28	0	
0.00386	861	67	361	67	28	0	
0.00387	861	67	361	67	28	0	
0.00388	860	68	360	68	28	0	
0.00389	860	67	360	67	27	0	
0.0039	860	67	360	67	27	0	
0.00391	860	67	360	67	27	0	
0.00392	860	67	360	67	27	0	
0.00393	860	67	360	67	27	0	
0.00394	859	68	359	68	27	0	
0.00395	859	67	359	67	26	0	
0.00396	859	67	359	67	26	0	
0.00397	859	67	359	67	26	0	
0.00398	858	68	358	68	26	0	
0.00399	858	68	358	68	26	0	
0.004	858	68	358	68	26	0	
0.00401	858	68	358	68	26	0	
0.00402	858	68	358	68	26	0	
0.00403	857	69	357	69	26	0	
0.00404	856	70	356	70	26	0	
0.00405	856	70	356	70	26	0	
0.00406	855	71	355	71	26	0	
0.00407	855	71	355	71	26	0	
0.00408	855	71	355	71	26	0	
0.00409	855	71	355	71	26	0	
0.0041	854	72	354	72	26	0	
0.00411	854	72	354	72	26	0	
0.00412	854	73	354	73	27	0	
0.00413	853	73	353	73	26	0	
0.00414	853	73	353	73	26	0	
0.00415	853	73	353	73	26	0	
0.00416	853	73	353	73	26	0	
0.00417	853	73	353	73	26	0	
0.00418	853	73	353	73	26	0	
0.00419	852	73	352	73	25	0	
0.0042	852	73	352	73	25	0	
0.00421	851	73	351	73	24	0	
0.00422	851	73	351	73	24	0	
0.00423	851	74	351	74	25	0	
0.00424	851	74	351	74	25	0	
0.00425	851	74	351	74	25	0	
0.00426	851	74	351	74	25	0	
0.00427	851	74	351	74	25	0	
0.00428	851	74	351	74	25	0	
0.00429	852	72	352	72	24	0	
0.0043	852	72	352	72	24	0	
0.00431	852	72	352	72	24	0	
0.00432	852	72	352	72	24	0	
0.00433	851	72	351	72	23	0	
0.00434	851	71	351	71	22	0	
0.00435	850	72	350	72	22	0	
0.00436	849	73	349	73	22	0	
0.00437	849	73	349	73	22	0	
0.00438	847	75	347	75	22	0	
0.00439	846	76	346	76	22	0	
0.0044	846	76	346	76	22	0	
0.00441	846	76	346	76	22	0	
0.00442	846	75	346	75	21	0	
0.00443	846	75	346	75	21	0	
0.00444	846	75	346	75	21	0	
0.00445	846	75	346	75	21	0	
0.00446	846	76	346	76	22	0	
0.00447	846	76	346	76	22	0	
0.00448	846	76	346	76	22	0	
0.00449	846	76	346	76	22	0	
0.0045	846	74	346	74	20	0	
0.00451	846	74	346	74	20	0	
0.00452	846	74	346	74	20	0	
0.00453	845	75	345	75	20	0	
0.00454	845	75	345	75	20	0	
0.00455	845	75	345	75	20	0	
0.00456	845	74	345	74	19	0	
0.00457	845	74	345	74	19	0	
0.00458	845	74	345	74	19	0	
0.00459	845	74	345	74	19	0	
0.0046	845	74	345	74	19	0	
0.00461	845	74	345	74	19	0	
0.00462	845	74	345	74	19	0	
0.00463	845	74	345	74	19	0	
0.00464	845	75	345	75	20	0	
0.00465	845	75	345	75	20	0	
0.00466	844	76	344	76	20	0	
0.00467	843	77	343	77	20	0	
0.00468	843	76	343	76	19	0	
0.00469	843	76	343	76	19	0	
0.0047	843	76	343	76	19	0	
0.00471	843	76	343	76	19	0	
0.00472	843	76	343	76	19	0	
0.00473	843	77	343	77	20	0	
0.00474	843	77	343	77	20	0	
0.00475	843	77	343	77	20	0	
0.00476	843	77	343	77	20	0	
0.00477	843	77	343	77	20	0	
0.00478	842	78	342	78	20	0	
0.00479	842	79	342	79	21	0	
0.0048	842	79	342	79	21	0	
0.00481	842	80	342	80	22	0	
0.00482	842	80	342	80	22	0	
0.00483	841	81	341	81	22	0	
0.00484	841	81	341	81	22	0	
0.00485	840	82	340	82	22	0	
0.00486	840	82	340	82	22	0	
0.00487	840	82	340	82	22	0	
0.00488	840	82	340	82	22	0	
0.00489	838	84	338	84	22	0	
0.0049	838	84	338	84	22	0	
0.00491	837	85	337	85	22	0	
0.00492	838	85	337	86	22	1	
0.00493	838	85	337	86	22	1	
0.00494	838	85	337	86	22	1	
0.00495	838	85	337	86	22	1	
0.00496	838	84	337	85	21	1	
0.00497	838	84	337	85	21	1	
0.00498	838	83	337	84	20	1	
0.00499	837	84	336	85	20	1	
0.005	837	84	336	85	20	1	
0.00501	837	83	336	84	19	1	
0.00502	837	83	336	84	19	1	
0.00503	837	83	336	84	19	1	
0.00504	837	83	336	84	19	1	
0.00505	838	83	336	85	19	2	
0.00506	838	83	336	85	19	2	
0.00507	838	83	336	85	19	2	
0.00508	838	83	336	85	19	2	
0.00509	838	83	336	85	19	2	
0.0051	838	83	336	85	19	2	
0.00511	838	83	336	85	19	2	
0.00512	839	83	336	86	19	3	
0.00513	839	83	336	86	19	3	
0.00514	839	83	336	86	19	3	
0.00515	838	83	336	85	19	2	
0.00516	838	83	336	85	19	2	
0.00517	837	83	335	85	18	2	
0.00518	836	83	335	84	18	1	
0.00519	836	82	335	83	17	1	
0.0052	836	82	335	83	17	1	
0.00521	836	82	335	83	17	1	
0.00522	836	82	335	83	17	1	
0.00523	836	82	335	83	17	1	
0.00524	836	82	335	83	17	1	
0.00525	836	81	335	82	16	1	
0.00526	836	80	335	81	15	1	
0.00527	835	81	334	82	15	1	
0.00528	835	81	334	82	15	1	
0.00529	835	81	334	82	15	1	
0.0053	835	81	334	82	15	1	
0.00531	835	81	334	82	15	1	
0.00532	834	82	333	83	15	1	
0.00533	834	83	332	85	15	2	
0.00534	834	83	332	85	15	2	
0.00535	834	83	332	85	15	2	
0.00536	834	82	332	84	14	2	
0.00537	834	82	332	84	14	2	
0.00538	833	82	332	83	14	1	
0.00539	833	82	332	83	14	1	
0.0054	833	82	332	83	14	1	
0.00541	833	82	332	83	14	1	
0.00542	833	82	332	83	14	1	
0.00543	833	82	332	83	14	1	
0.00544	833	82	332	83	14	1	
0.00545	833	83	331	85	14	2	
0.00546	832	84	330	86	14	2	
0.00547	832	84	330	86	14	2	
0.00548	831	85	329	87	14	2	
0.00549	830	84	329	85	13	1	
0.0055	829	85	328	86	13	1	
0.00551	829	85	328	86	13	1	
0.00552	828	86	327	87	13	1	
0.00553	828	86	327	87	13	1	
0.00554	828	86	327	87	13	1	
0.00555	828	86	327	87	13	1	
0.00556	828	86	327	87	13	1	
0.00557	828	86	327	87	13	1	
0.00558	826	88	325	89	13	1	
0.00559	826	87	325	88	12	1	
0.0056	826	87	325	88	12	1	
0.00561	826	87	325	88	12	1	
0.00562	826	86	325	87	11	1	
0.00563	825	87	324	88	11	1	
0.00564	825	87	324	88	11	1	
0.00565	825	86	324	87	10	1	
0.00566	825	86	324	87	10	1	
0.00567	825	86	324	87	10	1	
0.00568	825	86	324	87	10	1	
0.00569	825	85	324	86	9	1	
0.0057	825	85	324	86	9	1	
0.00571	824	86	323	87	9	1	
0.00572	823	86	323	86	9	0	
0.00573	823	86	323	86	9	0	
0.00574	822	87	322	87	9	0	
0.00575	822	87	322	87	9	0	
0.00576	821	88	321	88	9	0	
0.00577	821	88	321	88	9	0	
0.00578	821	88	321	88	9	0	
0.00579	821	88	321	88	9	0	
0.0058	821	88	321	88	9	0	
0.00581	821	88	321	88	9	0	
0.00582	821	88	321	88	9	0	
0.00583	821	88	321	88	9	0	
0.00584	821	88	321	88	9	0	
0.00585	821	89	320	90	9	1	
0.00586	821	89	320	90	9	1	
0.00587	821	89	320	90	9	1	
0.00588	821	89	320	90	9	1	
0.00589	821	89	320	90	9	1	
0.0059	821	89	320	90	9	1	
0.00591	821	89	320	90	9	1	
0.00592	821	89	320	90	9	1	
0.00593	821	89	320	90	9	1	
0.00594	821	89	320	90	9	1	
0.00595	821	89	320	90	9	1	
0.00596	821	89	320	90	9	1	
0.00597	821	89	320	90	9	1	
0.00598	820	90	319	91	9	1	
0.00599	819	91	318	92	9	1	
0.006	819	91	318	92	9	1	
0.00601	818	92	317	93	9	1	
0.00602	818	92	317	93	9	1	
0.00603	816	93	316	93	9	0	
0.00604	816	93	316	93	9	0	
0.00605	816	93	316	93	9	0	
0.00606	816	93	316	93	9	0	
0.00607	816	93	316	93	9	0	
0.00608	816	93	316	93	9	0	
0.00609	815	94	315	94	9	0	
0.0061	815	94	315	94	9	0	
0.00611	815	94	315	94	9	0	
0.00612	814	95	314	95	9	0	
0.00613	814	95	314	95	9	0	
0.00614	814	96	314	96	10	0	
0.00615	813	97	313	97	10	0	
0.00616	813	97	313	97	10	0	
0.00617	813	97	313	97	10	0	
0.00618	813	97	313	97	10	0	
0.00619	813	97	313	97	10	0	
0.0062	813	97	313	97	10	0	
0.00621	813	97	313	97	10	0	
0.00622	813	97	313	97	10	0	
0.00623	814	96	314	96	10	0	
0.00624	814	96	314	96	10	0	
0.00625	814	96	314	96	10	0	
0.00626	813	97	313	97	10	0	
0.00627	812	98	312	98	10	0	
0.00628	812	98	312	98	10	0	
0.00629	812	97	312	97	9	0	
0.0063	811	98	311	98	9	0	
0.00631	811	98	311	98	9	0	
0.00632	811	98	311	98	9	0	
0.00633	811	98	311	98	9	0	
0.00634	811	97	311	97	8	0	
0.00635	811	97	311	97	8	0	
0.00636	810	98	310	98	8	0	
0.00637	810	98	310	98	8	0	
0.00638	810	98	310	98	8	0	
0.00639	810	98	310	98	8	0	
0.0064	810	97	310	97	7	0	
0.00641	810	96	310	96	6	0	
0.00642	810	96	310	96	6	0	
0.00643	810	96	310	96	6	0	
0.00644	810	96	310	96	6	0	
0.00645	809	97	309	97	6	0	
0.00646	809	97	309	97	6	0	
0.00647	809	97	309	97	6	0	
0.00648	809	97	309	97	6	0	
0.00649	808	98	308	98	6	0	
0.0065	807	99	307	99	6	0	
0.00651	806	100	306	100	6	0	
0.00652	805	101	305	101	6	0	
0.00653	805	101	305	101	6	0	
0.00654	805	101	305	101	6	0	
0.00655	805	101	305	101	6	0	
0.00656	806	101	305	102	6	1	
0.00657	806	101	305	102	6	1	
0.00658	805	102	304	103	6	1	
0.00659	804	103	303	104	6	1	
0.0066	802	104	302	104	6	0	
0.00661	801	105	301	105	6	0	
0.00662	801	105	301	105	6	0	
0.00663	801	105	301	105	6	0	
0.00664	801	105	301	105	6	0	
0.00665	801	105	301	105	6	0	
0.00666	800	106	300	106	6	0	
0.00667	798	108	298	108	6	0	
0.00668	798	108	298	108	6	0	
0.00669	798	108	298	108	6	0	
0.0067	798	108	298	108	6	0	
0.00671	798	108	298	108	6	0	
0.00672	798	108	298	108	6	0	
0.00673	798	108	298	108	6	0	
0.00674	798	108	298	108	6	0	
0.00675	798	108	298	108	6	0	
0.00676	798	108	298	108	6	0	
0.00677	798	109	298	109	7	0	
0.00678	798	109	298	109	7	0	
0.00679	798	110	297	111	7	1	
0.0068	798	110	297	111	7	1	
0.00681	798	110	297	111	7	1	
0.00682	798	110	297	111	7	1	
0.00683	798	110	297	111	7	1	
0.00684	797	111	296	112	7	1	
0.00685	797	111	296	112	7	1	
0.00686	797	111	296	112	7	1	
0.00687	797	111	296	112	7	1	
0.00688	797	111	296	112	7	1	
0.00689	796	112	295	113	7	1	
0.0069	795	113	294	114	7	1	
0.00691	793	114	293	114	7	0	
0.00692	793	114	293	114	7	0	
0.00693	793	114	293	114	7	0	
0.00694	793	114	293	114	7	0	
0.00695	793	114	293	114	7	0	
0.00696	793	114	293	114	7	0	
0.00697	793	114	293	114	7	0	
0.00698	793	115	293	115	8	0	
0.00699	793	115	293	115	8	0	
0.007	793	116	292	117	8	1	
0.00701	793	116	292	117	8	1	
0.00702	792	117	291	118	8	1	
0.00703	792	117	291	118	8	1	
0.00704	792	117	291	118	8	1	
0.00705	791	117	290	118	7	1	
0.00706	791	117	290	118	7	1	
0.00707	791	117	290	118	7	1	
0.00708	791	117	290	118	7	1	
0.00709	791	116	290	117	6	1	
0.0071	791	116	290	117	6	1	
0.00711	791	116	290	117	6	1	
0.00712	791	116	290	117	6	1	
0.00713	791	116	290	117	6	1	
0.00714	791	116	290	117	6	1	
0.00715	791	116	290	117	6	1	
0.00716	791	116	290	117	6	1	
0.00717	791	116	290	117	6	1	
0.00718	791	115	290	116	5	1	
0.00719	791	115	290	116	5	1	
0.0072	790	116	289	117	5	1	
0.00721	790	116	289	117	5	1	
0.00722	790	116	289	117	5	1	
0.00723	790	116	289	117	5	1	
0.00724	790	116	289	117	5	1	
0.00725	790	116	289	117	5	1	
0.00726	789	117	288	118	5	1	
0.00727	788	117	287	118	4	1	
0.00728	788	117	287	118	4	1	
0.00729	788	117	287	118	4	1	
0.0073	789	116	287	118	3	2	
0.00731	789	116	287	118	3	2	
0.00732	788	117	286	119	3	2	
0.00733	788	117	286	119	3	2	
0.00734	788	117	286	119	3	2	
0.00735	788	117	286	119	3	2	
0.00736	788	117	286	119	3	2	
0.00737	788	117	286	119	3	2	
0.00738	788	117	286	119	3	2	
0.00739	788	117	286	119	3	2	
0.0074	788	118	286	120	4	2	
0.00741	788	118	286	120	4	2	
0.00742	788	118	286	120	4	2	
0.00743	788	118	286	120	4	2	
0.00744	788	118	286	120	4	2	
0.00745	788	118	286	120	4	2	
0.00746	788	118	286	120	4	2	
0.00747	788	118	286	120	4	2	
0.00748	788	118	286	120	4	2	
0.00749	788	118	286	120	4	2	
0.0075	787	119	285	121	4	2	
0.00751	787	119	285	121	4	2	
0.00752	787	120	284	123	4	3	
0.00753	787	120	284	123	4	3	
0.00754	785	121	283	123	4	2	
0.00755	784	122	282	124	4	2	
0.00756	784	122	282	124	4	2	
0.00757	784	122	282	124	4	2	
0.00758	784	121	283	122	4	1	
0.00759	785	121	283	123	4	2	
0.0076	785	121	283	123	4	2	
0.00761	784	121	283	122	4	1	
0.00762	784	121	283	122	4	1	
0.00763	784	121	283	122	4	1	
0.00764	783	122	282	123	4	1	
0.00765	783	122	282	123	4	1	
0.00766	783	122	282	123	4	1	
0.00767	783	122	282	123	4	1	
0.00768	783	122	282	123	4	1	
0.00769	783	122	282	123	4	1	
0.0077	782	123	281	124	4	1	
0.00771	782	123	281	124	4	1	
0.00772	782	123	281	124	4	1	
0.00773	782	123	281	124	4	1	
