TIME(s)	'pip2,ap2'	'ap2,trans'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0	0	0	0	0	0	0	0	0	0	0
1e-05	0	0	0	0	0	0	0	0	0	0
2e-05	0	0	0	0	0	0	0	0	0	0
3e-05	1	0	0	0	0	0	0	0	0	1
4e-05	1	0	0	0	0	0	0	0	0	1
5e-05	1	0	0	0	0	0	0	0	0	1
6e-05	1	0	0	0	0	0	0	0	0	1
7e-05	1	0	0	0	0	0	0	0	0	1
8e-05	1	0	0	0	0	0	0	0	0	1
9e-05	1	0	0	0	0	0	0	0	0	1
0.0001	1	0	0	0	0	0	0	0	0	1
0.00011	1	0	0	0	0	0	0	0	0	1
0.00012	1	0	0	0	0	0	0	0	0	1
0.00013	1	0	0	0	0	0	0	0	0	1
0.00014	1	0	0	0	0	0	0	0	0	1
0.00015	1	0	0	0	0	0	0	0	0	1
0.00016	1	0	0	0	0	0	0	0	0	1
0.00017	1	0	0	0	0	0	0	0	0	1
0.00018	1	0	0	0	0	0	0	0	0	1
0.00019	1	0	0	0	0	0	0	0	0	1
0.0002	1	0	0	0	0	0	0	0	0	1
0.00021	1	0	0	0	0	0	0	0	0	1
0.00022	1	0	0	0	0	0	0	0	0	1
0.00023	1	0	0	0	0	0	0	0	0	1
0.00024	1	0	0	0	0	0	0	0	0	1
0.00025	1	0	0	0	0	0	0	0	0	1
0.00026	1	0	0	0	0	0	0	0	0	1
0.00027	2	0	0	0	0	0	0	0	0	2
0.00028	2	0	0	0	0	0	0	0	0	2
0.00029	2	1	0	0	0	0	0	0	0	3
0.0003	2	1	0	0	0	0	0	0	0	3
0.00031	2	1	0	0	0	0	0	0	0	3
0.00032	2	1	0	0	0	0	0	0	0	3
0.00033	2	1	0	0	0	0	0	0	0	3
0.00034	2	1	0	0	0	0	0	0	0	3
0.00035	2	1	0	0	0	0	0	0	0	3
0.00036	2	1	0	0	0	0	0	0	0	3
0.00037	2	1	0	0	0	0	0	0	0	3
0.00038	2	1	0	0	0	0	0	0	0	3
0.00039	2	1	0	0	0	0	0	0	0	3
0.0004	2	1	0	0	0	0	0	0	0	3
0.00041	2	1	0	0	0	0	0	0	0	3
0.00042	2	1	0	0	0	0	0	0	0	3
0.00043	2	1	0	0	0	0	0	0	0	3
0.00044	2	1	0	0	0	0	0	0	0	3
0.00045	2	1	0	0	0	0	0	0	0	3
0.00046	2	1	0	0	0	0	0	0	0	3
0.00047	2	1	0	0	0	0	0	0	0	3
0.00048	2	1	0	0	0	0	0	0	0	3
0.00049	2	1	0	0	0	0	0	0	0	3
0.0005	2	1	0	0	0	0	0	0	0	3
0.00051	2	1	0	0	0	0	0	0	0	3
0.00052	3	1	0	0	0	0	0	0	0	4
0.00053	3	1	0	0	0	0	0	0	0	4
0.00054	3	1	0	0	0	0	0	0	0	4
0.00055	3	1	0	0	0	0	0	0	0	4
0.00056	3	1	0	0	0	0	0	0	0	4
0.00057	3	1	0	0	0	0	0	0	0	4
0.00058	3	2	0	0	0	0	0	0	0	5
0.00059	3	2	0	0	0	0	0	0	0	5
0.0006	3	2	0	0	0	0	0	0	0	5
0.00061	3	2	0	0	0	0	0	0	0	5
0.00062	3	2	0	0	0	0	0	0	0	5
0.00063	3	2	0	0	0	0	0	0	0	5
0.00064	3	2	0	0	0	0	0	0	0	5
0.00065	3	2	0	0	0	0	0	0	0	5
0.00066	3	2	0	0	0	0	0	0	0	5
0.00067	3	2	0	0	0	0	0	0	0	5
0.00068	3	2	0	0	0	0	0	0	0	5
0.00069	3	2	0	0	0	0	0	0	0	5
0.0007	3	2	0	0	0	0	0	0	0	5
0.00071	3	2	0	0	0	0	0	0	0	5
0.00072	4	2	0	0	0	0	0	0	0	6
0.00073	4	3	0	0	0	0	0	0	0	7
0.00074	4	3	0	0	0	0	0	0	0	7
0.00075	4	3	0	0	0	0	0	0	0	7
0.00076	4	3	0	0	0	0	0	0	0	7
0.00077	5	3	0	0	0	0	0	0	0	8
0.00078	5	3	0	0	0	0	0	0	0	8
0.00079	5	3	0	0	0	0	0	0	0	8
0.0008	5	3	0	0	0	0	0	0	0	8
0.00081	5	3	0	0	0	0	0	0	0	8
0.00082	5	3	0	0	0	0	0	0	0	8
0.00083	5	4	0	0	0	0	0	0	0	9
0.00084	5	4	0	0	0	0	0	0	0	9
0.00085	5	4	0	0	0	0	0	0	0	9
0.00086	6	4	0	0	0	0	0	0	0	10
0.00087	6	4	0	0	0	0	0	0	0	10
0.00088	6	4	0	0	0	0	0	0	0	10
0.00089	6	4	0	0	0	0	0	0	0	10
0.0009	6	4	0	0	0	0	0	0	0	10
0.00091	6	5	0	0	0	0	0	0	0	11
0.00092	6	5	0	0	0	0	0	0	0	11
0.00093	6	5	0	0	0	0	0	0	0	11
0.00094	6	5	0	0	0	0	0	0	0	11
0.00095	6	5	0	0	0	0	0	0	0	11
0.00096	6	5	0	0	0	0	0	0	0	11
0.00097	6	5	0	0	0	0	0	0	0	11
0.00098	6	5	0	0	0	0	0	0	0	11
0.00099	6	5	0	0	0	0	0	0	0	11
0.001	6	5	0	0	0	0	0	0	0	11
0.00101	6	5	0	0	0	0	0	0	0	11
0.00102	6	5	0	0	0	0	0	0	0	11
0.00103	6	6	0	0	0	0	0	0	0	12
0.00104	6	6	0	0	0	0	0	0	0	12
0.00105	6	6	0	0	0	0	0	0	0	12
0.00106	6	6	0	0	0	0	0	0	0	12
0.00107	6	6	0	0	0	0	0	0	0	12
0.00108	7	6	0	0	0	0	0	0	0	13
0.00109	8	6	0	0	0	0	0	0	0	14
0.0011	8	6	0	0	0	0	0	0	0	14
0.00111	8	6	0	0	0	0	0	0	0	14
0.00112	8	6	0	0	0	0	0	0	0	14
0.00113	8	6	0	0	0	0	0	0	0	14
0.00114	8	6	0	0	0	0	0	0	0	14
0.00115	8	6	0	0	0	0	0	0	0	14
0.00116	8	6	0	0	0	0	0	0	0	14
0.00117	8	6	0	0	0	0	0	0	0	14
0.00118	8	6	0	0	0	0	0	0	0	14
0.00119	8	6	0	0	0	0	0	0	0	14
0.0012	8	6	0	0	0	0	0	0	0	14
0.00121	9	6	0	0	0	0	0	0	0	15
0.00122	9	6	0	0	0	0	0	0	0	15
0.00123	10	6	0	0	0	0	0	0	0	16
0.00124	10	6	0	0	0	0	0	0	0	16
0.00125	10	6	0	0	0	0	0	0	0	16
0.00126	10	6	0	0	0	0	0	0	0	16
0.00127	12	9	0	0	0	0	0	0	0	21
0.00128	13	9	0	0	0	0	0	0	0	22
0.00129	13	9	0	0	0	0	0	0	0	22
0.0013	14	9	0	0	0	0	0	0	0	23
0.00131	14	9	0	0	0	0	0	0	0	23
0.00132	14	9	0	0	0	0	0	0	0	23
0.00133	14	10	0	0	0	0	0	0	0	24
0.00134	14	11	0	0	0	0	0	0	0	25
0.00135	14	11	0	0	0	0	0	0	0	25
0.00136	14	12	0	0	0	0	0	0	0	26
0.00137	14	12	0	0	0	0	0	0	0	26
0.00138	14	12	0	0	0	0	0	0	0	26
0.00139	14	12	0	0	0	0	0	0	0	26
0.0014	14	12	0	0	0	0	0	0	0	26
0.00141	14	12	0	0	0	0	0	0	0	26
0.00142	14	12	0	0	0	0	0	0	0	26
0.00143	14	12	0	0	0	0	0	0	0	26
0.00144	14	12	0	0	0	0	0	0	0	26
0.00145	14	12	0	0	0	0	0	0	0	26
0.00146	14	12	0	0	0	0	0	0	0	26
0.00147	14	12	0	0	0	0	0	0	0	26
0.00148	14	12	0	0	0	0	0	0	0	26
0.00149	14	12	0	0	0	0	0	0	0	26
0.0015	14	12	0	0	0	0	0	0	0	26
0.00151	14	12	0	0	0	0	0	0	0	26
0.00152	14	13	0	0	0	0	0	0	0	27
0.00153	14	13	0	0	0	0	0	0	0	27
0.00154	14	13	0	0	0	0	0	0	0	27
0.00155	14	13	0	0	0	0	0	0	0	27
0.00156	14	12	0	0	0	0	0	0	0	27
0.00157	14	12	0	0	0	0	0	0	0	27
0.00158	14	12	0	0	0	0	0	0	0	27
0.00159	14	12	0	0	0	0	0	0	0	27
0.0016	14	12	0	0	0	0	0	0	0	27
0.00161	14	12	0	0	0	0	0	0	0	27
0.00162	14	12	0	0	0	0	0	0	0	27
0.00163	14	12	0	0	0	0	0	0	0	27
0.00164	14	12	0	0	0	0	0	0	0	27
0.00165	14	13	0	0	0	0	0	0	0	28
0.00166	14	13	0	0	0	0	0	0	0	28
0.00167	14	14	0	0	0	0	0	0	0	29
0.00168	14	14	0	0	0	0	0	0	0	29
0.00169	14	14	0	0	0	0	0	0	0	29
0.0017	14	14	0	0	0	0	0	0	0	29
0.00171	14	14	0	0	0	0	0	0	0	29
0.00172	14	14	0	0	0	0	0	0	0	29
0.00173	14	14	0	0	0	0	0	0	0	29
0.00174	14	14	0	0	0	0	0	0	0	29
0.00175	14	14	0	0	0	0	0	0	0	29
0.00176	14	14	0	0	0	0	0	0	0	29
0.00177	14	14	0	0	0	0	0	0	0	29
0.00178	14	14	0	0	0	0	0	0	0	29
0.00179	14	14	0	0	0	0	0	0	0	29
0.0018	14	14	0	0	0	0	0	0	0	29
0.00181	14	14	0	0	0	0	0	0	0	29
0.00182	14	14	0	0	0	0	0	0	0	29
0.00183	14	14	0	0	0	0	0	0	0	29
0.00184	14	14	0	0	0	0	0	0	0	29
0.00185	14	14	0	0	0	0	0	0	0	29
0.00186	14	14	0	0	0	0	0	0	0	29
0.00187	14	14	0	0	0	0	0	0	0	29
0.00188	14	14	0	0	0	0	0	0	0	29
0.00189	14	14	0	0	0	0	0	0	0	29
0.0019	14	14	0	0	0	0	0	0	0	29
0.00191	14	14	0	0	0	0	0	0	0	29
0.00192	14	14	0	0	0	0	0	0	0	29
0.00193	14	14	0	0	0	0	0	0	0	29
0.00194	14	14	0	0	0	0	0	0	0	29
0.00195	14	14	0	0	0	0	0	0	0	29
0.00196	14	14	0	0	0	0	0	0	0	29
0.00197	14	14	0	0	0	0	0	0	0	29
0.00198	15	14	0	0	0	0	0	0	0	30
0.00199	15	14	0	0	0	0	0	0	0	30
0.002	15	14	0	0	0	0	0	0	0	30
0.00201	15	14	0	0	0	0	0	0	0	30
0.00202	15	14	0	0	0	0	0	0	0	30
0.00203	15	14	0	0	0	0	0	0	0	30
0.00204	15	14	0	0	0	0	0	0	0	30
0.00205	16	14	0	0	0	0	0	0	0	31
0.00206	17	14	0	0	0	0	0	0	0	32
0.00207	17	14	0	0	0	0	0	0	0	32
0.00208	17	14	0	0	0	0	0	0	0	32
0.00209	17	14	0	0	0	0	0	0	0	32
0.0021	17	14	0	0	0	0	0	0	0	32
0.00211	17	15	0	0	0	0	0	0	0	33
0.00212	17	15	0	0	0	0	0	0	0	33
0.00213	17	15	0	0	0	0	0	0	0	33
0.00214	17	15	0	0	0	0	0	0	0	33
0.00215	17	15	0	0	0	0	0	0	0	33
0.00216	17	15	0	0	0	0	0	0	0	33
0.00217	17	15	0	0	0	0	0	0	0	33
0.00218	17	15	0	0	0	0	0	0	0	33
0.00219	17	15	0	0	0	0	0	0	0	33
0.0022	17	15	0	0	0	0	0	0	0	33
0.00221	17	15	0	0	0	0	0	0	0	33
0.00222	17	15	0	0	0	0	0	0	0	33
0.00223	17	15	0	0	0	0	0	0	0	33
0.00224	17	15	0	0	0	0	0	0	0	33
0.00225	17	15	0	0	0	0	0	0	0	33
0.00226	17	15	0	0	0	0	0	0	0	33
0.00227	17	16	0	0	0	0	0	0	0	34
0.00228	17	16	0	0	0	0	0	0	0	34
0.00229	17	16	0	0	0	0	0	0	0	34
0.0023	17	16	0	0	0	0	0	0	0	34
0.00231	17	16	0	0	0	0	0	0	0	34
0.00232	17	16	0	0	0	0	0	0	0	34
0.00233	17	16	0	0	0	0	0	0	0	34
0.00234	17	16	0	0	0	0	0	0	0	34
0.00235	17	16	0	0	0	0	0	0	0	34
0.00236	17	16	0	0	0	0	0	0	0	34
0.00237	18	16	0	0	0	0	0	0	0	35
0.00238	18	16	0	0	0	0	0	0	0	35
0.00239	18	16	0	0	0	0	0	0	0	35
0.0024	18	16	0	0	0	0	0	0	0	35
0.00241	18	16	0	0	0	0	0	0	0	35
0.00242	18	16	0	0	0	0	0	0	0	35
0.00243	18	16	0	0	0	0	0	0	0	35
0.00244	18	16	0	0	0	0	0	0	0	35
0.00245	18	16	0	0	0	0	0	0	0	35
0.00246	18	16	0	0	0	0	0	0	0	35
0.00247	18	16	0	0	0	0	0	0	0	35
0.00248	18	17	0	0	0	0	0	0	0	36
0.00249	18	18	0	0	0	0	0	0	0	37
0.0025	18	18	0	0	0	0	0	0	0	37
0.00251	18	18	0	0	0	0	0	0	0	37
0.00252	18	18	0	0	0	0	0	0	0	37
0.00253	20	18	0	0	0	0	0	0	0	39
0.00254	20	18	0	0	0	0	0	0	0	39
0.00255	20	18	0	0	0	0	0	0	0	39
0.00256	20	19	0	0	0	0	0	0	0	40
0.00257	20	19	0	0	0	0	0	0	0	40
0.00258	20	19	0	0	0	0	0	0	0	40
0.00259	19	19	0	0	0	0	0	0	0	40
0.0026	19	19	0	0	0	0	0	0	0	40
0.00261	19	19	0	0	0	0	0	0	0	40
0.00262	19	20	0	0	0	0	0	0	0	41
0.00263	19	20	0	0	0	0	0	0	0	41
0.00264	19	20	0	0	0	0	0	0	0	41
0.00265	19	20	0	0	0	0	0	0	0	41
0.00266	19	20	0	0	0	0	0	0	0	41
0.00267	19	20	0	0	0	0	0	0	0	41
0.00268	19	20	0	0	0	0	0	0	0	41
0.00269	19	20	0	0	0	0	0	0	0	41
0.0027	19	20	0	0	0	0	0	0	0	41
0.00271	19	20	0	0	0	0	0	0	0	41
0.00272	19	20	0	0	0	0	0	0	0	41
0.00273	19	20	0	0	0	0	0	0	0	41
0.00274	19	20	0	0	0	0	0	0	0	41
0.00275	19	20	0	0	0	0	0	0	0	41
0.00276	19	20	0	0	0	0	0	0	0	41
0.00277	19	20	0	0	0	0	0	0	0	41
0.00278	19	20	0	0	0	0	0	0	0	41
0.00279	19	20	0	0	0	0	0	0	0	41
0.0028	19	20	0	0	0	0	0	0	0	41
0.00281	19	20	0	0	0	0	0	0	0	41
0.00282	19	20	0	0	0	0	0	0	0	41
0.00283	19	20	0	0	0	0	0	0	0	41
0.00284	19	20	0	0	0	0	0	0	0	41
0.00285	19	20	0	0	0	0	0	0	0	41
0.00286	19	20	0	0	0	0	0	0	0	41
0.00287	19	20	0	0	0	0	0	0	0	41
0.00288	19	20	0	0	0	0	0	0	0	41
0.00289	19	20	0	0	0	0	0	0	0	41
0.0029	19	20	0	0	0	0	0	0	0	41
0.00291	19	20	0	0	0	0	0	0	0	41
0.00292	19	20	0	0	0	0	0	0	0	41
0.00293	19	20	0	0	0	0	0	0	0	41
0.00294	19	20	0	0	0	0	0	0	0	41
0.00295	19	20	0	0	0	0	0	0	0	41
0.00296	19	20	0	0	0	0	0	0	0	41
0.00297	19	20	0	0	0	0	0	0	0	41
0.00298	19	20	0	0	0	0	0	0	0	41
0.00299	19	20	0	0	0	0	0	0	0	41
0.003	19	20	0	0	0	0	0	0	0	41
0.00301	19	20	0	0	0	0	0	0	0	41
0.00302	19	20	0	0	0	0	0	0	0	41
0.00303	19	20	0	0	0	0	0	0	0	41
0.00304	19	20	0	0	0	0	0	0	0	41
0.00305	19	20	0	0	0	0	0	0	0	41
0.00306	19	20	0	0	0	0	0	0	0	41
0.00307	19	20	0	0	0	0	0	0	0	41
0.00308	19	20	0	0	0	0	0	0	0	41
0.00309	19	20	0	0	0	0	0	0	0	41
0.0031	19	20	0	0	0	0	0	0	0	41
0.00311	19	20	0	0	0	0	0	0	0	41
0.00312	19	20	0	0	0	0	0	0	0	41
0.00313	19	20	0	0	0	0	0	0	0	41
0.00314	19	20	0	0	0	0	0	0	0	41
0.00315	19	20	0	0	0	0	0	0	0	41
0.00316	19	20	0	0	0	0	0	0	0	41
0.00317	19	20	0	0	0	0	0	0	0	41
0.00318	19	20	0	0	0	0	0	0	0	41
0.00319	19	20	0	0	0	0	0	0	0	41
0.0032	19	20	0	0	0	0	0	0	0	41
0.00321	19	20	0	0	0	0	0	0	0	41
0.00322	19	20	0	0	0	0	0	0	0	41
0.00323	19	20	0	0	0	0	0	0	0	41
0.00324	19	20	0	0	0	0	0	0	0	41
0.00325	19	20	0	0	0	0	0	0	0	41
0.00326	19	20	0	0	0	0	0	0	0	41
0.00327	19	20	0	0	0	0	0	0	0	41
0.00328	19	20	0	0	0	0	0	0	0	41
0.00329	19	20	0	0	0	0	0	0	0	41
0.0033	19	20	0	0	0	0	0	0	0	41
0.00331	19	20	0	0	0	0	0	0	0	41
0.00332	19	20	0	0	0	0	0	0	0	41
0.00333	19	20	0	0	0	0	0	0	0	41
0.00334	19	20	0	0	0	0	0	0	0	41
0.00335	19	20	0	0	0	0	0	0	0	41
0.00336	19	20	0	0	0	0	0	0	0	41
0.00337	19	20	0	0	0	0	0	0	0	41
0.00338	19	20	0	0	0	0	0	0	0	41
0.00339	19	20	0	0	0	0	0	0	0	41
0.0034	19	20	0	0	0	0	0	0	0	41
0.00341	19	20	0	0	0	0	0	0	0	41
0.00342	19	20	0	0	0	0	0	0	0	41
0.00343	19	20	0	0	0	0	0	0	0	41
0.00344	19	20	0	0	0	0	0	0	0	41
0.00345	19	20	0	0	0	0	0	0	0	41
0.00346	19	20	0	0	0	0	0	0	0	41
0.00347	19	20	0	0	0	0	0	0	0	41
0.00348	19	20	0	0	0	0	0	0	0	41
0.00349	20	20	0	0	0	0	0	0	0	42
0.0035	20	20	0	0	0	0	0	0	0	42
0.00351	20	20	0	0	0	0	0	0	0	42
0.00352	20	20	0	0	0	0	0	0	0	42
0.00353	20	20	0	0	0	0	0	0	0	42
0.00354	20	20	0	0	0	0	0	0	0	42
0.00355	20	20	0	0	0	0	0	0	0	42
0.00356	20	20	0	0	0	0	0	0	0	42
0.00357	20	20	0	0	0	0	0	0	0	42
0.00358	20	20	0	0	0	0	0	0	0	42
0.00359	20	20	0	0	0	0	0	0	0	42
0.0036	20	20	0	0	0	0	0	0	0	42
0.00361	20	19	0	0	0	0	0	0	0	42
0.00362	20	19	0	0	0	0	0	0	0	42
0.00363	20	19	0	0	0	0	0	0	0	42
0.00364	20	19	0	0	0	0	0	0	0	42
0.00365	20	19	0	0	0	0	0	0	0	42
0.00366	20	19	0	0	0	0	0	0	0	42
0.00367	20	20	0	0	0	0	0	0	0	43
0.00368	20	21	0	0	0	0	0	0	0	44
0.00369	20	21	0	0	0	0	0	0	0	44
0.0037	21	21	0	0	0	0	0	0	0	45
0.00371	21	21	0	0	0	0	0	0	0	45
0.00372	21	21	0	0	0	0	0	0	0	45
0.00373	21	22	0	0	0	0	0	0	0	46
0.00374	21	22	0	0	0	0	0	0	0	46
0.00375	21	22	0	0	0	0	0	0	0	46
0.00376	21	22	0	0	0	0	0	0	0	46
0.00377	21	22	0	0	0	0	0	0	0	46
0.00378	21	22	0	0	0	0	0	0	0	46
0.00379	21	22	0	0	0	0	0	0	0	46
0.0038	21	22	0	0	0	0	0	0	0	46
0.00381	21	22	0	0	0	0	0	0	0	46
0.00382	21	22	0	0	0	0	0	0	0	46
0.00383	21	22	0	0	0	0	0	0	0	46
0.00384	21	22	0	0	0	0	0	0	0	46
0.00385	21	22	0	0	0	0	0	0	0	46
0.00386	21	22	0	0	0	0	0	0	0	46
0.00387	21	22	0	0	0	0	0	0	0	46
0.00388	21	22	0	0	0	0	0	0	0	46
0.00389	21	22	0	0	0	0	0	0	0	46
0.0039	20	22	0	0	0	0	0	0	0	46
0.00391	20	22	0	0	0	0	0	0	0	46
0.00392	20	22	0	0	0	0	0	0	0	46
0.00393	20	22	0	0	0	0	0	0	0	46
0.00394	20	22	0	0	0	0	0	0	0	46
0.00395	20	22	0	0	0	0	0	0	0	46
0.00396	20	22	0	0	0	0	0	0	0	46
0.00397	20	22	0	0	0	0	0	0	0	46
0.00398	20	22	0	0	0	0	0	0	0	46
0.00399	20	22	0	0	0	0	0	0	0	46
0.004	20	22	0	0	0	0	0	0	0	46
0.00401	20	22	0	0	0	0	0	0	0	46
0.00402	20	22	0	0	0	0	0	0	0	46
0.00403	20	22	0	0	0	0	0	0	0	46
0.00404	20	22	0	0	0	0	0	0	0	46
0.00405	20	22	0	0	0	0	0	0	0	46
0.00406	20	22	0	0	0	0	0	0	0	46
0.00407	20	22	0	0	0	0	0	0	0	46
0.00408	20	22	0	0	0	0	0	0	0	46
0.00409	20	22	0	0	0	0	0	0	0	46
0.0041	20	22	0	0	0	0	0	0	0	46
0.00411	20	22	0	0	0	0	0	0	0	46
0.00412	20	22	0	0	0	0	0	0	0	46
0.00413	20	22	0	0	0	0	0	0	0	46
0.00414	20	22	0	0	0	0	0	0	0	46
0.00415	20	22	0	0	0	0	0	0	0	46
0.00416	20	22	0	0	0	0	0	0	0	46
0.00417	20	22	0	0	0	0	0	0	0	46
0.00418	20	22	0	0	0	0	0	0	0	46
0.00419	20	22	0	0	0	0	0	0	0	46
0.0042	20	22	0	0	0	0	0	0	0	46
0.00421	20	22	0	0	0	0	0	0	0	46
0.00422	20	22	0	0	0	0	0	0	0	46
0.00423	20	22	0	0	0	0	0	0	0	46
0.00424	20	22	0	0	0	0	0	0	0	46
0.00425	20	22	0	0	0	0	0	0	0	46
0.00426	20	22	0	0	0	0	0	0	0	46
0.00427	20	22	0	0	0	0	0	0	0	46
0.00428	20	22	0	0	0	0	0	0	0	46
0.00429	20	22	0	0	0	0	0	0	0	46
0.0043	20	22	0	0	0	0	0	0	0	46
0.00431	20	22	0	0	0	0	0	0	0	46
0.00432	20	22	0	0	0	0	0	0	0	46
0.00433	20	22	0	0	0	0	0	0	0	46
0.00434	20	22	0	0	0	0	0	0	0	46
0.00435	21	22	0	0	0	0	0	0	0	47
0.00436	21	22	0	0	0	0	0	0	0	47
0.00437	21	22	0	0	0	0	0	0	0	47
0.00438	21	22	0	0	0	0	0	0	0	47
0.00439	21	22	0	0	0	0	0	0	0	47
0.0044	21	22	0	0	0	0	0	0	0	47
0.00441	21	22	0	0	0	0	0	0	0	47
0.00442	21	22	0	0	0	0	0	0	0	47
0.00443	21	22	0	0	0	0	0	0	0	47
0.00444	21	23	0	0	0	0	0	0	0	48
0.00445	21	23	0	0	0	0	0	0	0	48
0.00446	21	23	0	0	0	0	0	0	0	48
0.00447	21	23	0	0	0	0	0	0	0	48
0.00448	21	23	0	0	0	0	0	0	0	48
0.00449	21	23	0	0	0	0	0	0	0	48
0.0045	21	23	0	0	0	0	0	0	0	48
0.00451	21	23	0	0	0	0	0	0	0	48
0.00452	21	23	0	0	0	0	0	0	0	48
0.00453	21	23	0	0	0	0	0	0	0	48
0.00454	22	23	0	0	0	0	0	0	0	49
0.00455	22	24	0	0	0	0	0	0	0	50
0.00456	23	24	0	0	0	0	0	0	0	51
0.00457	23	24	0	0	0	0	0	0	0	51
0.00458	23	24	0	0	0	0	0	0	0	51
0.00459	23	24	0	0	0	0	0	0	0	51
0.0046	23	24	0	0	0	0	0	0	0	51
0.00461	23	24	0	0	0	0	0	0	0	51
0.00462	23	24	0	0	0	0	0	0	0	51
0.00463	23	24	0	0	0	0	0	0	0	51
0.00464	23	24	0	0	0	0	0	0	0	51
0.00465	23	24	0	0	0	0	0	0	0	51
0.00466	23	24	0	0	0	0	0	0	0	51
0.00467	23	24	0	0	0	0	0	0	0	51
0.00468	23	24	0	0	0	0	0	0	0	51
0.00469	23	24	0	0	0	0	0	0	0	51
0.0047	22	24	0	0	0	0	0	0	0	51
0.00471	22	24	0	0	0	0	0	0	0	51
0.00472	22	24	0	0	0	0	0	0	0	51
0.00473	23	24	0	0	0	0	0	0	0	52
0.00474	23	24	0	0	0	0	0	0	0	52
0.00475	23	24	0	0	0	0	0	0	0	52
0.00476	23	24	0	0	0	0	0	0	0	52
0.00477	23	24	0	0	0	0	0	0	0	52
0.00478	23	24	0	0	0	0	0	0	0	52
0.00479	23	24	0	0	0	0	0	0	0	52
0.0048	23	24	0	0	0	0	0	0	0	52
0.00481	23	24	0	0	0	0	0	0	0	52
0.00482	23	24	0	0	0	0	0	0	0	52
0.00483	23	24	0	0	0	0	0	0	0	52
0.00484	23	24	0	0	0	0	0	0	0	52
0.00485	23	24	0	0	0	0	0	0	0	52
0.00486	23	24	0	0	0	0	0	0	0	52
0.00487	23	24	0	0	0	0	0	0	0	52
0.00488	23	24	0	0	0	0	0	0	0	52
0.00489	23	24	0	0	0	0	0	0	0	52
0.0049	23	24	0	0	0	0	0	0	0	52
0.00491	23	24	0	0	0	0	0	0	0	52
0.00492	23	24	0	0	0	0	0	0	0	52
0.00493	23	24	0	0	0	0	0	0	0	52
0.00494	23	24	0	0	0	0	0	0	0	52
0.00495	23	24	0	0	0	0	0	0	0	52
0.00496	23	24	0	0	0	0	0	0	0	52
0.00497	23	23	0	0	0	0	0	0	0	52
0.00498	23	23	0	0	0	0	0	0	0	52
0.00499	23	23	0	0	0	0	0	0	0	52
0.005	23	23	0	0	0	0	0	0	0	52
0.00501	23	23	0	0	0	0	0	0	0	52
0.00502	23	23	0	0	0	0	0	0	0	52
0.00503	23	23	0	0	0	0	0	0	0	52
0.00504	23	23	0	0	0	0	0	0	0	52
0.00505	23	23	0	0	0	0	0	0	0	52
0.00506	23	23	0	0	0	0	0	0	0	52
0.00507	23	24	0	0	0	0	0	0	0	53
0.00508	22	25	0	0	0	0	0	0	0	54
0.00509	22	25	0	0	0	0	0	0	0	54
0.0051	22	25	0	0	0	0	0	0	0	54
0.00511	22	25	0	0	0	0	0	0	0	54
0.00512	22	25	0	0	0	0	0	0	0	54
0.00513	21	25	0	0	0	0	0	0	0	54
0.00514	21	25	0	0	0	0	0	0	0	54
0.00515	21	25	0	0	0	0	0	0	0	54
0.00516	21	25	0	0	0	0	0	0	0	54
0.00517	21	25	0	0	0	0	0	0	0	54
0.00518	21	25	0	0	0	0	0	0	0	54
0.00519	21	25	0	0	0	0	0	0	0	54
0.0052	21	25	0	0	0	0	0	0	0	54
0.00521	22	25	0	0	0	0	0	0	0	55
0.00522	23	25	0	0	0	0	0	0	0	56
0.00523	23	25	0	0	0	0	0	0	0	56
0.00524	23	25	0	0	0	0	0	0	0	56
0.00525	23	25	0	0	0	0	0	0	0	56
0.00526	23	25	0	0	0	0	0	0	0	56
0.00527	23	25	0	0	0	0	0	0	0	56
0.00528	23	25	0	0	0	0	0	0	0	56
0.00529	23	25	0	0	0	0	0	0	0	56
0.0053	23	25	0	0	0	0	0	0	0	56
0.00531	23	26	0	0	0	0	0	0	0	57
0.00532	23	26	0	0	0	0	0	0	0	57
0.00533	23	26	0	0	0	0	0	0	0	57
0.00534	23	26	0	0	0	0	0	0	0	57
0.00535	23	26	0	0	0	0	0	0	0	57
0.00536	23	26	0	0	0	0	0	0	0	57
0.00537	23	26	0	0	0	0	0	0	0	57
0.00538	23	26	0	0	0	0	0	0	0	57
0.00539	23	26	0	0	0	0	0	0	0	57
0.0054	23	26	0	0	0	0	0	0	0	57
0.00541	23	26	0	0	0	0	0	0	0	57
0.00542	23	26	0	0	0	0	0	0	0	57
0.00543	23	26	0	0	0	0	0	0	0	57
0.00544	23	26	0	0	0	0	0	0	0	57
0.00545	24	26	0	0	0	0	0	0	0	58
0.00546	24	26	0	0	0	0	0	0	0	58
0.00547	24	26	0	0	0	0	0	0	0	58
0.00548	24	26	0	0	0	0	0	0	0	58
0.00549	24	26	0	0	0	0	0	0	0	58
0.0055	24	26	0	0	0	0	0	0	0	58
0.00551	25	26	0	0	0	0	0	0	0	59
0.00552	25	26	0	0	0	0	0	0	0	59
0.00553	25	26	0	0	0	0	0	0	0	59
0.00554	25	26	0	0	0	0	0	0	0	59
0.00555	25	26	0	0	0	0	0	0	0	59
