Time (s): 0
497	ap2: 1. 
1	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00054
97	pip2: 1. 
999	trans: 1. 
497	ap2: 1. 
1	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00055
97	pip2: 1. 
999	trans: 1. 
497	ap2: 1. 
1	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00056
97	pip2: 1. 
999	trans: 1. 
497	ap2: 1. 
1	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00057
97	pip2: 1. 
999	trans: 1. 
497	ap2: 1. 
1	pip2: 1. ap2: 1. trans: 1. 
2	pip2: 1. ap2: 1. 
Time (s): 0.00058
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00059
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.0006
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00061
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00062
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00063
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00064
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00065
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00066
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00067
97	pip2: 1. 
998	trans: 1. 
497	ap2: 1. 
2	pip2: 1. ap2: 1. trans: 1. 
1	pip2: 1. ap2: 1. 
Time (s): 0.00068
97	pip2: 1. 
