Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0,100,500,500,500,1000,1000,1000,0,0
1e-05,100,500,500,500,1000,1000,1000,0,0
2e-05,100,500,500,500,1000,1000,1000,0,0
3e-05,99,500,499,500,1000,1000,1000,1,0
4e-05,99,500,499,500,1000,1000,1000,1,0
5e-05,99,500,499,500,1000,1000,1000,1,0
6e-05,99,500,499,500,1000,1000,1000,1,0
7e-05,99,500,499,500,1000,1000,1000,1,0
8e-05,99,500,499,500,1000,1000,1000,1,0
9e-05,99,500,499,500,1000,1000,1000,1,0
0.0001,99,500,499,500,1000,1000,1000,1,0
0.00011,99,500,499,500,1000,1000,1000,1,0
0.00012,99,500,499,500,1000,1000,1000,1,0
0.00013,99,500,499,500,1000,1000,1000,1,0
0.00014,99,500,499,500,1000,1000,1000,1,0
0.00015,99,500,499,500,1000,1000,1000,1,0
0.00016,99,500,499,500,1000,1000,1000,1,0
0.00017,99,500,499,500,1000,1000,1000,1,0
0.00018,99,500,499,500,1000,1000,1000,1,0
0.00019,99,500,499,500,1000,1000,1000,1,0
0.0002,99,500,499,500,1000,1000,1000,1,0
0.00021,99,500,499,500,1000,1000,1000,1,0
0.00022,99,500,499,500,1000,1000,1000,1,0
0.00023,99,500,499,500,1000,1000,1000,1,0
0.00024,99,500,499,500,1000,1000,1000,1,0
0.00025,99,500,499,500,1000,1000,1000,1,0
0.00026,99,500,499,500,1000,1000,1000,1,0
0.00027,98,500,498,500,1000,1000,1000,2,0
0.00028,98,500,498,500,1000,1000,1000,2,0
0.00029,98,499,498,500,999,1000,1000,2,1
0.0003,98,499,498,500,999,1000,1000,2,1
0.00031,98,499,498,500,999,1000,1000,2,1
0.00032,98,499,498,500,999,1000,1000,2,1
0.00033,98,499,498,500,999,1000,1000,2,1
0.00034,98,499,498,500,999,1000,1000,2,1
0.00035,98,499,498,500,999,1000,1000,2,1
0.00036,98,499,498,500,999,1000,1000,2,1
0.00037,98,499,498,500,999,1000,1000,2,1
0.00038,98,499,498,500,999,1000,1000,2,1
0.00039,98,499,498,500,999,1000,1000,2,1
0.0004,98,499,498,500,999,1000,1000,2,1
0.00041,98,499,498,500,999,1000,1000,2,1
0.00042,98,499,498,500,999,1000,1000,2,1
0.00043,98,499,498,500,999,1000,1000,2,1
0.00044,98,499,498,500,999,1000,1000,2,1
0.00045,98,499,498,500,999,1000,1000,2,1
0.00046,98,499,498,500,999,1000,1000,2,1
0.00047,98,499,498,500,999,1000,1000,2,1
0.00048,98,499,498,500,999,1000,1000,2,1
0.00049,98,499,498,500,999,1000,1000,2,1
0.0005,98,499,498,500,999,1000,1000,2,1
0.00051,98,499,498,500,999,1000,1000,2,1
0.00052,97,499,497,500,999,1000,1000,3,1
0.00053,97,499,497,500,999,1000,1000,3,1
0.00054,97,499,497,500,999,1000,1000,3,1
0.00055,97,499,497,500,999,1000,1000,3,1
0.00056,97,499,497,500,999,1000,1000,3,1
0.00057,97,499,497,500,999,1000,1000,3,1
0.00058,97,498,497,500,998,1000,1000,3,2
0.00059,97,498,497,500,998,1000,1000,3,2
0.0006,97,498,497,500,998,1000,1000,3,2
0.00061,97,498,497,500,998,1000,1000,3,2
0.00062,97,498,497,500,998,1000,1000,3,2
0.00063,97,498,497,500,998,1000,1000,3,2
0.00064,97,498,497,500,998,1000,1000,3,2
0.00065,97,498,497,500,998,1000,1000,3,2
0.00066,97,498,497,500,998,1000,1000,3,2
0.00067,97,498,497,500,998,1000,1000,3,2
0.00068,97,498,497,500,998,1000,1000,3,2
0.00069,97,498,497,500,998,1000,1000,3,2
0.0007,97,498,497,500,998,1000,1000,3,2
0.00071,97,498,497,500,998,1000,1000,3,2
0.00072,96,498,496,500,998,1000,1000,4,2
0.00073,96,497,496,500,997,1000,1000,4,3
0.00074,96,497,496,500,997,1000,1000,4,3
0.00075,96,497,496,500,997,1000,1000,4,3
0.00076,96,497,496,500,997,1000,1000,4,3
0.00077,95,497,495,500,997,1000,1000,5,3
0.00078,95,497,495,500,997,1000,1000,5,3
0.00079,95,497,495,500,997,1000,1000,5,3
0.0008,95,497,495,500,997,1000,1000,5,3
0.00081,95,497,495,500,997,1000,1000,5,3
0.00082,95,497,495,500,997,1000,1000,5,3
0.00083,95,496,495,500,996,1000,1000,5,4
0.00084,95,496,495,500,996,1000,1000,5,4
0.00085,95,496,495,500,996,1000,1000,5,4
0.00086,94,496,494,500,996,1000,1000,6,4
0.00087,94,496,494,500,996,1000,1000,6,4
0.00088,94,496,494,500,996,1000,1000,6,4
0.00089,94,496,494,500,996,1000,1000,6,4
0.0009,94,496,494,500,996,1000,1000,6,4
0.00091,94,495,494,500,995,1000,1000,6,5
0.00092,94,495,494,500,995,1000,1000,6,5
0.00093,94,495,494,500,995,1000,1000,6,5
0.00094,94,495,494,500,995,1000,1000,6,5
0.00095,94,495,494,500,995,1000,1000,6,5
0.00096,94,495,494,500,995,1000,1000,6,5
0.00097,94,495,494,500,995,1000,1000,6,5
0.00098,94,495,494,500,995,1000,1000,6,5
0.00099,94,495,494,500,995,1000,1000,6,5
0.001,94,495,494,500,995,1000,1000,6,5
0.00101,94,495,494,500,995,1000,1000,6,5
0.00102,94,495,494,500,995,1000,1000,6,5
0.00103,94,494,494,500,994,1000,1000,6,6
0.00104,94,494,494,500,994,1000,1000,6,6
0.00105,94,494,494,500,994,1000,1000,6,6
0.00106,94,494,494,500,994,1000,1000,6,6
0.00107,94,494,494,500,994,1000,1000,6,6
0.00108,93,494,493,500,994,1000,1000,7,6
0.00109,92,494,492,500,994,1000,1000,8,6
0.0011,92,494,492,500,994,1000,1000,8,6
0.00111,92,494,492,500,994,1000,1000,8,6
0.00112,92,494,492,500,994,1000,1000,8,6
0.00113,92,494,492,500,994,1000,1000,8,6
0.00114,92,494,492,500,994,1000,1000,8,6
0.00115,92,494,492,500,994,1000,1000,8,6
0.00116,92,494,492,500,994,1000,1000,8,6
0.00117,92,494,492,500,994,1000,1000,8,6
0.00118,92,494,492,500,994,1000,1000,8,6
0.00119,92,494,492,500,994,1000,1000,8,6
0.0012,92,494,492,500,994,1000,1000,8,6
0.00121,91,494,491,500,994,1000,1000,9,6
0.00122,91,494,491,500,994,1000,1000,9,6
0.00123,90,494,490,500,994,1000,1000,10,6
0.00124,90,494,490,500,994,1000,1000,10,6
0.00125,90,494,490,500,994,1000,1000,10,6
0.00126,90,494,490,500,994,1000,1000,10,6
0.00127,88,491,488,500,991,1000,1000,12,9
0.00128,87,491,487,500,991,1000,1000,13,9
0.00129,87,491,487,500,991,1000,1000,13,9
0.0013,86,491,486,500,991,1000,1000,14,9
0.00131,86,491,486,500,991,1000,1000,14,9
0.00132,86,491,486,500,991,1000,1000,14,9
0.00133,86,490,486,500,990,1000,1000,14,10
0.00134,86,489,486,500,989,1000,1000,14,11
0.00135,86,489,486,500,989,1000,1000,14,11
0.00136,86,488,486,500,988,1000,1000,14,12
0.00137,86,488,486,500,988,1000,1000,14,12
0.00138,86,488,486,500,988,1000,1000,14,12
0.00139,86,488,486,500,988,1000,1000,14,12
0.0014,86,488,486,500,988,1000,1000,14,12
0.00141,86,488,486,500,988,1000,1000,14,12
0.00142,86,488,486,500,988,1000,1000,14,12
0.00143,86,488,486,500,988,1000,1000,14,12
0.00144,86,488,486,500,988,1000,1000,14,12
0.00145,86,488,486,500,988,1000,1000,14,12
0.00146,86,488,486,500,988,1000,1000,14,12
0.00147,86,488,486,500,988,1000,1000,14,12
0.00148,86,488,486,500,988,1000,1000,14,12
0.00149,86,488,486,500,988,1000,1000,14,12
0.0015,86,488,486,500,988,1000,1000,14,12
0.00151,86,488,486,500,988,1000,1000,14,12
0.00152,86,487,486,500,987,1000,1000,14,13
0.00153,86,487,486,500,987,1000,1000,14,13
0.00154,86,487,486,500,987,1000,1000,14,13
0.00155,86,487,486,500,987,1000,1000,14,13
0.00156,86,488,486,500,988,1000,1000,14,12
0.00157,86,488,486,500,988,1000,1000,14,12
0.00158,86,488,486,500,988,1000,1000,14,12
0.00159,86,488,486,500,988,1000,1000,14,12
0.0016,86,488,486,500,988,1000,1000,14,12
0.00161,86,488,486,500,988,1000,1000,14,12
0.00162,86,488,486,500,988,1000,1000,14,12
0.00163,86,488,486,500,988,1000,1000,14,12
0.00164,86,488,486,500,988,1000,1000,14,12
0.00165,86,487,486,500,987,1000,1000,14,13
0.00166,86,487,486,500,987,1000,1000,14,13
0.00167,86,486,486,500,986,1000,1000,14,14
0.00168,86,486,486,500,986,1000,1000,14,14
0.00169,86,486,486,500,986,1000,1000,14,14
0.0017,86,486,486,500,986,1000,1000,14,14
0.00171,86,486,486,500,986,1000,1000,14,14
0.00172,86,486,486,500,986,1000,1000,14,14
0.00173,86,486,486,500,986,1000,1000,14,14
0.00174,86,486,486,500,986,1000,1000,14,14
0.00175,86,486,486,500,986,1000,1000,14,14
0.00176,86,486,486,500,986,1000,1000,14,14
0.00177,86,486,486,500,986,1000,1000,14,14
0.00178,86,486,486,500,986,1000,1000,14,14
0.00179,86,486,486,500,986,1000,1000,14,14
0.0018,86,486,486,500,986,1000,1000,14,14
0.00181,86,486,486,500,986,1000,1000,14,14
0.00182,86,486,486,500,986,1000,1000,14,14
0.00183,86,486,486,500,986,1000,1000,14,14
0.00184,86,486,486,500,986,1000,1000,14,14
0.00185,86,486,486,500,986,1000,1000,14,14
0.00186,86,486,486,500,986,1000,1000,14,14
0.00187,86,486,486,500,986,1000,1000,14,14
0.00188,86,486,486,500,986,1000,1000,14,14
0.00189,86,486,486,500,986,1000,1000,14,14
0.0019,86,486,486,500,986,1000,1000,14,14
0.00191,86,486,486,500,986,1000,1000,14,14
0.00192,86,486,486,500,986,1000,1000,14,14
0.00193,86,486,486,500,986,1000,1000,14,14
0.00194,86,486,486,500,986,1000,1000,14,14
0.00195,86,486,486,500,986,1000,1000,14,14
0.00196,86,486,486,500,986,1000,1000,14,14
0.00197,86,486,486,500,986,1000,1000,14,14
0.00198,85,486,485,500,986,1000,1000,15,14
0.00199,85,486,485,500,986,1000,1000,15,14
0.002,85,486,485,500,986,1000,1000,15,14
0.00201,85,486,485,500,986,1000,1000,15,14
0.00202,85,486,485,500,986,1000,1000,15,14
0.00203,85,486,485,500,986,1000,1000,15,14
0.00204,85,486,485,500,986,1000,1000,15,14
0.00205,84,486,484,500,986,1000,1000,16,14
0.00206,83,486,483,500,986,1000,1000,17,14
0.00207,83,486,483,500,986,1000,1000,17,14
0.00208,83,486,483,500,986,1000,1000,17,14
0.00209,83,486,483,500,986,1000,1000,17,14
0.0021,83,486,483,500,986,1000,1000,17,14
0.00211,83,485,483,500,985,1000,1000,17,15
0.00212,83,485,483,500,985,1000,1000,17,15
0.00213,83,485,483,500,985,1000,1000,17,15
0.00214,83,485,483,500,985,1000,1000,17,15
0.00215,83,485,483,500,985,1000,1000,17,15
0.00216,83,485,483,500,985,1000,1000,17,15
0.00217,83,485,483,500,985,1000,1000,17,15
0.00218,83,485,483,500,985,1000,1000,17,15
0.00219,83,485,483,500,985,1000,1000,17,15
0.0022,83,485,483,500,985,1000,1000,17,15
0.00221,83,485,483,500,985,1000,1000,17,15
0.00222,83,485,483,500,985,1000,1000,17,15
0.00223,83,485,483,500,985,1000,1000,17,15
0.00224,83,485,483,500,985,1000,1000,17,15
0.00225,83,485,483,500,985,1000,1000,17,15
0.00226,83,485,483,500,985,1000,1000,17,15
0.00227,83,484,483,500,984,1000,1000,17,16
0.00228,83,484,483,500,984,1000,1000,17,16
0.00229,83,484,483,500,984,1000,1000,17,16
0.0023,83,484,483,500,984,1000,1000,17,16
0.00231,83,484,483,500,984,1000,1000,17,16
0.00232,83,484,483,500,984,1000,1000,17,16
0.00233,83,484,483,500,984,1000,1000,17,16
0.00234,83,484,483,500,984,1000,1000,17,16
0.00235,83,484,483,500,984,1000,1000,17,16
0.00236,83,484,483,500,984,1000,1000,17,16
0.00237,82,484,482,500,984,1000,1000,18,16
0.00238,82,484,482,500,984,1000,1000,18,16
0.00239,82,484,482,500,984,1000,1000,18,16
0.0024,82,484,482,500,984,1000,1000,18,16
0.00241,82,484,482,500,984,1000,1000,18,16
0.00242,82,484,482,500,984,1000,1000,18,16
0.00243,82,484,482,500,984,1000,1000,18,16
0.00244,82,484,482,500,984,1000,1000,18,16
0.00245,82,484,482,500,984,1000,1000,18,16
0.00246,82,484,482,500,984,1000,1000,18,16
0.00247,82,484,482,500,984,1000,1000,18,16
0.00248,82,483,482,500,983,1000,1000,18,17
0.00249,82,482,482,500,982,1000,1000,18,18
0.0025,82,482,482,500,982,1000,1000,18,18
0.00251,82,482,482,500,982,1000,1000,18,18
0.00252,82,482,482,500,982,1000,1000,18,18
0.00253,80,482,480,500,982,1000,1000,20,18
0.00254,80,482,480,500,982,1000,1000,20,18
0.00255,80,482,480,500,982,1000,1000,20,18
0.00256,80,481,480,500,981,1000,1000,20,19
0.00257,80,481,480,500,981,1000,1000,20,19
0.00258,80,481,480,500,981,1000,1000,20,19
0.00259,81,481,481,500,981,1000,1000,19,19
0.0026,81,481,481,500,981,1000,1000,19,19
0.00261,81,481,481,500,981,1000,1000,19,19
0.00262,81,480,481,500,980,1000,1000,19,20
0.00263,81,480,481,500,980,1000,1000,19,20
0.00264,81,480,481,500,980,1000,1000,19,20
0.00265,81,480,481,500,980,1000,1000,19,20
0.00266,81,480,481,500,980,1000,1000,19,20
0.00267,81,480,481,500,980,1000,1000,19,20
0.00268,81,480,481,500,980,1000,1000,19,20
0.00269,81,480,481,500,980,1000,1000,19,20
0.0027,81,480,481,500,980,1000,1000,19,20
0.00271,81,480,481,500,980,1000,1000,19,20
0.00272,81,480,481,500,980,1000,1000,19,20
0.00273,81,480,481,500,980,1000,1000,19,20
0.00274,81,480,481,500,980,1000,1000,19,20
0.00275,81,480,481,500,980,1000,1000,19,20
0.00276,81,480,481,500,980,1000,1000,19,20
0.00277,81,480,481,500,980,1000,1000,19,20
0.00278,81,480,481,500,980,1000,1000,19,20
0.00279,81,480,481,500,980,1000,1000,19,20
0.0028,81,480,481,500,980,1000,1000,19,20
0.00281,81,480,481,500,980,1000,1000,19,20
0.00282,81,480,481,500,980,1000,1000,19,20
0.00283,81,480,481,500,980,1000,1000,19,20
0.00284,81,480,481,500,980,1000,1000,19,20
0.00285,81,480,481,500,980,1000,1000,19,20
0.00286,81,480,481,500,980,1000,1000,19,20
0.00287,81,480,481,500,980,1000,1000,19,20
0.00288,81,480,481,500,980,1000,1000,19,20
0.00289,81,480,481,500,980,1000,1000,19,20
0.0029,81,480,481,500,980,1000,1000,19,20
0.00291,81,480,481,500,980,1000,1000,19,20
0.00292,81,480,481,500,980,1000,1000,19,20
0.00293,81,480,481,500,980,1000,1000,19,20
0.00294,81,480,481,500,980,1000,1000,19,20
0.00295,81,480,481,500,980,1000,1000,19,20
0.00296,81,480,481,500,980,1000,1000,19,20
0.00297,81,480,481,500,980,1000,1000,19,20
0.00298,81,480,481,500,980,1000,1000,19,20
0.00299,81,480,481,500,980,1000,1000,19,20
0.003,81,480,481,500,980,1000,1000,19,20
0.00301,81,480,481,500,980,1000,1000,19,20
0.00302,81,480,481,500,980,1000,1000,19,20
0.00303,81,480,481,500,980,1000,1000,19,20
0.00304,81,480,481,500,980,1000,1000,19,20
0.00305,81,480,481,500,980,1000,1000,19,20
0.00306,81,480,481,500,980,1000,1000,19,20
0.00307,81,480,481,500,980,1000,1000,19,20
0.00308,81,480,481,500,980,1000,1000,19,20
0.00309,81,480,481,500,980,1000,1000,19,20
0.0031,81,480,481,500,980,1000,1000,19,20
0.00311,81,480,481,500,980,1000,1000,19,20
0.00312,81,480,481,500,980,1000,1000,19,20
0.00313,81,480,481,500,980,1000,1000,19,20
0.00314,81,480,481,500,980,1000,1000,19,20
0.00315,81,480,481,500,980,1000,1000,19,20
0.00316,81,480,481,500,980,1000,1000,19,20
0.00317,81,480,481,500,980,1000,1000,19,20
0.00318,81,480,481,500,980,1000,1000,19,20
0.00319,81,480,481,500,980,1000,1000,19,20
0.0032,81,480,481,500,980,1000,1000,19,20
0.00321,81,480,481,500,980,1000,1000,19,20
0.00322,81,480,481,500,980,1000,1000,19,20
0.00323,81,480,481,500,980,1000,1000,19,20
0.00324,81,480,481,500,980,1000,1000,19,20
0.00325,81,480,481,500,980,1000,1000,19,20
0.00326,81,480,481,500,980,1000,1000,19,20
0.00327,81,480,481,500,980,1000,1000,19,20
0.00328,81,480,481,500,980,1000,1000,19,20
0.00329,81,480,481,500,980,1000,1000,19,20
0.0033,81,480,481,500,980,1000,1000,19,20
0.00331,81,480,481,500,980,1000,1000,19,20
0.00332,81,480,481,500,980,1000,1000,19,20
0.00333,81,480,481,500,980,1000,1000,19,20
0.00334,81,480,481,500,980,1000,1000,19,20
0.00335,81,480,481,500,980,1000,1000,19,20
0.00336,81,480,481,500,980,1000,1000,19,20
0.00337,81,480,481,500,980,1000,1000,19,20
0.00338,81,480,481,500,980,1000,1000,19,20
0.00339,81,480,481,500,980,1000,1000,19,20
0.0034,81,480,481,500,980,1000,1000,19,20
0.00341,81,480,481,500,980,1000,1000,19,20
0.00342,81,480,481,500,980,1000,1000,19,20
0.00343,81,480,481,500,980,1000,1000,19,20
0.00344,81,480,481,500,980,1000,1000,19,20
0.00345,81,480,481,500,980,1000,1000,19,20
0.00346,81,480,481,500,980,1000,1000,19,20
0.00347,81,480,481,500,980,1000,1000,19,20
0.00348,81,480,481,500,980,1000,1000,19,20
0.00349,80,480,480,500,980,1000,1000,20,20
0.0035,80,480,480,500,980,1000,1000,20,20
0.00351,80,480,480,500,980,1000,1000,20,20
0.00352,80,480,480,500,980,1000,1000,20,20
0.00353,80,480,480,500,980,1000,1000,20,20
0.00354,80,480,480,500,980,1000,1000,20,20
0.00355,80,480,480,500,980,1000,1000,20,20
0.00356,80,480,480,500,980,1000,1000,20,20
0.00357,80,480,480,500,980,1000,1000,20,20
0.00358,80,480,480,500,980,1000,1000,20,20
0.00359,80,480,480,500,980,1000,1000,20,20
0.0036,80,480,480,500,980,1000,1000,20,20
0.00361,80,481,480,500,981,1000,1000,20,19
0.00362,80,481,480,500,981,1000,1000,20,19
0.00363,80,481,480,500,981,1000,1000,20,19
0.00364,80,481,480,500,981,1000,1000,20,19
0.00365,80,481,480,500,981,1000,1000,20,19
0.00366,80,481,480,500,981,1000,1000,20,19
0.00367,80,480,480,500,980,1000,1000,20,20
0.00368,80,479,480,500,979,1000,1000,20,21
0.00369,80,479,480,500,979,1000,1000,20,21
0.0037,79,479,479,500,979,1000,1000,21,21
0.00371,79,479,479,500,979,1000,1000,21,21
0.00372,79,479,479,500,979,1000,1000,21,21
0.00373,79,478,479,500,978,1000,1000,21,22
0.00374,79,478,479,500,978,1000,1000,21,22
0.00375,79,478,479,500,978,1000,1000,21,22
0.00376,79,478,479,500,978,1000,1000,21,22
0.00377,79,478,479,500,978,1000,1000,21,22
0.00378,79,478,479,500,978,1000,1000,21,22
0.00379,79,478,479,500,978,1000,1000,21,22
0.0038,79,478,479,500,978,1000,1000,21,22
0.00381,79,478,479,500,978,1000,1000,21,22
0.00382,79,478,479,500,978,1000,1000,21,22
0.00383,79,478,479,500,978,1000,1000,21,22
0.00384,79,478,479,500,978,1000,1000,21,22
0.00385,79,478,479,500,978,1000,1000,21,22
0.00386,79,478,479,500,978,1000,1000,21,22
0.00387,79,478,479,500,978,1000,1000,21,22
0.00388,79,478,479,500,978,1000,1000,21,22
0.00389,79,478,479,500,978,1000,1000,21,22
0.0039,80,478,480,500,978,1000,1000,20,22
0.00391,80,478,480,500,978,1000,1000,20,22
0.00392,80,478,480,500,978,1000,1000,20,22
0.00393,80,478,480,500,978,1000,1000,20,22
0.00394,80,478,480,500,978,1000,1000,20,22
0.00395,80,478,480,500,978,1000,1000,20,22
0.00396,80,478,480,500,978,1000,1000,20,22
0.00397,80,478,480,500,978,1000,1000,20,22
0.00398,80,478,480,500,978,1000,1000,20,22
0.00399,80,478,480,500,978,1000,1000,20,22
0.004,80,478,480,500,978,1000,1000,20,22
0.00401,80,478,480,500,978,1000,1000,20,22
0.00402,80,478,480,500,978,1000,1000,20,22
0.00403,80,478,480,500,978,1000,1000,20,22
0.00404,80,478,480,500,978,1000,1000,20,22
0.00405,80,478,480,500,978,1000,1000,20,22
0.00406,80,478,480,500,978,1000,1000,20,22
0.00407,80,478,480,500,978,1000,1000,20,22
0.00408,80,478,480,500,978,1000,1000,20,22
0.00409,80,478,480,500,978,1000,1000,20,22
0.0041,80,478,480,500,978,1000,1000,20,22
0.00411,80,478,480,500,978,1000,1000,20,22
0.00412,80,478,480,500,978,1000,1000,20,22
0.00413,80,478,480,500,978,1000,1000,20,22
0.00414,80,478,480,500,978,1000,1000,20,22
0.00415,80,478,480,500,978,1000,1000,20,22
0.00416,80,478,480,500,978,1000,1000,20,22
0.00417,80,478,480,500,978,1000,1000,20,22
0.00418,80,478,480,500,978,1000,1000,20,22
0.00419,80,478,480,500,978,1000,1000,20,22
0.0042,80,478,480,500,978,1000,1000,20,22
0.00421,80,478,480,500,978,1000,1000,20,22
0.00422,80,478,480,500,978,1000,1000,20,22
0.00423,80,478,480,500,978,1000,1000,20,22
0.00424,80,478,480,500,978,1000,1000,20,22
0.00425,80,478,480,500,978,1000,1000,20,22
0.00426,80,478,480,500,978,1000,1000,20,22
0.00427,80,478,480,500,978,1000,1000,20,22
0.00428,80,478,480,500,978,1000,1000,20,22
0.00429,80,478,480,500,978,1000,1000,20,22
0.0043,80,478,480,500,978,1000,1000,20,22
0.00431,80,478,480,500,978,1000,1000,20,22
0.00432,80,478,480,500,978,1000,1000,20,22
0.00433,80,478,480,500,978,1000,1000,20,22
0.00434,80,478,480,500,978,1000,1000,20,22
0.00435,79,478,479,500,978,1000,1000,21,22
0.00436,79,478,479,500,978,1000,1000,21,22
0.00437,79,478,479,500,978,1000,1000,21,22
0.00438,79,478,479,500,978,1000,1000,21,22
0.00439,79,478,479,500,978,1000,1000,21,22
0.0044,79,478,479,500,978,1000,1000,21,22
0.00441,79,478,479,500,978,1000,1000,21,22
0.00442,79,478,479,500,978,1000,1000,21,22
0.00443,79,478,479,500,978,1000,1000,21,22
0.00444,79,477,479,500,977,1000,1000,21,23
0.00445,79,477,479,500,977,1000,1000,21,23
0.00446,79,477,479,500,977,1000,1000,21,23
0.00447,79,477,479,500,977,1000,1000,21,23
0.00448,79,477,479,500,977,1000,1000,21,23
0.00449,79,477,479,500,977,1000,1000,21,23
0.0045,79,477,479,500,977,1000,1000,21,23
0.00451,79,477,479,500,977,1000,1000,21,23
0.00452,79,477,479,500,977,1000,1000,21,23
0.00453,79,477,479,500,977,1000,1000,21,23
0.00454,78,477,478,500,977,1000,1000,22,23
0.00455,78,476,478,500,976,1000,1000,22,24
0.00456,77,476,477,500,976,1000,1000,23,24
0.00457,77,476,477,500,976,1000,1000,23,24
0.00458,77,476,477,500,976,1000,1000,23,24
0.00459,77,476,477,500,976,1000,1000,23,24
0.0046,77,476,477,500,976,1000,1000,23,24
0.00461,77,476,477,500,976,1000,1000,23,24
0.00462,77,476,477,500,976,1000,1000,23,24
0.00463,77,476,477,500,976,1000,1000,23,24
0.00464,77,476,477,500,976,1000,1000,23,24
0.00465,77,476,477,500,976,1000,1000,23,24
0.00466,77,476,477,500,976,1000,1000,23,24
0.00467,77,476,477,500,976,1000,1000,23,24
0.00468,77,476,477,500,976,1000,1000,23,24
0.00469,77,476,477,500,976,1000,1000,23,24
0.0047,78,476,478,500,976,1000,1000,22,24
0.00471,78,476,478,500,976,1000,1000,22,24
0.00472,78,476,478,500,976,1000,1000,22,24
0.00473,77,476,477,500,976,1000,1000,23,24
0.00474,77,476,477,500,976,1000,1000,23,24
0.00475,77,476,477,500,976,1000,1000,23,24
0.00476,77,476,477,500,976,1000,1000,23,24
0.00477,77,476,477,500,976,1000,1000,23,24
0.00478,77,476,477,500,976,1000,1000,23,24
0.00479,77,476,477,500,976,1000,1000,23,24
0.0048,77,476,477,500,976,1000,1000,23,24
0.00481,77,476,477,500,976,1000,1000,23,24
0.00482,77,476,477,500,976,1000,1000,23,24
0.00483,77,476,477,500,976,1000,1000,23,24
0.00484,77,476,477,500,976,1000,1000,23,24
0.00485,77,476,477,500,976,1000,1000,23,24
0.00486,77,476,477,500,976,1000,1000,23,24
0.00487,77,476,477,500,976,1000,1000,23,24
0.00488,77,476,477,500,976,1000,1000,23,24
0.00489,77,476,477,500,976,1000,1000,23,24
0.0049,77,476,477,500,976,1000,1000,23,24
0.00491,77,476,477,500,976,1000,1000,23,24
0.00492,77,476,477,500,976,1000,1000,23,24
0.00493,77,476,477,500,976,1000,1000,23,24
0.00494,77,476,477,500,976,1000,1000,23,24
0.00495,77,476,477,500,976,1000,1000,23,24
0.00496,77,476,477,500,976,1000,1000,23,24
0.00497,77,477,477,500,977,1000,1000,23,23
0.00498,77,477,477,500,977,1000,1000,23,23
0.00499,77,477,477,500,977,1000,1000,23,23
0.005,77,477,477,500,977,1000,1000,23,23
0.00501,77,477,477,500,977,1000,1000,23,23
0.00502,77,477,477,500,977,1000,1000,23,23
0.00503,77,477,477,500,977,1000,1000,23,23
0.00504,77,477,477,500,977,1000,1000,23,23
0.00505,77,477,477,500,977,1000,1000,23,23
0.00506,77,477,477,500,977,1000,1000,23,23
0.00507,77,476,477,500,976,1000,1000,23,24
0.00508,78,475,478,500,975,1000,1000,22,25
0.00509,78,475,478,500,975,1000,1000,22,25
0.0051,78,475,478,500,975,1000,1000,22,25
0.00511,78,475,478,500,975,1000,1000,22,25
0.00512,78,475,478,500,975,1000,1000,22,25
0.00513,79,475,479,500,975,1000,1000,21,25
0.00514,79,475,479,500,975,1000,1000,21,25
0.00515,79,475,479,500,975,1000,1000,21,25
0.00516,79,475,479,500,975,1000,1000,21,25
0.00517,79,475,479,500,975,1000,1000,21,25
0.00518,79,475,479,500,975,1000,1000,21,25
0.00519,79,475,479,500,975,1000,1000,21,25
0.0052,79,475,479,500,975,1000,1000,21,25
0.00521,78,475,478,500,975,1000,1000,22,25
0.00522,77,475,477,500,975,1000,1000,23,25
0.00523,77,475,477,500,975,1000,1000,23,25
0.00524,77,475,477,500,975,1000,1000,23,25
0.00525,77,475,477,500,975,1000,1000,23,25
0.00526,77,475,477,500,975,1000,1000,23,25
0.00527,77,475,477,500,975,1000,1000,23,25
0.00528,77,475,477,500,975,1000,1000,23,25
0.00529,77,475,477,500,975,1000,1000,23,25
0.0053,77,475,477,500,975,1000,1000,23,25
0.00531,77,474,477,500,974,1000,1000,23,26
0.00532,77,474,477,500,974,1000,1000,23,26
0.00533,77,474,477,500,974,1000,1000,23,26
0.00534,77,474,477,500,974,1000,1000,23,26
0.00535,77,474,477,500,974,1000,1000,23,26
0.00536,77,474,477,500,974,1000,1000,23,26
0.00537,77,474,477,500,974,1000,1000,23,26
0.00538,77,474,477,500,974,1000,1000,23,26
0.00539,77,474,477,500,974,1000,1000,23,26
0.0054,77,474,477,500,974,1000,1000,23,26
0.00541,77,474,477,500,974,1000,1000,23,26
0.00542,77,474,477,500,974,1000,1000,23,26
0.00543,77,474,477,500,974,1000,1000,23,26
0.00544,77,474,477,500,974,1000,1000,23,26
0.00545,76,474,476,500,974,1000,1000,24,26
0.00546,76,474,476,500,974,1000,1000,24,26
0.00547,76,474,476,500,974,1000,1000,24,26
0.00548,76,474,476,500,974,1000,1000,24,26
0.00549,76,474,476,500,974,1000,1000,24,26
0.0055,76,474,476,500,974,1000,1000,24,26
0.00551,75,474,475,500,974,1000,1000,25,26
0.00552,75,474,475,500,974,1000,1000,25,26
0.00553,75,474,475,500,974,1000,1000,25,26
0.00554,75,474,475,500,974,1000,1000,25,26
