Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.001635,951,457,451,500,957,1000,1000,49,43
0.00164,950,457,450,500,957,1000,1000,50,43
0.001645,950,457,450,500,957,1000,1000,50,43
0.00165,949,457,449,500,957,1000,1000,51,43
0.001655,949,456,449,500,956,1000,1000,51,44
0.00166,949,455,449,500,955,1000,1000,51,45
0.001665,949,455,449,500,955,1000,1000,51,45
0.00167,949,455,449,500,955,1000,1000,51,45
0.001675,949,454,449,500,954,1000,1000,51,46
0.00168,949,454,449,500,954,1000,1000,51,46
0.001685,949,453,449,500,953,1000,1000,51,47
0.00169,949,453,449,500,953,1000,1000,51,47
0.001695,949,453,449,500,953,1000,1000,51,47
0.0017,949,453,449,500,953,1000,1000,51,47
0.001705,949,453,449,500,953,1000,1000,51,47
0.00171,949,453,449,500,953,1000,1000,51,47
0.001715,949,454,449,500,954,1000,1000,51,46
0.00172,949,454,449,500,954,1000,1000,51,46
0.001725,949,454,449,500,954,1000,1000,51,46
0.00173,949,454,449,500,954,1000,1000,51,46
0.001735,949,454,449,500,954,1000,1000,51,46
0.00174,949,454,449,500,954,1000,1000,51,46
0.001745,948,454,448,500,954,1000,1000,52,46
0.00175,948,454,448,500,954,1000,1000,52,46
0.001755,948,454,448,500,954,1000,1000,52,46
0.00176,948,453,448,500,953,1000,1000,52,47
0.001765,948,453,448,500,953,1000,1000,52,47
0.00177,948,453,448,500,953,1000,1000,52,47
0.001775,947,453,447,500,953,1000,1000,53,47
0.00178,947,453,447,500,953,1000,1000,53,47
0.001785,947,453,447,500,953,1000,1000,53,47
0.00179,946,452,446,500,952,1000,1000,54,48
0.001795,946,452,446,500,952,1000,1000,54,48
0.0018,946,452,446,500,952,1000,1000,54,48
0.001805,946,452,446,500,952,1000,1000,54,48
0.00181,946,452,446,500,952,1000,1000,54,48
0.001815,946,452,446,500,952,1000,1000,54,48
0.00182,946,452,446,500,952,1000,1000,54,48
0.001825,946,452,446,500,952,1000,1000,54,48
0.00183,946,451,446,500,951,1000,1000,54,49
0.001835,946,450,446,500,950,1000,1000,54,50
0.00184,945,450,445,500,950,1000,1000,55,50
0.001845,944,450,444,500,950,1000,1000,56,50
0.00185,944,450,444,500,950,1000,1000,56,50
0.001855,944,450,444,500,950,1000,1000,56,50
0.00186,944,450,444,500,950,1000,1000,56,50
0.001865,944,450,444,500,950,1000,1000,56,50
