TIME (s) 	MONO:pip2	DIMERS W:pip2	MONO:ap2	DIMERS W:ap2	MONO:trans	DIMERS W:trans	
0	300	0	500	0	100	0	
1e-05	300	0	500	0	100	0	
2e-05	300	0	500	0	100	0	
3e-05	300	0	500	0	100	0	
4e-05	300	0	500	0	100	0	
5e-05	300	0	500	0	100	0	
6e-05	300	0	500	0	100	0	
7e-05	300	0	500	0	100	0	
8e-05	300	0	500	0	100	0	
9e-05	300	0	500	0	100	0	
0.0001	300	0	500	0	100	0	
0.00011	300	0	500	0	100	0	
0.00012	300	0	500	0	100	0	
0.00013	300	0	500	0	100	0	
0.00014	300	0	500	0	100	0	
0.00015	300	0	500	0	100	0	
0.00016	300	0	500	0	100	0	
0.00017	300	0	500	0	100	0	
0.00018	299	1	499	1	100	0	
0.00019	299	1	499	1	100	0	
0.0002	298	2	498	2	100	0	
0.00021	298	2	498	2	100	0	
0.00022	297	3	497	3	100	0	
0.00023	297	3	497	3	100	0	
0.00024	297	3	497	3	100	0	
0.00025	297	3	497	3	100	0	
0.00026	297	3	497	3	100	0	
0.00027	297	3	497	3	100	0	
0.00028	297	3	497	3	100	0	
0.00029	297	3	497	3	100	0	
0.0003	297	3	497	3	100	0	
0.00031	297	3	497	3	100	0	
0.00032	296	4	496	4	100	0	
0.00033	295	5	495	5	100	0	
0.00034	295	5	495	5	100	0	
0.00035	295	5	495	5	100	0	
0.00036	295	5	495	5	100	0	
0.00037	294	6	494	6	100	0	
0.00038	294	6	494	6	100	0	
0.00039	294	6	494	6	100	0	
0.0004	294	6	494	6	100	0	
0.00041	293	7	493	7	100	0	
0.00042	293	7	493	7	100	0	
0.00043	293	7	493	7	100	0	
0.00044	293	7	493	7	100	0	
0.00045	293	7	493	7	100	0	
0.00046	293	7	493	7	100	0	
0.00047	293	7	493	7	100	0	
0.00048	293	7	493	7	100	0	
0.00049	293	7	493	7	100	0	
0.0005	293	7	493	7	100	0	
0.00051	293	7	493	7	100	0	
0.00052	293	7	493	7	100	0	
0.00053	292	8	492	8	100	0	
0.00054	292	8	492	8	100	0	
0.00055	292	8	492	8	100	0	
0.00056	291	9	491	9	100	0	
0.00057	291	9	491	9	100	0	
0.00058	291	9	491	9	100	0	
0.00059	291	9	491	9	100	0	
0.0006	291	8	491	8	99	0	
0.00061	291	8	491	8	99	0	
0.00062	291	8	491	8	99	0	
0.00063	291	8	491	8	99	0	
0.00064	291	8	491	8	99	0	
0.00065	291	8	491	8	99	0	
0.00066	291	8	491	8	99	0	
0.00067	291	8	491	8	99	0	
0.00068	291	8	491	8	99	0	
0.00069	291	8	491	8	99	0	
0.0007	291	8	491	8	99	0	
0.00071	291	8	491	8	99	0	
0.00072	291	8	491	8	99	0	
0.00073	291	8	491	8	99	0	
0.00074	291	7	491	7	98	0	
0.00075	291	7	491	7	98	0	
0.00076	291	7	491	7	98	0	
0.00077	291	7	491	7	98	0	
0.00078	291	7	491	7	98	0	
0.00079	291	6	491	6	97	0	
0.0008	291	6	491	6	97	0	
0.00081	291	6	491	6	97	0	
0.00082	291	6	491	6	97	0	
0.00083	291	6	491	6	97	0	
0.00084	291	6	491	6	97	0	
0.00085	291	6	491	6	97	0	
0.00086	291	6	491	6	97	0	
0.00087	291	6	491	6	97	0	
0.00088	291	6	491	6	97	0	
0.00089	291	6	491	6	97	0	
0.0009	290	7	490	7	97	0	
0.00091	290	7	490	7	97	0	
0.00092	290	7	490	7	97	0	
0.00093	290	7	490	7	97	0	
0.00094	290	7	490	7	97	0	
0.00095	290	7	490	7	97	0	
0.00096	289	7	489	7	96	0	
0.00097	289	7	489	7	96	0	
0.00098	288	8	488	8	96	0	
0.00099	288	8	488	8	96	0	
0.001	288	8	488	8	96	0	
0.00101	288	8	488	8	96	0	
0.00102	287	9	487	9	96	0	
0.00103	287	9	487	9	96	0	
0.00104	287	9	487	9	96	0	
0.00105	287	9	487	9	96	0	
0.00106	286	10	486	10	96	0	
0.00107	286	10	486	10	96	0	
0.00108	285	11	485	11	96	0	
0.00109	285	11	485	11	96	0	
0.0011	285	11	485	11	96	0	
0.00111	285	11	485	11	96	0	
0.00112	285	11	485	11	96	0	
0.00113	285	11	485	11	96	0	
0.00114	285	11	485	11	96	0	
0.00115	285	11	485	11	96	0	
0.00116	285	11	485	11	96	0	
0.00117	285	11	485	11	96	0	
0.00118	285	11	485	11	96	0	
0.00119	285	11	485	11	96	0	
0.0012	285	11	485	11	96	0	
0.00121	285	11	485	11	96	0	
0.00122	285	11	485	11	96	0	
0.00123	285	11	485	11	96	0	
0.00124	285	11	485	11	96	0	
0.00125	284	12	484	12	96	0	
0.00126	284	12	484	12	96	0	
0.00127	284	12	484	12	96	0	
0.00128	284	12	484	12	96	0	
0.00129	284	12	484	12	96	0	
0.0013	284	12	484	12	96	0	
0.00131	284	12	484	12	96	0	
0.00132	283	13	483	13	96	0	
0.00133	283	13	483	13	96	0	
0.00134	283	13	483	13	96	0	
0.00135	283	12	483	12	95	0	
0.00136	283	12	483	12	95	0	
0.00137	283	11	483	11	94	0	
0.00138	283	11	483	11	94	0	
0.00139	283	11	483	11	94	0	
0.0014	283	11	483	11	94	0	
0.00141	283	11	483	11	94	0	
0.00142	282	12	482	12	94	0	
0.00143	282	12	482	12	94	0	
0.00144	281	13	481	13	94	0	
0.00145	281	13	481	13	94	0	
0.00146	281	13	481	13	94	0	
0.00147	281	13	481	13	94	0	
0.00148	281	13	481	13	94	0	
0.00149	281	13	481	13	94	0	
0.0015	281	13	481	13	94	0	
0.00151	281	13	481	13	94	0	
0.00152	281	13	481	13	94	0	
0.00153	281	13	481	13	94	0	
0.00154	281	13	481	13	94	0	
0.00155	280	14	480	14	94	0	
0.00156	280	14	480	14	94	0	
0.00157	280	14	480	14	94	0	
0.00158	280	14	480	14	94	0	
0.00159	280	14	480	14	94	0	
0.0016	280	13	480	13	93	0	
0.00161	278	15	478	15	93	0	
0.00162	278	15	478	15	93	0	
0.00163	278	15	478	15	93	0	
0.00164	278	15	478	15	93	0	
0.00165	276	17	476	17	93	0	
0.00166	276	17	476	17	93	0	
0.00167	276	17	476	17	93	0	
0.00168	276	17	476	17	93	0	
0.00169	276	17	476	17	93	0	
0.0017	276	17	476	17	93	0	
0.00171	276	17	476	17	93	0	
0.00172	276	17	476	17	93	0	
0.00173	276	17	476	17	93	0	
0.00174	276	17	476	17	93	0	
0.00175	276	17	476	17	93	0	
0.00176	275	18	475	18	93	0	
0.00177	275	18	475	18	93	0	
0.00178	275	18	475	18	93	0	
0.00179	274	19	474	19	93	0	
0.0018	274	19	474	19	93	0	
0.00181	273	20	473	20	93	0	
0.00182	273	19	473	19	92	0	
0.00183	273	19	473	19	92	0	
0.00184	273	19	473	19	92	0	
0.00185	273	19	473	19	92	0	
0.00186	273	19	473	19	92	0	
0.00187	272	19	472	19	91	0	
0.00188	272	19	472	19	91	0	
0.00189	272	19	472	19	91	0	
0.0019	272	19	472	19	91	0	
0.00191	272	18	472	18	90	0	
0.00192	272	18	472	18	90	0	
0.00193	272	18	472	18	90	0	
0.00194	272	18	472	18	90	0	
0.00195	272	18	472	18	90	0	
0.00196	272	18	472	18	90	0	
0.00197	272	18	472	18	90	0	
0.00198	272	17	472	17	89	0	
0.00199	272	17	472	17	89	0	
0.002	272	17	472	17	89	0	
0.00201	272	17	472	17	89	0	
0.00202	272	17	472	17	89	0	
0.00203	272	17	472	17	89	0	
0.00204	272	17	472	17	89	0	
0.00205	271	18	471	18	89	0	
0.00206	271	18	471	18	89	0	
0.00207	271	18	471	18	89	0	
0.00208	271	18	471	18	89	0	
0.00209	271	18	471	18	89	0	
0.0021	271	18	471	18	89	0	
0.00211	271	18	471	18	89	0	
0.00212	270	19	470	19	89	0	
0.00213	269	20	469	20	89	0	
0.00214	269	19	469	19	88	0	
0.00215	269	19	469	19	88	0	
0.00216	269	19	469	19	88	0	
0.00217	269	18	469	18	87	0	
0.00218	269	17	469	17	86	0	
0.00219	269	17	469	17	86	0	
0.0022	269	17	469	17	86	0	
0.00221	269	16	469	16	85	0	
0.00222	269	16	469	16	85	0	
0.00223	269	16	469	16	85	0	
0.00224	269	16	469	16	85	0	
0.00225	269	16	469	16	85	0	
0.00226	268	17	468	17	85	0	
0.00227	268	17	468	17	85	0	
0.00228	268	17	468	17	85	0	
0.00229	267	18	467	18	85	0	
0.0023	267	18	467	18	85	0	
0.00231	267	18	467	18	85	0	
0.00232	267	18	467	18	85	0	
0.00233	267	18	467	18	85	0	
0.00234	267	17	467	17	84	0	
0.00235	267	17	467	17	84	0	
0.00236	267	17	467	17	84	0	
0.00237	267	17	467	17	84	0	
0.00238	267	17	467	17	84	0	
0.00239	267	17	467	17	84	0	
0.0024	267	17	467	17	84	0	
0.00241	266	17	466	17	83	0	
0.00242	266	17	466	17	83	0	
0.00243	266	17	466	17	83	0	
0.00244	266	17	466	17	83	0	
0.00245	266	17	466	17	83	0	
0.00246	266	17	466	17	83	0	
0.00247	266	17	466	17	83	0	
0.00248	266	17	466	17	83	0	
0.00249	266	17	466	17	83	0	
0.0025	266	17	466	17	83	0	
0.00251	266	17	466	17	83	0	
0.00252	266	17	466	17	83	0	
0.00253	266	17	466	17	83	0	
0.00254	266	17	466	17	83	0	
0.00255	266	17	466	17	83	0	
0.00256	266	17	466	17	83	0	
0.00257	266	16	466	16	82	0	
0.00258	265	17	465	17	82	0	
0.00259	265	17	465	17	82	0	
0.0026	265	17	465	17	82	0	
0.00261	265	16	465	16	81	0	
0.00262	265	16	465	16	81	0	
0.00263	265	16	465	16	81	0	
0.00264	265	16	465	16	81	0	
0.00265	264	17	464	17	81	0	
0.00266	264	17	464	17	81	0	
0.00267	264	17	464	17	81	0	
0.00268	264	17	464	17	81	0	
0.00269	264	17	464	17	81	0	
0.0027	264	17	464	17	81	0	
0.00271	264	17	464	17	81	0	
0.00272	263	18	463	18	81	0	
0.00273	263	18	463	18	81	0	
0.00274	263	18	463	18	81	0	
0.00275	263	18	463	18	81	0	
0.00276	263	18	463	18	81	0	
0.00277	263	18	463	18	81	0	
0.00278	263	18	463	18	81	0	
0.00279	263	18	463	18	81	0	
0.0028	263	18	463	18	81	0	
0.00281	263	18	463	18	81	0	
0.00282	263	18	463	18	81	0	
0.00283	263	18	463	18	81	0	
0.00284	263	18	463	18	81	0	
0.00285	263	18	463	18	81	0	
0.00286	263	18	463	18	81	0	
0.00287	263	18	463	18	81	0	
0.00288	263	18	463	18	81	0	
0.00289	263	18	463	18	81	0	
0.0029	263	18	463	18	81	0	
0.00291	263	18	463	18	81	0	
0.00292	263	18	463	18	81	0	
0.00293	263	18	463	18	81	0	
0.00294	263	18	463	18	81	0	
0.00295	263	18	463	18	81	0	
0.00296	263	18	463	18	81	0	
0.00297	263	18	463	18	81	0	
0.00298	263	18	463	18	81	0	
0.00299	263	17	463	17	80	0	
0.003	263	17	463	17	80	0	
0.00301	263	17	463	17	80	0	
0.00302	263	17	463	17	80	0	
0.00303	262	18	462	18	80	0	
0.00304	262	18	462	18	80	0	
0.00305	262	18	462	18	80	0	
0.00306	262	18	462	18	80	0	
0.00307	262	18	462	18	80	0	
0.00308	262	18	462	18	80	0	
0.00309	262	18	462	18	80	0	
0.0031	262	18	462	18	80	0	
0.00311	262	18	462	18	80	0	
0.00312	262	18	462	18	80	0	
0.00313	262	18	462	18	80	0	
0.00314	262	18	462	18	80	0	
0.00315	262	18	462	18	80	0	
0.00316	262	18	462	18	80	0	
0.00317	262	18	462	18	80	0	
0.00318	262	18	462	18	80	0	
0.00319	262	18	462	18	80	0	
0.0032	262	18	462	18	80	0	
0.00321	262	18	462	18	80	0	
0.00322	262	18	462	18	80	0	
0.00323	261	19	461	19	80	0	
0.00324	261	19	461	19	80	0	
0.00325	261	19	461	19	80	0	
0.00326	261	19	461	19	80	0	
0.00327	261	19	461	19	80	0	
0.00328	261	19	461	19	80	0	
0.00329	261	19	461	19	80	0	
0.0033	261	18	461	18	79	0	
0.00331	261	18	461	18	79	0	
0.00332	261	18	461	18	79	0	
0.00333	261	18	461	18	79	0	
0.00334	261	17	461	17	78	0	
0.00335	261	17	461	17	78	0	
0.00336	261	17	461	17	78	0	
0.00337	261	17	461	17	78	0	
0.00338	261	17	461	17	78	0	
0.00339	261	16	461	16	77	0	
0.0034	261	16	461	16	77	0	
0.00341	261	16	461	16	77	0	
0.00342	261	16	461	16	77	0	
0.00343	260	17	460	17	77	0	
0.00344	260	17	460	17	77	0	
0.00345	260	17	460	17	77	0	
0.00346	260	17	460	17	77	0	
0.00347	260	17	460	17	77	0	
0.00348	260	17	460	17	77	0	
0.00349	260	17	460	17	77	0	
0.0035	260	17	460	17	77	0	
0.00351	259	17	459	17	76	0	
0.00352	259	17	459	17	76	0	
0.00353	259	16	459	16	75	0	
0.00354	259	16	459	16	75	0	
0.00355	259	16	459	16	75	0	
0.00356	259	16	459	16	75	0	
0.00357	259	16	459	16	75	0	
0.00358	259	16	459	16	75	0	
0.00359	259	16	459	16	75	0	
0.0036	259	16	459	16	75	0	
0.00361	259	16	459	16	75	0	
0.00362	259	16	459	16	75	0	
0.00363	259	16	459	16	75	0	
0.00364	259	16	459	16	75	0	
0.00365	259	16	459	16	75	0	
0.00366	259	16	459	16	75	0	
0.00367	258	17	458	17	75	0	
0.00368	257	18	457	18	75	0	
0.00369	257	18	457	18	75	0	
0.0037	258	17	457	18	74	1	
0.00371	258	18	457	19	75	1	
0.00372	258	18	457	19	75	1	
0.00373	257	18	457	18	75	0	
0.00374	257	18	457	18	75	0	
0.00375	257	18	457	18	75	0	
0.00376	257	18	457	18	75	0	
0.00377	257	18	457	18	75	0	
0.00378	257	18	457	18	75	0	
0.00379	257	18	457	18	75	0	
0.0038	257	18	457	18	75	0	
0.00381	257	18	457	18	75	0	
0.00382	257	18	457	18	75	0	
0.00383	257	18	457	18	75	0	
0.00384	257	18	457	18	75	0	
0.00385	257	18	457	18	75	0	
0.00386	257	18	457	18	75	0	
0.00387	257	18	457	18	75	0	
0.00388	257	18	457	18	75	0	
0.00389	257	18	457	18	75	0	
0.0039	256	19	456	19	75	0	
0.00391	255	20	455	20	75	0	
0.00392	255	20	455	20	75	0	
0.00393	255	20	455	20	75	0	
0.00394	255	20	455	20	75	0	
0.00395	255	20	455	20	75	0	
0.00396	255	19	455	19	74	0	
0.00397	255	19	455	19	74	0	
0.00398	255	18	455	18	73	0	
0.00399	255	18	455	18	73	0	
0.004	255	19	455	19	74	0	
0.00401	255	19	455	19	74	0	
0.00402	255	19	455	19	74	0	
0.00403	255	19	455	19	74	0	
0.00404	255	19	455	19	74	0	
0.00405	255	19	455	19	74	0	
0.00406	255	19	455	19	74	0	
0.00407	255	19	455	19	74	0	
0.00408	255	19	455	19	74	0	
0.00409	255	19	455	19	74	0	
0.0041	255	19	455	19	74	0	
0.00411	255	19	455	19	74	0	
0.00412	255	19	455	19	74	0	
0.00413	255	18	455	18	73	0	
0.00414	255	18	455	18	73	0	
0.00415	255	17	455	17	72	0	
0.00416	255	17	455	17	72	0	
0.00417	255	17	455	17	72	0	
0.00418	255	17	455	17	72	0	
0.00419	255	17	455	17	72	0	
0.0042	255	17	455	17	72	0	
0.00421	255	17	455	17	72	0	
0.00422	255	17	455	17	72	0	
0.00423	254	18	454	18	72	0	
0.00424	254	18	454	18	72	0	
0.00425	254	18	454	18	72	0	
0.00426	254	18	454	18	72	0	
0.00427	254	18	454	18	72	0	
0.00428	254	18	454	18	72	0	
0.00429	254	17	454	17	71	0	
0.0043	254	16	454	16	70	0	
0.00431	254	16	454	16	70	0	
0.00432	254	16	454	16	70	0	
0.00433	254	16	454	16	70	0	
0.00434	254	16	454	16	70	0	
0.00435	254	16	454	16	70	0	
0.00436	254	16	454	16	70	0	
0.00437	254	16	454	16	70	0	
0.00438	254	16	454	16	70	0	
0.00439	254	16	454	16	70	0	
0.0044	254	16	454	16	70	0	
0.00441	254	16	454	16	70	0	
0.00442	254	16	454	16	70	0	
0.00443	254	17	454	17	71	0	
0.00444	254	17	454	17	71	0	
0.00445	254	17	454	17	71	0	
0.00446	253	18	453	18	71	0	
0.00447	253	19	453	19	72	0	
0.00448	253	19	453	19	72	0	
0.00449	253	19	453	19	72	0	
0.0045	253	18	453	18	71	0	
0.00451	253	18	453	18	71	0	
0.00452	253	18	453	18	71	0	
0.00453	251	20	451	20	71	0	
0.00454	251	20	451	20	71	0	
0.00455	250	21	450	21	71	0	
0.00456	250	21	450	21	71	0	
0.00457	250	21	450	21	71	0	
0.00458	249	22	449	22	71	0	
0.00459	249	22	449	22	71	0	
0.0046	249	22	449	22	71	0	
0.00461	249	22	449	22	71	0	
0.00462	249	22	449	22	71	0	
0.00463	249	22	449	22	71	0	
0.00464	249	22	449	22	71	0	
0.00465	249	22	449	22	71	0	
0.00466	248	23	448	23	71	0	
0.00467	248	23	448	23	71	0	
0.00468	248	21	448	21	69	0	
0.00469	248	20	448	20	68	0	
0.0047	248	20	448	20	68	0	
0.00471	248	20	448	20	68	0	
0.00472	248	20	448	20	68	0	
0.00473	248	20	448	20	68	0	
0.00474	248	20	448	20	68	0	
0.00475	248	20	448	20	68	0	
0.00476	248	20	448	20	68	0	
0.00477	248	20	448	20	68	0	
0.00478	248	19	448	19	67	0	
0.00479	248	19	448	19	67	0	
0.0048	248	19	448	19	67	0	
0.00481	248	19	448	19	67	0	
0.00482	248	19	448	19	67	0	
0.00483	248	19	448	19	67	0	
0.00484	248	19	448	19	67	0	
0.00485	248	19	448	19	67	0	
0.00486	248	19	448	19	67	0	
0.00487	248	19	448	19	67	0	
0.00488	248	18	448	18	66	0	
0.00489	248	17	448	17	65	0	
0.0049	248	17	448	17	65	0	
0.00491	248	16	448	16	64	0	
0.00492	248	16	448	16	64	0	
0.00493	248	16	448	16	64	0	
0.00494	248	15	448	15	63	0	
0.00495	248	15	448	15	63	0	
0.00496	248	15	448	15	63	0	
0.00497	249	15	448	16	63	1	
0.00498	249	15	448	16	63	1	
0.00499	249	15	448	16	63	1	
0.005	249	15	448	16	63	1	
0.00501	249	14	448	15	62	1	
0.00502	249	14	448	15	62	1	
0.00503	249	14	448	15	62	1	
0.00504	249	14	448	15	62	1	
0.00505	249	14	448	15	62	1	
0.00506	249	14	448	15	62	1	
0.00507	249	14	448	15	62	1	
0.00508	249	14	448	15	62	1	
0.00509	249	14	448	15	62	1	
0.0051	249	14	448	15	62	1	
0.00511	249	14	448	15	62	1	
0.00512	249	14	448	15	62	1	
0.00513	249	14	448	15	62	1	
0.00514	249	14	448	15	62	1	
0.00515	248	15	447	16	62	1	
0.00516	248	15	447	16	62	1	
0.00517	247	15	446	16	61	1	
0.00518	247	15	446	16	61	1	
0.00519	247	15	446	16	61	1	
0.0052	247	15	446	16	61	1	
0.00521	246	15	446	15	61	0	
0.00522	246	15	446	15	61	0	
0.00523	246	15	446	15	61	0	
0.00524	246	15	446	15	61	0	
0.00525	246	15	446	15	61	0	
0.00526	246	15	446	15	61	0	
0.00527	245	16	445	16	61	0	
0.00528	245	16	445	16	61	0	
0.00529	245	16	445	16	61	0	
0.0053	245	16	445	16	61	0	
0.00531	245	16	445	16	61	0	
0.00532	243	18	443	18	61	0	
0.00533	244	18	443	19	61	1	
0.00534	244	19	443	20	62	1	
0.00535	244	19	443	20	62	1	
0.00536	244	19	443	20	62	1	
0.00537	244	19	443	20	62	1	
0.00538	244	19	443	20	62	1	
0.00539	244	19	443	20	62	1	
0.0054	244	19	443	20	62	1	
0.00541	244	19	443	20	62	1	
0.00542	243	20	442	21	62	1	
0.00543	243	20	442	21	62	1	
0.00544	243	20	442	21	62	1	
0.00545	243	20	442	21	62	1	
0.00546	243	20	442	21	62	1	
0.00547	243	20	442	21	62	1	
0.00548	243	20	443	20	63	0	
0.00549	243	20	443	20	63	0	
0.0055	243	20	443	20	63	0	
0.00551	243	20	443	20	63	0	
0.00552	242	21	442	21	63	0	
0.00553	242	21	442	21	63	0	
0.00554	242	20	442	20	62	0	
0.00555	242	20	442	20	62	0	
0.00556	242	19	442	19	61	0	
0.00557	242	19	442	19	61	0	
0.00558	242	19	442	19	61	0	
0.00559	243	19	442	20	61	1	
0.0056	243	19	442	20	61	1	
0.00561	243	19	442	20	61	1	
0.00562	243	19	442	20	61	1	
0.00563	243	19	442	20	61	1	
0.00564	243	19	442	20	61	1	
0.00565	243	19	442	20	61	1	
0.00566	243	19	442	20	61	1	
0.00567	243	19	442	20	61	1	
0.00568	243	19	442	20	61	1	
0.00569	243	19	442	20	61	1	
0.0057	243	19	442	20	61	1	
0.00571	243	19	442	20	61	1	
0.00572	243	19	442	20	61	1	
0.00573	243	19	442	20	61	1	
0.00574	243	19	442	20	61	1	
0.00575	243	19	442	20	61	1	
0.00576	243	19	442	20	61	1	
0.00577	243	18	442	19	60	1	
0.00578	243	18	442	19	60	1	
0.00579	243	18	442	19	60	1	
0.0058	243	18	442	19	60	1	
0.00581	243	18	442	19	60	1	
0.00582	243	18	442	19	60	1	
0.00583	243	18	442	19	60	1	
0.00584	243	18	442	19	60	1	
0.00585	243	17	442	18	59	1	
0.00586	243	17	442	18	59	1	
0.00587	242	17	442	17	59	0	
0.00588	242	17	442	17	59	0	
0.00589	242	17	442	17	59	0	
0.0059	242	17	442	17	59	0	
0.00591	242	17	442	17	59	0	
0.00592	242	17	442	17	59	0	
0.00593	242	17	442	17	59	0	
0.00594	242	17	442	17	59	0	
0.00595	242	16	442	16	58	0	
0.00596	242	16	442	16	58	0	
0.00597	242	16	442	16	58	0	
0.00598	242	16	442	16	58	0	
0.00599	242	16	442	16	58	0	
0.006	242	16	442	16	58	0	
0.00601	242	16	442	16	58	0	
0.00602	242	16	442	16	58	0	
0.00603	242	16	442	16	58	0	
0.00604	242	16	442	16	58	0	
0.00605	242	16	442	16	58	0	
0.00606	242	16	442	16	58	0	
0.00607	242	16	442	16	58	0	
0.00608	242	16	442	16	58	0	
0.00609	242	16	442	16	58	0	
0.0061	242	16	442	16	58	0	
0.00611	242	16	442	16	58	0	
0.00612	242	16	442	16	58	0	
0.00613	242	16	442	16	58	0	
0.00614	242	16	442	16	58	0	
0.00615	242	16	442	16	58	0	
0.00616	242	16	442	16	58	0	
0.00617	242	16	442	16	58	0	
0.00618	242	16	442	16	58	0	
0.00619	242	16	442	16	58	0	
0.0062	242	16	442	16	58	0	
0.00621	242	16	442	16	58	0	
0.00622	242	16	442	16	58	0	
0.00623	242	16	442	16	58	0	
0.00624	242	16	442	16	58	0	
0.00625	242	16	442	16	58	0	
0.00626	242	16	442	16	58	0	
0.00627	242	16	442	16	58	0	
0.00628	242	16	442	16	58	0	
0.00629	242	16	442	16	58	0	
0.0063	242	16	442	16	58	0	
0.00631	243	16	442	17	58	1	
0.00632	243	16	442	17	58	1	
0.00633	243	16	442	17	58	1	
0.00634	243	16	442	17	58	1	
0.00635	243	16	442	17	58	1	
0.00636	243	16	442	17	58	1	
0.00637	243	15	442	16	57	1	
0.00638	243	15	442	16	57	1	
0.00639	243	14	442	15	56	1	
0.0064	243	14	442	15	56	1	
0.00641	243	14	442	15	56	1	
0.00642	243	14	442	15	56	1	
0.00643	243	14	442	15	56	1	
0.00644	243	14	442	15	56	1	
0.00645	243	14	442	15	56	1	
0.00646	243	14	442	15	56	1	
0.00647	243	14	442	15	56	1	
0.00648	243	14	442	15	56	1	
0.00649	243	14	442	15	56	1	
0.0065	243	14	442	15	56	1	
0.00651	243	14	442	15	56	1	
0.00652	243	14	442	15	56	1	
0.00653	244	14	442	16	56	2	
0.00654	244	14	442	16	56	2	
0.00655	245	13	443	15	56	2	
0.00656	245	13	443	15	56	2	
0.00657	245	13	443	15	56	2	
0.00658	245	13	443	15	56	2	
0.00659	245	13	443	15	56	2	
0.0066	245	13	443	15	56	2	
0.00661	244	14	442	16	56	2	
0.00662	244	14	442	16	56	2	
0.00663	244	14	442	16	56	2	
0.00664	244	14	442	16	56	2	
0.00665	244	14	442	16	56	2	
0.00666	244	14	442	16	56	2	
0.00667	244	15	442	17	57	2	
0.00668	244	15	442	17	57	2	
0.00669	244	15	442	17	57	2	
0.0067	243	15	441	17	56	2	
0.00671	243	15	441	17	56	2	
0.00672	243	15	441	17	56	2	
0.00673	243	15	441	17	56	2	
0.00674	243	15	441	17	56	2	
0.00675	243	15	441	17	56	2	
0.00676	243	15	441	17	56	2	
0.00677	242	16	440	18	56	2	
0.00678	242	16	440	18	56	2	
0.00679	242	16	440	18	56	2	
0.0068	242	16	440	18	56	2	
0.00681	242	16	440	18	56	2	
0.00682	242	15	440	17	55	2	
0.00683	242	15	440	17	55	2	
0.00684	242	15	440	17	55	2	
0.00685	242	15	440	17	55	2	
0.00686	243	15	440	18	55	3	
0.00687	243	15	440	18	55	3	
0.00688	243	15	440	18	55	3	
0.00689	243	15	440	18	55	3	
0.0069	243	15	440	18	55	3	
0.00691	244	15	440	19	55	4	
0.00692	244	15	440	19	55	4	
0.00693	244	15	440	19	55	4	
0.00694	244	15	440	19	55	4	
0.00695	244	15	440	19	55	4	
0.00696	244	15	440	19	55	4	
0.00697	244	15	440	19	55	4	
0.00698	244	15	440	19	55	4	
0.00699	244	15	440	19	55	4	
0.007	244	15	440	19	55	4	
0.00701	244	14	440	18	54	4	
0.00702	244	14	440	18	54	4	
0.00703	243	15	439	19	54	4	
0.00704	243	15	439	19	54	4	
0.00705	242	15	439	18	54	3	
0.00706	242	15	439	18	54	3	
0.00707	242	15	439	18	54	3	
0.00708	242	15	440	17	55	2	
0.00709	241	16	439	18	55	2	
0.0071	240	16	439	17	55	1	
0.00711	238	18	437	19	55	1	
0.00712	237	19	436	20	55	1	
0.00713	237	19	436	20	55	1	
0.00714	237	19	436	20	55	1	
0.00715	237	19	436	20	55	1	
0.00716	237	19	436	20	55	1	
0.00717	237	19	436	20	55	1	
0.00718	238	19	436	21	55	2	
0.00719	238	19	436	21	55	2	
0.0072	238	19	436	21	55	2	
0.00721	237	20	435	22	55	2	
0.00722	237	20	435	22	55	2	
0.00723	237	20	435	22	55	2	
0.00724	237	20	435	22	55	2	
0.00725	237	21	435	23	56	2	
0.00726	237	20	435	22	55	2	
0.00727	237	19	435	21	54	2	
0.00728	237	19	435	21	54	2	
0.00729	237	19	435	21	54	2	
0.0073	236	20	434	22	54	2	
0.00731	236	20	434	22	54	2	
0.00732	236	20	434	22	54	2	
0.00733	236	20	434	22	54	2	
0.00734	231	25	429	27	54	2	
0.00735	231	25	429	27	54	2	
0.00736	231	25	429	27	54	2	
0.00737	231	25	429	27	54	2	
0.00738	231	25	429	27	54	2	
0.00739	231	25	429	27	54	2	
0.0074	231	25	429	27	54	2	
0.00741	231	24	429	26	53	2	
0.00742	231	24	429	26	53	2	
0.00743	231	24	429	26	53	2	
0.00744	231	24	429	26	53	2	
0.00745	230	25	428	27	53	2	
0.00746	229	25	428	26	53	1	
0.00747	229	25	428	26	53	1	
0.00748	229	25	428	26	53	1	
0.00749	229	25	428	26	53	1	
0.0075	229	25	428	26	53	1	
0.00751	229	25	428	26	53	1	
0.00752	229	25	428	26	53	1	
0.00753	230	24	428	26	52	2	
0.00754	230	24	428	26	52	2	
0.00755	230	24	428	26	52	2	
0.00756	230	24	428	26	52	2	
0.00757	230	24	428	26	52	2	
0.00758	230	24	428	26	52	2	
0.00759	229	25	427	27	52	2	
0.0076	229	26	427	28	53	2	
0.00761	229	26	427	28	53	2	
0.00762	229	26	427	28	53	2	
0.00763	229	26	427	28	53	2	
0.00764	229	26	427	28	53	2	
0.00765	229	25	427	27	52	2	
0.00766	229	25	427	27	52	2	
0.00767	228	26	426	28	52	2	
0.00768	228	26	426	28	52	2	
0.00769	228	26	426	28	52	2	
0.0077	228	26	426	28	52	2	
0.00771	228	26	426	28	52	2	
0.00772	228	26	426	28	52	2	
0.00773	228	26	426	28	52	2	
