Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.35088,999,1,0,1,300,300,300,1,0
0.35089,999,1,0,1,300,300,300,1,0
0.3509,999,1,0,1,300,300,300,1,0
0.35091,999,1,0,1,300,300,300,1,0
0.35092,999,1,0,1,300,300,300,1,0
0.35093,999,1,0,1,300,300,300,1,0
0.35094,999,1,0,1,300,300,300,1,0
0.35095,999,1,0,1,300,300,300,1,0
0.35096,999,1,0,1,300,300,300,1,0
0.35097,999,1,0,1,300,300,300,1,0
0.35098,999,1,0,1,300,300,300,1,0
0.35099,999,1,0,1,300,300,300,1,0
0.351,999,1,0,1,300,300,300,1,0
0.35101,999,1,0,1,300,300,300,1,0
0.35102,999,1,0,1,300,300,300,1,0
0.35103,999,1,0,1,300,300,300,1,0
0.35104,999,1,0,1,300,300,300,1,0
0.35105,999,1,0,1,300,300,300,1,0
0.35106,999,1,0,1,300,300,300,1,0
0.35107,999,1,0,1,300,300,300,1,0
0.35108,999,1,0,1,300,300,300,1,0
0.35109,999,1,0,1,300,300,300,1,0
0.3511,999,1,0,1,300,300,300,1,0
0.35111,999,1,0,1,300,300,300,1,0
0.35112,999,1,0,1,300,300,300,1,0
0.35113,999,1,0,1,300,300,300,1,0
0.35114,999,1,0,1,300,300,300,1,0
0.35115,999,1,0,1,300,300,300,1,0
0.35116,999,1,0,1,300,300,300,1,0
0.35117,999,1,0,1,300,300,300,1,0
0.35118,999,1,0,1,300,300,300,1,0
0.35119,999,1,0,1,300,300,300,1,0
0.3512,999,1,0,1,300,300,300,1,0
0.35121,999,1,0,1,300,300,300,1,0
0.35122,999,1,0,1,300,300,300,1,0
0.35123,999,1,0,1,300,300,300,1,0
0.35124,999,1,0,1,300,300,300,1,0
0.35125,999,1,0,1,300,300,300,1,0
0.35126,999,1,0,1,300,300,300,1,0
0.35127,999,1,0,1,300,300,300,1,0
0.35128,999,1,0,1,300,300,300,1,0
0.35129,999,1,0,1,300,300,300,1,0
0.3513,999,1,0,1,300,300,300,1,0
0.35131,999,1,0,1,300,300,300,1,0
0.35132,999,1,0,1,300,300,300,1,0
0.35133,999,1,0,1,300,300,300,1,0
0.35134,999,1,0,1,300,300,300,1,0
0.35135,999,1,0,1,300,300,300,1,0
0.35136,999,1,0,1,300,300,300,1,0
0.35137,999,1,0,1,300,300,300,1,0
0.35138,999,1,0,1,300,300,300,1,0
0.35139,999,1,0,1,300,300,300,1,0
0.3514,999,1,0,1,300,300,300,1,0
0.35141,999,1,0,1,300,300,300,1,0
0.35142,999,1,0,1,300,300,300,1,0
0.35143,999,1,0,1,300,300,300,1,0
0.35144,999,1,0,1,300,300,300,1,0
0.35145,999,1,0,1,300,300,300,1,0
0.35146,999,1,0,1,300,300,300,1,0
0.35147,999,1,0,1,300,300,300,1,0
0.35148,999,1,0,1,300,300,300,1,0
0.35149,999,1,0,1,300,300,300,1,0
0.3515,999,1,0,1,300,300,300,1,0
0.35151,999,1,0,1,300,300,300,1,0
0.35152,999,1,0,1,300,300,300,1,0
0.35153,999,1,0,1,300,300,300,1,0
0.35154,999,1,0,1,300,300,300,1,0
0.35155,999,1,0,1,300,300,300,1,0
0.35156,999,1,0,1,300,300,300,1,0
0.35157,999,1,0,1,300,300,300,1,0
0.35158,999,1,0,1,300,300,300,1,0
0.35159,999,1,0,1,300,300,300,1,0
0.3516,999,1,0,1,300,300,300,1,0
0.35161,999,1,0,1,300,300,300,1,0
0.35162,999,1,0,1,300,300,300,1,0
0.35163,999,1,0,1,300,300,300,1,0
0.35164,999,1,0,1,300,300,300,1,0
0.35165,999,1,0,1,300,300,300,1,0
0.35166,999,0,0,1,299,300,300,1,1
0.35167,999,0,0,1,299,300,300,1,1
0.35168,999,0,0,1,299,300,300,1,1
0.35169,999,0,0,1,299,300,300,1,1
0.3517,999,0,0,1,299,300,300,1,1
0.35171,999,0,0,1,299,300,300,1,1
0.35172,999,0,0,1,299,300,300,1,1
0.35173,999,0,0,1,299,300,300,1,1
0.35174,999,0,0,1,299,300,300,1,1
0.35175,999,0,0,1,299,300,300,1,1
0.35176,999,0,0,1,299,300,300,1,1
0.35177,999,0,0,1,299,300,300,1,1
0.35178,999,0,0,1,299,300,300,1,1
0.35179,999,0,0,1,299,300,300,1,1
0.3518,999,0,0,1,299,300,300,1,1
0.35181,999,0,0,1,299,300,300,1,1
0.35182,999,0,0,1,299,300,300,1,1
0.35183,999,0,0,1,299,300,300,1,1
0.35184,999,0,0,1,299,300,300,1,1
0.35185,999,0,0,1,299,300,300,1,1
0.35186,999,0,0,1,299,300,300,1,1
0.35187,999,0,0,1,299,300,300,1,1
0.35188,999,0,0,1,299,300,300,1,1
0.35189,999,0,0,1,299,300,300,1,1
0.3519,999,0,0,1,299,300,300,1,1
0.35191,999,0,0,1,299,300,300,1,1
0.35192,999,0,0,1,299,300,300,1,1
0.35193,999,0,0,1,299,300,300,1,1
0.35194,999,0,0,1,299,300,300,1,1
0.35195,999,0,0,1,299,300,300,1,1
0.35196,999,0,0,1,299,300,300,1,1
0.35197,999,0,0,1,299,300,300,1,1
0.35198,999,0,0,1,299,300,300,1,1
0.35199,999,0,0,1,299,300,300,1,1
0.352,999,0,0,1,299,300,300,1,1
0.35201,999,0,0,1,299,300,300,1,1
0.35202,999,0,0,1,299,300,300,1,1
0.35203,999,0,0,1,299,300,300,1,1
0.35204,999,0,0,1,299,300,300,1,1
0.35205,999,0,0,1,299,300,300,1,1
0.35206,999,0,0,1,299,300,300,1,1
0.35207,999,0,0,1,299,300,300,1,1
0.35208,999,0,0,1,299,300,300,1,1
0.35209,999,0,0,1,299,300,300,1,1
0.3521,999,0,0,1,299,300,300,1,1
0.35211,999,0,0,1,299,300,300,1,1
0.35212,999,0,0,1,299,300,300,1,1
0.35213,999,0,0,1,299,300,300,1,1
0.35214,999,0,0,1,299,300,300,1,1
0.35215,999,0,0,1,299,300,300,1,1
0.35216,999,0,0,1,299,300,300,1,1
0.35217,999,0,0,1,299,300,300,1,1
0.35218,999,0,0,1,299,300,300,1,1
0.35219,999,0,0,1,299,300,300,1,1
0.3522,999,0,0,1,299,300,300,1,1
0.35221,999,0,0,1,299,300,300,1,1
0.35222,999,0,0,1,299,300,300,1,1
0.35223,999,0,0,1,299,300,300,1,1
0.35224,999,0,0,1,299,300,300,1,1
0.35225,999,0,0,1,299,300,300,1,1
0.35226,999,0,0,1,299,300,300,1,1
0.35227,999,0,0,1,299,300,300,1,1
0.35228,999,0,0,1,299,300,300,1,1
0.35229,999,0,0,1,299,300,300,1,1
0.3523,999,0,0,1,299,300,300,1,1
0.35231,999,0,0,1,299,300,300,1,1
0.35232,999,0,0,1,299,300,300,1,1
0.35233,999,0,0,1,299,300,300,1,1
0.35234,999,0,0,1,299,300,300,1,1
0.35235,999,0,0,1,299,300,300,1,1
0.35236,999,0,0,1,299,300,300,1,1
0.35237,999,0,0,1,299,300,300,1,1
0.35238,999,0,0,1,299,300,300,1,1
0.35239,999,0,0,1,299,300,300,1,1
0.3524,999,0,0,1,299,300,300,1,1
0.35241,999,0,0,1,299,300,300,1,1
0.35242,999,0,0,1,299,300,300,1,1
0.35243,999,0,0,1,299,300,300,1,1
0.35244,999,0,0,1,299,300,300,1,1
0.35245,999,0,0,1,299,300,300,1,1
0.35246,999,0,0,1,299,300,300,1,1
0.35247,999,0,0,1,299,300,300,1,1
0.35248,999,0,0,1,299,300,300,1,1
0.35249,999,0,0,1,299,300,300,1,1
0.3525,999,0,0,1,299,300,300,1,1
0.35251,999,0,0,1,299,300,300,1,1
0.35252,999,0,0,1,299,300,300,1,1
0.35253,999,0,0,1,299,300,300,1,1
0.35254,999,0,0,1,299,300,300,1,1
0.35255,999,0,0,1,299,300,300,1,1
0.35256,999,0,0,1,299,300,300,1,1
0.35257,999,0,0,1,299,300,300,1,1
0.35258,999,0,0,1,299,300,300,1,1
0.35259,999,0,0,1,299,300,300,1,1
0.3526,999,0,0,1,299,300,300,1,1
0.35261,999,0,0,1,299,300,300,1,1
0.35262,999,0,0,1,299,300,300,1,1
0.35263,999,0,0,1,299,300,300,1,1
0.35264,999,0,0,1,299,300,300,1,1
0.35265,999,0,0,1,299,300,300,1,1
0.35266,999,0,0,1,299,300,300,1,1
0.35267,999,0,0,1,299,300,300,1,1
0.35268,999,0,0,1,299,300,300,1,1
0.35269,999,0,0,1,299,300,300,1,1
0.3527,999,0,0,1,299,300,300,1,1
0.35271,999,0,0,1,299,300,300,1,1
0.35272,999,0,0,1,299,300,300,1,1
0.35273,999,0,0,1,299,300,300,1,1
0.35274,999,0,0,1,299,300,300,1,1
0.35275,999,0,0,1,299,300,300,1,1
0.35276,999,0,0,1,299,300,300,1,1
0.35277,999,0,0,1,299,300,300,1,1
0.35278,999,0,0,1,299,300,300,1,1
0.35279,999,0,0,1,299,300,300,1,1
0.3528,999,0,0,1,299,300,300,1,1
0.35281,999,0,0,1,299,300,300,1,1
0.35282,999,0,0,1,299,300,300,1,1
0.35283,999,0,0,1,299,300,300,1,1
0.35284,999,0,0,1,299,300,300,1,1
0.35285,999,0,0,1,299,300,300,1,1
0.35286,999,0,0,1,299,300,300,1,1
0.35287,999,0,0,1,299,300,300,1,1
0.35288,999,0,0,1,299,300,300,1,1
0.35289,999,0,0,1,299,300,300,1,1
0.3529,999,0,0,1,299,300,300,1,1
0.35291,999,0,0,1,299,300,300,1,1
0.35292,999,0,0,1,299,300,300,1,1
0.35293,999,0,0,1,299,300,300,1,1
0.35294,999,0,0,1,299,300,300,1,1
0.35295,999,0,0,1,299,300,300,1,1
0.35296,999,0,0,1,299,300,300,1,1
0.35297,999,0,0,1,299,300,300,1,1
0.35298,999,0,0,1,299,300,300,1,1
0.35299,999,0,0,1,299,300,300,1,1
0.353,999,0,0,1,299,300,300,1,1
0.35301,999,0,0,1,299,300,300,1,1
0.35302,999,0,0,1,299,300,300,1,1
0.35303,999,0,0,1,299,300,300,1,1
0.35304,999,0,0,1,299,300,300,1,1
0.35305,999,0,0,1,299,300,300,1,1
0.35306,999,0,0,1,299,300,300,1,1
0.35307,999,0,0,1,299,300,300,1,1
0.35308,999,0,0,1,299,300,300,1,1
0.35309,999,0,0,1,299,300,300,1,1
0.3531,999,0,0,1,299,300,300,1,1
0.35311,999,0,0,1,299,300,300,1,1
0.35312,999,0,0,1,299,300,300,1,1
0.35313,999,0,0,1,299,300,300,1,1
0.35314,999,0,0,1,299,300,300,1,1
0.35315,999,0,0,1,299,300,300,1,1
0.35316,999,0,0,1,299,300,300,1,1
0.35317,999,0,0,1,299,300,300,1,1
0.35318,999,0,0,1,299,300,300,1,1
0.35319,999,0,0,1,299,300,300,1,1
0.3532,999,0,0,1,299,300,300,1,1
0.35321,999,0,0,1,299,300,300,1,1
0.35322,999,0,0,1,299,300,300,1,1
0.35323,999,0,0,1,299,300,300,1,1
0.35324,999,0,0,1,299,300,300,1,1
0.35325,999,0,0,1,299,300,300,1,1
0.35326,999,0,0,1,299,300,300,1,1
0.35327,999,0,0,1,299,300,300,1,1
0.35328,999,0,0,1,299,300,300,1,1
0.35329,999,0,0,1,299,300,300,1,1
0.3533,999,0,0,1,299,300,300,1,1
0.35331,999,0,0,1,299,300,300,1,1
0.35332,999,0,0,1,299,300,300,1,1
0.35333,999,0,0,1,299,300,300,1,1
0.35334,999,0,0,1,299,300,300,1,1
0.35335,999,0,0,1,299,300,300,1,1
0.35336,999,0,0,1,299,300,300,1,1
0.35337,999,0,0,1,299,300,300,1,1
0.35338,999,0,0,1,299,300,300,1,1
0.35339,999,0,0,1,299,300,300,1,1
0.3534,999,0,0,1,299,300,300,1,1
0.35341,999,0,0,1,299,300,300,1,1
0.35342,999,0,0,1,299,300,300,1,1
0.35343,999,0,0,1,299,300,300,1,1
0.35344,999,0,0,1,299,300,300,1,1
0.35345,999,0,0,1,299,300,300,1,1
0.35346,999,0,0,1,299,300,300,1,1
0.35347,999,0,0,1,299,300,300,1,1
0.35348,999,0,0,1,299,300,300,1,1
0.35349,999,0,0,1,299,300,300,1,1
0.3535,999,0,0,1,299,300,300,1,1
0.35351,999,0,0,1,299,300,300,1,1
0.35352,999,0,0,1,299,300,300,1,1
0.35353,999,0,0,1,299,300,300,1,1
0.35354,999,0,0,1,299,300,300,1,1
0.35355,999,0,0,1,299,300,300,1,1
0.35356,999,0,0,1,299,300,300,1,1
0.35357,999,0,0,1,299,300,300,1,1
0.35358,999,0,0,1,299,300,300,1,1
0.35359,999,0,0,1,299,300,300,1,1
0.3536,999,0,0,1,299,300,300,1,1
0.35361,999,0,0,1,299,300,300,1,1
0.35362,999,0,0,1,299,300,300,1,1
0.35363,1000,0,1,1,299,300,300,0,1
0.35364,999,0,0,1,299,300,300,1,1
0.35365,999,0,0,1,299,300,300,1,1
0.35366,999,0,0,1,299,300,300,1,1
0.35367,999,0,0,1,299,300,300,1,1
0.35368,999,0,0,1,299,300,300,1,1
0.35369,999,0,0,1,299,300,300,1,1
0.3537,999,0,0,1,299,300,300,1,1
0.35371,999,0,0,1,299,300,300,1,1
0.35372,999,0,0,1,299,300,300,1,1
0.35373,999,0,0,1,299,300,300,1,1
0.35374,999,0,0,1,299,300,300,1,1
0.35375,999,0,0,1,299,300,300,1,1
0.35376,999,0,0,1,299,300,300,1,1
0.35377,999,0,0,1,299,300,300,1,1
0.35378,999,0,0,1,299,300,300,1,1
0.35379,999,0,0,1,299,300,300,1,1
0.3538,999,0,0,1,299,300,300,1,1
0.35381,999,0,0,1,299,300,300,1,1
0.35382,999,0,0,1,299,300,300,1,1
0.35383,999,0,0,1,299,300,300,1,1
0.35384,999,0,0,1,299,300,300,1,1
0.35385,999,0,0,1,299,300,300,1,1
0.35386,999,0,0,1,299,300,300,1,1
0.35387,999,0,0,1,299,300,300,1,1
0.35388,999,0,0,1,299,300,300,1,1
0.35389,999,0,0,1,299,300,300,1,1
0.3539,999,0,0,1,299,300,300,1,1
0.35391,999,0,0,1,299,300,300,1,1
0.35392,999,0,0,1,299,300,300,1,1
0.35393,999,0,0,1,299,300,300,1,1
0.35394,999,0,0,1,299,300,300,1,1
0.35395,999,0,0,1,299,300,300,1,1
0.35396,999,0,0,1,299,300,300,1,1
0.35397,999,1,0,1,300,300,300,1,0
0.35398,999,1,0,1,300,300,300,1,0
0.35399,999,1,0,1,300,300,300,1,0
0.354,999,1,0,1,300,300,300,1,0
0.35401,999,1,0,1,300,300,300,1,0
0.35402,999,1,0,1,300,300,300,1,0
0.35403,999,1,0,1,300,300,300,1,0
0.35404,999,0,0,1,299,300,300,1,1
0.35405,999,0,0,1,299,300,300,1,1
0.35406,999,0,0,1,299,300,300,1,1
0.35407,999,0,0,1,299,300,300,1,1
0.35408,999,0,0,1,299,300,300,1,1
0.35409,999,0,0,1,299,300,300,1,1
0.3541,999,0,0,1,299,300,300,1,1
0.35411,999,0,0,1,299,300,300,1,1
0.35412,999,0,0,1,299,300,300,1,1
0.35413,999,0,0,1,299,300,300,1,1
0.35414,999,0,0,1,299,300,300,1,1
0.35415,999,0,0,1,299,300,300,1,1
0.35416,999,0,0,1,299,300,300,1,1
0.35417,999,0,0,1,299,300,300,1,1
0.35418,999,0,0,1,299,300,300,1,1
0.35419,999,0,0,1,299,300,300,1,1
0.3542,999,0,0,1,299,300,300,1,1
0.35421,999,0,0,1,299,300,300,1,1
0.35422,999,0,0,1,299,300,300,1,1
0.35423,999,0,0,1,299,300,300,1,1
0.35424,999,0,0,1,299,300,300,1,1
0.35425,999,0,0,1,299,300,300,1,1
0.35426,999,0,0,1,299,300,300,1,1
0.35427,999,0,0,1,299,300,300,1,1
0.35428,999,0,0,1,299,300,300,1,1
0.35429,999,0,0,1,299,300,300,1,1
0.3543,999,0,0,1,299,300,300,1,1
0.35431,999,0,0,1,299,300,300,1,1
0.35432,999,0,0,1,299,300,300,1,1
0.35433,999,0,0,1,299,300,300,1,1
0.35434,999,0,0,1,299,300,300,1,1
0.35435,999,0,0,1,299,300,300,1,1
0.35436,999,0,0,1,299,300,300,1,1
0.35437,999,0,0,1,299,300,300,1,1
0.35438,999,0,0,1,299,300,300,1,1
0.35439,999,0,0,1,299,300,300,1,1
0.3544,999,0,0,1,299,300,300,1,1
0.35441,999,0,0,1,299,300,300,1,1
0.35442,999,0,0,1,299,300,300,1,1
0.35443,999,0,0,1,299,300,300,1,1
0.35444,999,0,0,1,299,300,300,1,1
0.35445,999,0,0,1,299,300,300,1,1
0.35446,999,0,0,1,299,300,300,1,1
0.35447,999,0,0,1,299,300,300,1,1
0.35448,999,0,0,1,299,300,300,1,1
0.35449,999,0,0,1,299,300,300,1,1
0.3545,999,0,0,1,299,300,300,1,1
0.35451,999,0,0,1,299,300,300,1,1
0.35452,999,0,0,1,299,300,300,1,1
0.35453,999,0,0,1,299,300,300,1,1
0.35454,999,0,0,1,299,300,300,1,1
0.35455,999,0,0,1,299,300,300,1,1
0.35456,999,0,0,1,299,300,300,1,1
0.35457,999,0,0,1,299,300,300,1,1
0.35458,999,0,0,1,299,300,300,1,1
0.35459,999,0,0,1,299,300,300,1,1
0.3546,999,0,0,1,299,300,300,1,1
0.35461,999,0,0,1,299,300,300,1,1
0.35462,999,0,0,1,299,300,300,1,1
0.35463,999,0,0,1,299,300,300,1,1
0.35464,999,0,0,1,299,300,300,1,1
0.35465,999,0,0,1,299,300,300,1,1
0.35466,999,0,0,1,299,300,300,1,1
0.35467,999,0,0,1,299,300,300,1,1
0.35468,999,0,0,1,299,300,300,1,1
0.35469,999,0,0,1,299,300,300,1,1
0.3547,999,0,0,1,299,300,300,1,1
0.35471,999,0,0,1,299,300,300,1,1
0.35472,999,0,0,1,299,300,300,1,1
0.35473,1000,0,1,1,299,300,300,0,1
0.35474,999,0,0,1,299,300,300,1,1
0.35475,999,0,0,1,299,300,300,1,1
0.35476,999,0,0,1,299,300,300,1,1
0.35477,999,0,0,1,299,300,300,1,1
0.35478,999,0,0,1,299,300,300,1,1
0.35479,999,0,0,1,299,300,300,1,1
0.3548,999,0,0,1,299,300,300,1,1
0.35481,999,0,0,1,299,300,300,1,1
0.35482,999,0,0,1,299,300,300,1,1
0.35483,999,0,0,1,299,300,300,1,1
0.35484,999,0,0,1,299,300,300,1,1
0.35485,999,0,0,1,299,300,300,1,1
0.35486,999,0,0,1,299,300,300,1,1
0.35487,999,0,0,1,299,300,300,1,1
0.35488,999,0,0,1,299,300,300,1,1
0.35489,999,0,0,1,299,300,300,1,1
0.3549,999,0,0,1,299,300,300,1,1
0.35491,999,0,0,1,299,300,300,1,1
0.35492,999,0,0,1,299,300,300,1,1
0.35493,999,0,0,1,299,300,300,1,1
0.35494,999,0,0,1,299,300,300,1,1
0.35495,999,0,0,1,299,300,300,1,1
0.35496,999,0,0,1,299,300,300,1,1
0.35497,999,0,0,1,299,300,300,1,1
0.35498,999,0,0,1,299,300,300,1,1
0.35499,999,0,0,1,299,300,300,1,1
0.355,999,0,0,1,299,300,300,1,1
0.35501,999,0,0,1,299,300,300,1,1
0.35502,999,0,0,1,299,300,300,1,1
0.35503,999,0,0,1,299,300,300,1,1
0.35504,999,0,0,1,299,300,300,1,1
0.35505,999,0,0,1,299,300,300,1,1
0.35506,999,0,0,1,299,300,300,1,1
0.35507,999,0,0,1,299,300,300,1,1
0.35508,999,0,0,1,299,300,300,1,1
0.35509,999,0,0,1,299,300,300,1,1
0.3551,999,0,0,1,299,300,300,1,1
0.35511,999,0,0,1,299,300,300,1,1
0.35512,999,0,0,1,299,300,300,1,1
0.35513,999,0,0,1,299,300,300,1,1
0.35514,999,0,0,1,299,300,300,1,1
0.35515,999,0,0,1,299,300,300,1,1
0.35516,999,0,0,1,299,300,300,1,1
0.35517,999,0,0,1,299,300,300,1,1
0.35518,999,0,0,1,299,300,300,1,1
0.35519,999,0,0,1,299,300,300,1,1
0.3552,999,0,0,1,299,300,300,1,1
0.35521,999,0,0,1,299,300,300,1,1
0.35522,999,0,0,1,299,300,300,1,1
0.35523,999,0,0,1,299,300,300,1,1
0.35524,999,0,0,1,299,300,300,1,1
0.35525,999,0,0,1,299,300,300,1,1
0.35526,999,0,0,1,299,300,300,1,1
0.35527,999,0,0,1,299,300,300,1,1
0.35528,999,0,0,1,299,300,300,1,1
0.35529,999,0,0,1,299,300,300,1,1
0.3553,999,0,0,1,299,300,300,1,1
0.35531,999,0,0,1,299,300,300,1,1
0.35532,999,0,0,1,299,300,300,1,1
0.35533,999,0,0,1,299,300,300,1,1
0.35534,999,0,0,1,299,300,300,1,1
0.35535,999,0,0,1,299,300,300,1,1
0.35536,999,0,0,1,299,300,300,1,1
0.35537,999,0,0,1,299,300,300,1,1
0.35538,999,0,0,1,299,300,300,1,1
0.35539,999,0,0,1,299,300,300,1,1
0.3554,999,0,0,1,299,300,300,1,1
0.35541,999,0,0,1,299,300,300,1,1
0.35542,999,0,0,1,299,300,300,1,1
0.35543,999,0,0,1,299,300,300,1,1
0.35544,999,0,0,1,299,300,300,1,1
0.35545,999,0,0,1,299,300,300,1,1
0.35546,999,0,0,1,299,300,300,1,1
0.35547,999,0,0,1,299,300,300,1,1
0.35548,999,0,0,1,299,300,300,1,1
0.35549,999,0,0,1,299,300,300,1,1
0.3555,999,0,0,1,299,300,300,1,1
0.35551,999,0,0,1,299,300,300,1,1
0.35552,999,0,0,1,299,300,300,1,1
0.35553,999,0,0,1,299,300,300,1,1
0.35554,999,0,0,1,299,300,300,1,1
0.35555,999,0,0,1,299,300,300,1,1
0.35556,999,0,0,1,299,300,300,1,1
0.35557,999,0,0,1,299,300,300,1,1
0.35558,999,0,0,1,299,300,300,1,1
0.35559,999,0,0,1,299,300,300,1,1
0.3556,999,0,0,1,299,300,300,1,1
0.35561,999,0,0,1,299,300,300,1,1
0.35562,999,0,0,1,299,300,300,1,1
0.35563,999,0,0,1,299,300,300,1,1
0.35564,999,0,0,1,299,300,300,1,1
0.35565,999,0,0,1,299,300,300,1,1
0.35566,999,0,0,1,299,300,300,1,1
0.35567,999,0,0,1,299,300,300,1,1
0.35568,999,0,0,1,299,300,300,1,1
0.35569,999,0,0,1,299,300,300,1,1
0.3557,1000,0,1,1,299,300,300,0,1
0.35571,999,0,0,1,299,300,300,1,1
0.35572,999,0,0,1,299,300,300,1,1
0.35573,999,0,0,1,299,300,300,1,1
0.35574,999,0,0,1,299,300,300,1,1
0.35575,999,0,0,1,299,300,300,1,1
0.35576,999,0,0,1,299,300,300,1,1
0.35577,999,0,0,1,299,300,300,1,1
0.35578,999,0,0,1,299,300,300,1,1
0.35579,999,0,0,1,299,300,300,1,1
0.3558,999,0,0,1,299,300,300,1,1
0.35581,999,0,0,1,299,300,300,1,1
0.35582,999,0,0,1,299,300,300,1,1
0.35583,999,0,0,1,299,300,300,1,1
0.35584,999,0,0,1,299,300,300,1,1
0.35585,999,0,0,1,299,300,300,1,1
0.35586,999,0,0,1,299,300,300,1,1
0.35587,999,0,0,1,299,300,300,1,1
0.35588,999,0,0,1,299,300,300,1,1
0.35589,999,0,0,1,299,300,300,1,1
0.3559,999,0,0,1,299,300,300,1,1
0.35591,999,0,0,1,299,300,300,1,1
0.35592,999,0,0,1,299,300,300,1,1
0.35593,999,0,0,1,299,300,300,1,1
0.35594,999,0,0,1,299,300,300,1,1
0.35595,999,0,0,1,299,300,300,1,1
0.35596,999,0,0,1,299,300,300,1,1
0.35597,999,0,0,1,299,300,300,1,1
0.35598,999,0,0,1,299,300,300,1,1
0.35599,999,0,0,1,299,300,300,1,1
0.356,999,0,0,1,299,300,300,1,1
0.35601,999,0,0,1,299,300,300,1,1
0.35602,999,0,0,1,299,300,300,1,1
0.35603,999,0,0,1,299,300,300,1,1
0.35604,999,0,0,1,299,300,300,1,1
0.35605,999,0,0,1,299,300,300,1,1
0.35606,999,0,0,1,299,300,300,1,1
0.35607,999,0,0,1,299,300,300,1,1
0.35608,999,0,0,1,299,300,300,1,1
0.35609,999,0,0,1,299,300,300,1,1
0.3561,999,0,0,1,299,300,300,1,1
0.35611,999,0,0,1,299,300,300,1,1
0.35612,999,0,0,1,299,300,300,1,1
0.35613,999,0,0,1,299,300,300,1,1
0.35614,999,0,0,1,299,300,300,1,1
0.35615,999,0,0,1,299,300,300,1,1
0.35616,999,0,0,1,299,300,300,1,1
0.35617,999,0,0,1,299,300,300,1,1
0.35618,999,0,0,1,299,300,300,1,1
0.35619,999,0,0,1,299,300,300,1,1
0.3562,999,0,0,1,299,300,300,1,1
0.35621,999,0,0,1,299,300,300,1,1
0.35622,999,0,0,1,299,300,300,1,1
0.35623,999,0,0,1,299,300,300,1,1
0.35624,999,0,0,1,299,300,300,1,1
0.35625,999,0,0,1,299,300,300,1,1
0.35626,999,0,0,1,299,300,300,1,1
0.35627,999,0,0,1,299,300,300,1,1
0.35628,999,0,0,1,299,300,300,1,1
0.35629,999,0,0,1,299,300,300,1,1
0.3563,999,0,0,1,299,300,300,1,1
0.35631,999,0,0,1,299,300,300,1,1
0.35632,999,0,0,1,299,300,300,1,1
0.35633,999,0,0,1,299,300,300,1,1
0.35634,999,0,0,1,299,300,300,1,1
0.35635,999,0,0,1,299,300,300,1,1
0.35636,999,0,0,1,299,300,300,1,1
0.35637,999,0,0,1,299,300,300,1,1
0.35638,999,0,0,1,299,300,300,1,1
0.35639,999,0,0,1,299,300,300,1,1
0.3564,999,0,0,1,299,300,300,1,1
0.35641,999,0,0,1,299,300,300,1,1
0.35642,999,0,0,1,299,300,300,1,1
0.35643,999,0,0,1,299,300,300,1,1
0.35644,999,0,0,1,299,300,300,1,1
0.35645,999,0,0,1,299,300,300,1,1
0.35646,999,0,0,1,299,300,300,1,1
0.35647,999,0,0,1,299,300,300,1,1
0.35648,999,0,0,1,299,300,300,1,1
0.35649,999,0,0,1,299,300,300,1,1
0.3565,999,0,0,1,299,300,300,1,1
0.35651,999,0,0,1,299,300,300,1,1
0.35652,999,0,0,1,299,300,300,1,1
0.35653,999,0,0,1,299,300,300,1,1
0.35654,999,0,0,1,299,300,300,1,1
0.35655,999,0,0,1,299,300,300,1,1
0.35656,999,0,0,1,299,300,300,1,1
0.35657,999,0,0,1,299,300,300,1,1
0.35658,999,0,0,1,299,300,300,1,1
0.35659,999,0,0,1,299,300,300,1,1
0.3566,999,0,0,1,299,300,300,1,1
0.35661,999,0,0,1,299,300,300,1,1
0.35662,999,0,0,1,299,300,300,1,1
0.35663,999,0,0,1,299,300,300,1,1
0.35664,999,0,0,1,299,300,300,1,1
0.35665,999,0,0,1,299,300,300,1,1
0.35666,999,0,0,1,299,300,300,1,1
0.35667,999,0,0,1,299,300,300,1,1
0.35668,999,0,0,1,299,300,300,1,1
0.35669,999,0,0,1,299,300,300,1,1
0.3567,999,0,0,1,299,300,300,1,1
0.35671,999,0,0,1,299,300,300,1,1
0.35672,999,0,0,1,299,300,300,1,1
0.35673,999,0,0,1,299,300,300,1,1
0.35674,999,0,0,1,299,300,300,1,1
0.35675,999,0,0,1,299,300,300,1,1
0.35676,999,0,0,1,299,300,300,1,1
0.35677,999,0,0,1,299,300,300,1,1
0.35678,999,0,0,1,299,300,300,1,1
0.35679,999,0,0,1,299,300,300,1,1
0.3568,999,0,0,1,299,300,300,1,1
0.35681,999,0,0,1,299,300,300,1,1
0.35682,999,0,0,1,299,300,300,1,1
0.35683,999,0,0,1,299,300,300,1,1
0.35684,999,0,0,1,299,300,300,1,1
0.35685,999,0,0,1,299,300,300,1,1
0.35686,999,0,0,1,299,300,300,1,1
0.35687,999,0,0,1,299,300,300,1,1
0.35688,999,0,0,1,299,300,300,1,1
0.35689,999,0,0,1,299,300,300,1,1
0.3569,999,0,0,1,299,300,300,1,1
0.35691,999,0,0,1,299,300,300,1,1
