Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.00387,861,428,361,500,28,100,100,139,72
0.00388,860,428,360,500,28,100,100,140,72
0.00389,860,427,360,500,27,100,100,140,73
0.0039,860,427,360,500,27,100,100,140,73
0.00391,860,427,360,500,27,100,100,140,73
0.00392,860,427,360,500,27,100,100,140,73
0.00393,860,427,360,500,27,100,100,140,73
0.00394,859,427,359,500,27,100,100,141,73
0.00395,859,426,359,500,26,100,100,141,74
0.00396,859,426,359,500,26,100,100,141,74
0.00397,859,426,359,500,26,100,100,141,74
0.00398,858,426,358,500,26,100,100,142,74
0.00399,858,426,358,500,26,100,100,142,74
0.004,858,426,358,500,26,100,100,142,74
0.00401,858,426,358,500,26,100,100,142,74
0.00402,858,426,358,500,26,100,100,142,74
0.00403,857,426,357,500,26,100,100,143,74
0.00404,856,426,356,500,26,100,100,144,74
0.00405,856,426,356,500,26,100,100,144,74
0.00406,855,426,355,500,26,100,100,145,74
0.00407,855,426,355,500,26,100,100,145,74
0.00408,855,426,355,500,26,100,100,145,74
0.00409,855,426,355,500,26,100,100,145,74
0.0041,854,426,354,500,26,100,100,146,74
0.00411,854,426,354,500,26,100,100,146,74
0.00412,854,427,354,500,27,100,100,146,73
0.00413,853,426,353,500,26,100,100,147,74
0.00414,853,426,353,500,26,100,100,147,74
0.00415,853,426,353,500,26,100,100,147,74
0.00416,853,426,353,500,26,100,100,147,74
0.00417,853,426,353,500,26,100,100,147,74
0.00418,853,426,353,500,26,100,100,147,74
0.00419,852,425,352,500,25,100,100,148,75
0.0042,852,425,352,500,25,100,100,148,75
0.00421,851,424,351,500,24,100,100,149,76
0.00422,851,424,351,500,24,100,100,149,76
0.00423,851,425,351,500,25,100,100,149,75
0.00424,851,425,351,500,25,100,100,149,75
0.00425,851,425,351,500,25,100,100,149,75
0.00426,851,425,351,500,25,100,100,149,75
0.00427,851,425,351,500,25,100,100,149,75
0.00428,851,425,351,500,25,100,100,149,75
0.00429,852,424,352,500,24,100,100,148,76
0.0043,852,424,352,500,24,100,100,148,76
0.00431,852,424,352,500,24,100,100,148,76
0.00432,852,424,352,500,24,100,100,148,76
0.00433,851,423,351,500,23,100,100,149,77
0.00434,851,422,351,500,22,100,100,149,78
0.00435,850,422,350,500,22,100,100,150,78
0.00436,849,422,349,500,22,100,100,151,78
0.00437,849,422,349,500,22,100,100,151,78
0.00438,847,422,347,500,22,100,100,153,78
0.00439,846,422,346,500,22,100,100,154,78
0.0044,846,422,346,500,22,100,100,154,78
0.00441,846,422,346,500,22,100,100,154,78
0.00442,846,421,346,500,21,100,100,154,79
0.00443,846,421,346,500,21,100,100,154,79
0.00444,846,421,346,500,21,100,100,154,79
0.00445,846,421,346,500,21,100,100,154,79
0.00446,846,422,346,500,22,100,100,154,78
0.00447,846,422,346,500,22,100,100,154,78
0.00448,846,422,346,500,22,100,100,154,78
0.00449,846,422,346,500,22,100,100,154,78
0.0045,846,420,346,500,20,100,100,154,80
0.00451,846,420,346,500,20,100,100,154,80
0.00452,846,420,346,500,20,100,100,154,80
0.00453,845,420,345,500,20,100,100,155,80
0.00454,845,420,345,500,20,100,100,155,80
0.00455,845,420,345,500,20,100,100,155,80
0.00456,845,419,345,500,19,100,100,155,81
0.00457,845,419,345,500,19,100,100,155,81
0.00458,845,419,345,500,19,100,100,155,81
0.00459,845,419,345,500,19,100,100,155,81
0.0046,845,419,345,500,19,100,100,155,81
0.00461,845,419,345,500,19,100,100,155,81
0.00462,845,419,345,500,19,100,100,155,81
0.00463,845,419,345,500,19,100,100,155,81
0.00464,845,420,345,500,20,100,100,155,80
0.00465,845,420,345,500,20,100,100,155,80
0.00466,844,420,344,500,20,100,100,156,80
0.00467,843,420,343,500,20,100,100,157,80
0.00468,843,419,343,500,19,100,100,157,81
0.00469,843,419,343,500,19,100,100,157,81
0.0047,843,419,343,500,19,100,100,157,81
0.00471,843,419,343,500,19,100,100,157,81
0.00472,843,419,343,500,19,100,100,157,81
0.00473,843,420,343,500,20,100,100,157,80
0.00474,843,420,343,500,20,100,100,157,80
0.00475,843,420,343,500,20,100,100,157,80
0.00476,843,420,343,500,20,100,100,157,80
0.00477,843,420,343,500,20,100,100,157,80
0.00478,842,420,342,500,20,100,100,158,80
0.00479,842,421,342,500,21,100,100,158,79
0.0048,842,421,342,500,21,100,100,158,79
0.00481,842,422,342,500,22,100,100,158,78
0.00482,842,422,342,500,22,100,100,158,78
0.00483,841,422,341,500,22,100,100,159,78
0.00484,841,422,341,500,22,100,100,159,78
0.00485,840,422,340,500,22,100,100,160,78
0.00486,840,422,340,500,22,100,100,160,78
0.00487,840,422,340,500,22,100,100,160,78
0.00488,840,422,340,500,22,100,100,160,78
0.00489,838,422,338,500,22,100,100,162,78
0.0049,838,422,338,500,22,100,100,162,78
0.00491,837,422,337,500,22,100,100,163,78
0.00492,838,422,338,500,22,100,100,162,78
0.00493,838,422,338,500,22,100,100,162,78
0.00494,838,422,338,500,22,100,100,162,78
0.00495,838,422,338,500,22,100,100,162,78
0.00496,838,421,338,500,21,100,100,162,79
0.00497,838,421,338,500,21,100,100,162,79
0.00498,838,420,338,500,20,100,100,162,80
0.00499,837,420,337,500,20,100,100,163,80
0.005,837,420,337,500,20,100,100,163,80
0.00501,837,419,337,500,19,100,100,163,81
0.00502,837,419,337,500,19,100,100,163,81
0.00503,837,419,337,500,19,100,100,163,81
0.00504,837,419,337,500,19,100,100,163,81
0.00505,838,419,338,500,19,100,100,162,81
0.00506,838,419,338,500,19,100,100,162,81
0.00507,838,419,338,500,19,100,100,162,81
0.00508,838,419,338,500,19,100,100,162,81
0.00509,838,419,338,500,19,100,100,162,81
0.0051,838,419,338,500,19,100,100,162,81
0.00511,838,419,338,500,19,100,100,162,81
0.00512,839,419,339,500,19,100,100,161,81
0.00513,839,419,339,500,19,100,100,161,81
0.00514,839,419,339,500,19,100,100,161,81
0.00515,838,419,338,500,19,100,100,162,81
0.00516,838,419,338,500,19,100,100,162,81
0.00517,837,418,337,500,18,100,100,163,82
0.00518,836,418,336,500,18,100,100,164,82
0.00519,836,417,336,500,17,100,100,164,83
0.0052,836,417,336,500,17,100,100,164,83
0.00521,836,417,336,500,17,100,100,164,83
0.00522,836,417,336,500,17,100,100,164,83
0.00523,836,417,336,500,17,100,100,164,83
0.00524,836,417,336,500,17,100,100,164,83
0.00525,836,416,336,500,16,100,100,164,84
0.00526,836,415,336,500,15,100,100,164,85
0.00527,835,415,335,500,15,100,100,165,85
0.00528,835,415,335,500,15,100,100,165,85
0.00529,835,415,335,500,15,100,100,165,85
0.0053,835,415,335,500,15,100,100,165,85
0.00531,835,415,335,500,15,100,100,165,85
