TIME(s)	'pip2,ap2'	'ap2,trans'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.00354	101	90	0	0	0	0	0	0	0	201
0.00355	101	90	0	0	0	0	0	0	0	201
0.00356	101	90	0	0	0	0	0	0	0	201
0.00357	101	90	0	0	0	0	0	0	0	201
0.00358	101	90	0	0	0	0	0	0	0	201
0.00359	101	90	0	0	0	0	0	0	0	201
0.0036	101	90	0	0	0	0	0	0	0	201
0.00361	101	90	0	0	0	0	0	0	0	201
0.00362	101	90	0	0	0	0	0	0	0	201
0.00363	101	90	0	0	0	0	0	0	0	201
0.00364	101	89	0	0	0	0	0	0	0	201
0.00365	101	89	0	0	0	0	0	0	0	201
0.00366	101	89	0	0	0	0	0	0	0	201
0.00367	102	89	0	0	0	0	0	0	0	202
0.00368	102	89	0	0	0	0	0	0	0	202
0.00369	102	89	0	0	0	0	0	0	0	202
0.0037	102	89	0	0	0	0	0	0	0	202
0.00371	102	89	0	0	0	0	0	0	0	202
0.00372	102	90	0	0	0	0	0	0	0	203
0.00373	102	90	0	0	0	0	0	0	0	203
0.00374	102	90	0	0	0	0	0	0	0	203
0.00375	102	90	0	0	0	0	0	0	0	203
0.00376	102	90	0	0	0	0	0	0	0	203
0.00377	102	90	0	0	0	0	0	0	0	203
0.00378	102	89	0	0	0	0	0	0	0	203
0.00379	102	90	0	0	0	0	0	0	0	204
0.0038	102	90	0	0	0	0	0	0	0	204
0.00381	102	90	0	0	0	0	0	0	0	204
0.00382	103	90	0	0	0	0	0	0	0	205
0.00383	103	90	0	0	0	0	0	0	0	205
0.00384	104	90	0	0	0	0	0	0	0	206
0.00385	104	90	0	0	0	0	0	0	0	206
0.00386	105	91	0	0	0	0	0	0	0	209
0.00387	105	91	0	0	0	0	0	0	0	209
0.00388	105	92	0	0	0	0	0	0	0	210
0.00389	105	93	0	0	0	0	0	0	0	211
0.0039	105	93	0	0	0	0	0	0	0	211
0.00391	105	94	0	0	0	0	0	0	0	212
0.00392	106	94	0	0	0	0	0	0	0	213
0.00393	106	95	0	0	0	0	0	0	0	214
0.00394	106	95	0	0	0	0	0	0	0	214
0.00395	106	95	0	0	0	0	0	0	0	214
0.00396	108	96	0	0	0	0	0	0	0	217
0.00397	108	96	0	0	0	0	0	0	0	217
0.00398	108	96	0	0	0	0	0	0	0	217
0.00399	108	97	0	0	0	0	0	0	0	218
0.004	108	97	0	0	0	0	0	0	0	218
0.00401	109	97	0	0	0	0	0	0	0	219
0.00402	109	97	0	0	0	0	0	0	0	219
0.00403	109	97	0	0	0	0	0	0	0	219
0.00404	109	97	0	0	0	0	0	0	0	219
0.00405	109	97	0	0	0	0	0	0	0	219
0.00406	109	98	0	0	0	0	0	0	0	220
0.00407	109	97	0	0	0	0	0	0	0	220
0.00408	109	97	0	0	0	0	0	0	0	220
0.00409	109	97	0	0	0	0	0	0	0	220
0.0041	109	97	0	0	0	0	0	0	0	220
0.00411	110	97	0	0	0	0	0	0	0	221
0.00412	111	97	0	0	0	0	0	0	0	222
0.00413	110	97	0	0	0	0	0	0	0	222
0.00414	111	98	0	0	0	0	0	0	0	224
0.00415	111	98	0	0	0	0	0	0	0	224
0.00416	111	99	0	0	0	0	0	0	0	225
0.00417	111	99	0	0	0	0	0	0	0	225
0.00418	111	99	0	0	0	0	0	0	0	225
0.00419	111	99	0	0	0	0	0	0	0	226
0.0042	112	99	0	0	0	0	0	0	0	227
0.00421	113	99	0	0	0	0	0	0	0	228
0.00422	112	99	0	0	0	0	0	0	0	228
0.00423	112	99	0	0	0	0	0	0	0	228
0.00424	113	99	0	0	0	0	0	0	0	229
0.00425	113	99	0	0	0	0	0	0	0	229
0.00426	114	99	0	0	0	0	0	0	0	230
0.00427	114	99	0	0	0	0	0	0	0	230
0.00428	114	99	0	0	0	0	0	0	0	230
0.00429	114	100	0	0	0	0	0	0	0	231
0.0043	114	100	0	0	0	0	0	0	0	231
0.00431	115	100	0	0	0	0	0	0	0	232
0.00432	116	100	0	0	0	0	0	0	0	233
0.00433	116	100	0	0	0	0	0	0	0	233
0.00434	116	100	0	0	0	0	0	0	0	233
0.00435	116	100	0	0	0	0	0	0	0	233
0.00436	116	100	0	0	0	0	0	0	0	233
0.00437	116	100	0	0	0	0	0	0	0	233
0.00438	116	99	0	0	0	0	0	0	0	233
0.00439	117	100	0	0	0	0	0	0	0	235
0.0044	118	100	0	0	0	0	0	0	0	236
0.00441	118	101	0	0	0	0	0	0	0	237
0.00442	119	103	0	0	0	0	0	0	0	240
0.00443	120	103	0	0	0	0	0	0	0	241
0.00444	120	104	0	0	0	0	0	0	0	242
0.00445	120	104	0	0	0	0	0	0	0	242
0.00446	120	105	0	0	0	0	0	0	0	243
0.00447	120	105	0	0	0	0	0	0	0	243
0.00448	120	105	0	0	0	0	0	0	0	243
0.00449	121	105	0	0	0	0	0	0	0	244
0.0045	121	105	0	0	0	0	0	0	0	244
0.00451	122	107	0	0	0	0	0	0	0	247
0.00452	122	107	0	0	0	0	0	0	0	247
0.00453	123	107	0	0	0	0	0	0	0	249
0.00454	124	107	0	0	0	0	0	0	0	250
0.00455	125	108	0	0	0	0	0	0	0	252
0.00456	125	109	0	0	0	0	0	0	0	253
0.00457	125	109	0	0	0	0	0	0	0	253
0.00458	125	110	0	0	0	0	0	0	0	254
0.00459	125	110	0	0	0	0	0	0	0	254
0.0046	125	111	0	0	0	0	0	0	0	255
0.00461	125	111	0	0	0	0	0	0	0	255
0.00462	126	111	0	0	0	0	0	0	0	256
0.00463	126	112	0	0	0	0	0	0	0	257
0.00464	126	111	0	0	0	0	0	0	0	257
0.00465	126	111	0	0	0	0	0	0	0	257
0.00466	126	111	0	0	0	0	0	0	0	257
0.00467	128	111	0	0	0	0	0	0	0	259
0.00468	129	111	0	0	0	0	0	0	0	260
0.00469	129	112	0	0	0	0	0	0	0	261
0.0047	131	113	0	0	0	0	0	0	0	264
0.00471	131	113	0	0	0	0	0	0	0	264
0.00472	131	114	0	0	0	0	0	0	0	265
0.00473	132	114	0	0	0	0	0	0	0	266
0.00474	132	115	0	0	0	0	0	0	0	267
0.00475	132	115	0	0	0	0	0	0	0	267
0.00476	132	116	0	0	0	0	0	0	0	268
0.00477	133	116	0	0	0	0	0	0	0	269
0.00478	133	116	0	0	0	0	0	0	0	269
0.00479	133	116	0	0	0	0	0	0	0	269
0.0048	133	116	0	0	0	0	0	0	0	269
0.00481	133	116	0	0	0	0	0	0	0	269
0.00482	133	116	0	0	0	0	0	0	0	269
0.00483	133	116	0	0	0	0	0	0	0	269
0.00484	133	116	0	0	0	0	0	0	0	269
0.00485	134	116	0	0	0	0	0	0	0	270
0.00486	134	116	0	0	0	0	0	0	0	270
0.00487	134	116	0	0	0	0	0	0	0	270
0.00488	134	117	0	0	0	0	0	0	0	271
0.00489	134	116	0	0	0	0	0	0	0	271
0.0049	134	118	0	0	0	0	0	0	0	273
0.00491	134	118	0	0	0	0	0	0	0	273
0.00492	134	119	0	0	0	0	0	0	0	274
0.00493	134	121	0	0	0	0	0	0	0	276
0.00494	134	122	0	0	0	0	0	0	0	277
0.00495	134	122	0	0	0	0	0	0	0	277
0.00496	135	122	0	0	0	0	0	0	0	278
0.00497	135	122	0	0	0	0	0	0	0	278
0.00498	135	123	0	0	0	0	0	0	0	279
0.00499	135	123	0	0	0	0	0	0	0	279
0.005	135	123	0	0	0	0	0	0	0	279
0.00501	135	122	0	0	0	0	0	0	0	279
0.00502	135	122	0	0	0	0	0	0	0	279
0.00503	135	123	0	0	0	0	0	0	0	280
0.00504	135	123	0	0	0	0	0	0	0	280
0.00505	136	123	0	0	0	0	0	0	0	281
0.00506	136	124	0	0	0	0	0	0	0	282
0.00507	136	126	0	0	0	0	0	0	0	285
0.00508	136	126	0	0	0	0	0	0	0	285
0.00509	136	126	0	0	0	0	0	0	0	285
0.0051	136	126	0	0	0	0	0	0	0	285
0.00511	136	126	0	0	0	0	0	0	0	285
0.00512	136	126	0	0	0	0	0	0	0	285
0.00513	137	126	0	0	0	0	0	0	0	286
0.00514	137	126	0	0	0	0	0	0	0	286
0.00515	137	126	0	0	0	0	0	0	0	286
0.00516	137	126	0	0	0	0	0	0	0	286
0.00517	137	126	0	0	0	0	0	0	0	286
0.00518	138	126	0	0	0	0	0	0	0	287
0.00519	138	126	0	0	0	0	0	0	0	287
0.0052	138	127	0	0	0	0	0	0	0	288
0.00521	138	127	0	0	0	0	0	0	0	288
0.00522	138	127	0	0	0	0	0	0	0	288
0.00523	138	127	0	0	0	0	0	0	0	288
0.00524	139	127	0	0	0	0	0	0	0	289
0.00525	139	126	0	0	0	0	0	0	0	289
0.00526	140	126	0	0	0	0	0	0	0	290
0.00527	140	127	0	0	0	0	0	0	0	291
0.00528	140	128	0	0	0	0	0	0	0	292
0.00529	141	130	0	0	0	0	0	0	0	295
0.0053	141	130	0	0	0	0	0	0	0	295
0.00531	143	130	0	0	0	0	0	0	0	297
0.00532	143	130	0	0	0	0	0	0	0	297
0.00533	143	130	0	0	0	0	0	0	0	297
0.00534	144	130	0	0	0	0	0	0	0	298
0.00535	144	130	0	0	0	0	0	0	0	298
0.00536	144	131	0	0	0	0	0	0	0	299
0.00537	144	130	0	0	0	0	0	0	0	299
0.00538	144	130	0	0	0	0	0	0	0	299
0.00539	144	131	0	0	0	0	0	0	0	300
0.0054	144	131	0	0	0	0	0	0	0	300
0.00541	144	131	0	0	0	0	0	0	0	300
0.00542	144	132	0	0	0	0	0	0	0	301
0.00543	145	132	0	0	0	0	0	0	0	302
