Time (s),pip2(ap2),ap2(a),ap2(b),ap2(#ref),trans(ap2),trans(#pip2),trans(#ref),ap2(b!1).pip2(ap2!1),ap2(a!1).trans(ap2!1)
0.00233,1000,30,30,30,1000,1000,1000,0,0
0.00234,1000,30,30,30,1000,1000,1000,0,0
0.00235,1000,30,30,30,1000,1000,1000,0,0
0.00236,1000,30,30,30,1000,1000,1000,0,0
0.00237,1000,30,30,30,1000,1000,1000,0,0
0.00238,1000,30,30,30,1000,1000,1000,0,0
0.00239,1000,30,30,30,1000,1000,1000,0,0
0.0024,1000,30,30,30,1000,1000,1000,0,0
0.00241,1000,30,30,30,1000,1000,1000,0,0
0.00242,1000,30,30,30,1000,1000,1000,0,0
0.00243,1000,30,30,30,1000,1000,1000,0,0
0.00244,1000,30,30,30,1000,1000,1000,0,0
0.00245,1000,30,30,30,1000,1000,1000,0,0
0.00246,1000,30,30,30,1000,1000,1000,0,0
0.00247,1000,30,30,30,1000,1000,1000,0,0
0.00248,1000,30,30,30,1000,1000,1000,0,0
0.00249,1000,30,30,30,1000,1000,1000,0,0
0.0025,1000,30,30,30,1000,1000,1000,0,0
0.00251,1000,30,30,30,1000,1000,1000,0,0
0.00252,1000,30,30,30,1000,1000,1000,0,0
0.00253,1000,30,30,30,1000,1000,1000,0,0
0.00254,1000,30,30,30,1000,1000,1000,0,0
0.00255,1000,30,30,30,1000,1000,1000,0,0
0.00256,1000,30,30,30,1000,1000,1000,0,0
0.00257,1000,30,30,30,1000,1000,1000,0,0
0.00258,1000,30,30,30,1000,1000,1000,0,0
0.00259,1000,30,30,30,1000,1000,1000,0,0
0.0026,1000,30,30,30,1000,1000,1000,0,0
0.00261,1000,30,30,30,1000,1000,1000,0,0
0.00262,1000,30,30,30,1000,1000,1000,0,0
0.00263,1000,30,30,30,1000,1000,1000,0,0
0.00264,1000,30,30,30,1000,1000,1000,0,0
0.00265,1000,30,30,30,1000,1000,1000,0,0
0.00266,1000,30,30,30,1000,1000,1000,0,0
0.00267,1000,30,30,30,1000,1000,1000,0,0
0.00268,1000,30,30,30,1000,1000,1000,0,0
0.00269,1000,30,30,30,1000,1000,1000,0,0
0.0027,1000,30,30,30,1000,1000,1000,0,0
0.00271,1000,30,30,30,1000,1000,1000,0,0
0.00272,1000,30,30,30,1000,1000,1000,0,0
0.00273,1000,30,30,30,1000,1000,1000,0,0
0.00274,1000,30,30,30,1000,1000,1000,0,0
0.00275,1000,30,30,30,1000,1000,1000,0,0
0.00276,1000,30,30,30,1000,1000,1000,0,0
0.00277,1000,30,30,30,1000,1000,1000,0,0
0.00278,1000,30,30,30,1000,1000,1000,0,0
0.00279,1000,30,30,30,1000,1000,1000,0,0
0.0028,1000,30,30,30,1000,1000,1000,0,0
0.00281,1000,30,30,30,1000,1000,1000,0,0
0.00282,1000,30,30,30,1000,1000,1000,0,0
0.00283,1000,30,30,30,1000,1000,1000,0,0
0.00284,1000,30,30,30,1000,1000,1000,0,0
0.00285,1000,30,30,30,1000,1000,1000,0,0
0.00286,1000,30,30,30,1000,1000,1000,0,0
0.00287,1000,30,30,30,1000,1000,1000,0,0
0.00288,1000,30,30,30,1000,1000,1000,0,0
0.00289,1000,30,30,30,1000,1000,1000,0,0
0.0029,1000,30,30,30,1000,1000,1000,0,0
0.00291,1000,30,30,30,1000,1000,1000,0,0
0.00292,1000,30,30,30,1000,1000,1000,0,0
0.00293,1000,30,30,30,1000,1000,1000,0,0
0.00294,1000,30,30,30,1000,1000,1000,0,0
0.00295,1000,30,30,30,1000,1000,1000,0,0
0.00296,1000,30,30,30,1000,1000,1000,0,0
0.00297,1000,30,30,30,1000,1000,1000,0,0
0.00298,1000,30,30,30,1000,1000,1000,0,0
0.00299,1000,30,30,30,1000,1000,1000,0,0
0.003,1000,30,30,30,1000,1000,1000,0,0
0.00301,1000,30,30,30,1000,1000,1000,0,0
0.00302,1000,30,30,30,1000,1000,1000,0,0
0.00303,1000,30,30,30,1000,1000,1000,0,0
0.00304,1000,30,30,30,1000,1000,1000,0,0
0.00305,1000,30,30,30,1000,1000,1000,0,0
0.00306,1000,30,30,30,1000,1000,1000,0,0
0.00307,1000,30,30,30,1000,1000,1000,0,0
0.00308,1000,30,30,30,1000,1000,1000,0,0
0.00309,1000,30,30,30,1000,1000,1000,0,0
0.0031,1000,30,30,30,1000,1000,1000,0,0
0.00311,1000,30,30,30,1000,1000,1000,0,0
0.00312,1000,30,30,30,1000,1000,1000,0,0
0.00313,1000,30,30,30,1000,1000,1000,0,0
0.00314,1000,30,30,30,1000,1000,1000,0,0
0.00315,1000,30,30,30,1000,1000,1000,0,0
0.00316,1000,30,30,30,1000,1000,1000,0,0
0.00317,1000,30,30,30,1000,1000,1000,0,0
0.00318,1000,30,30,30,1000,1000,1000,0,0
0.00319,1000,30,30,30,1000,1000,1000,0,0
0.0032,1000,30,30,30,1000,1000,1000,0,0
0.00321,1000,30,30,30,1000,1000,1000,0,0
0.00322,1000,30,30,30,1000,1000,1000,0,0
0.00323,1000,30,30,30,1000,1000,1000,0,0
0.00324,1000,30,30,30,1000,1000,1000,0,0
0.00325,1000,30,30,30,1000,1000,1000,0,0
0.00326,1000,30,30,30,1000,1000,1000,0,0
0.00327,1000,30,30,30,1000,1000,1000,0,0
0.00328,1000,30,30,30,1000,1000,1000,0,0
0.00329,1000,30,30,30,1000,1000,1000,0,0
0.0033,1000,30,30,30,1000,1000,1000,0,0
0.00331,1000,30,30,30,1000,1000,1000,0,0
0.00332,1000,30,30,30,1000,1000,1000,0,0
0.00333,1000,30,30,30,1000,1000,1000,0,0
0.00334,1000,30,30,30,1000,1000,1000,0,0
0.00335,1000,30,30,30,1000,1000,1000,0,0
0.00336,1000,30,30,30,1000,1000,1000,0,0
0.00337,1000,30,30,30,1000,1000,1000,0,0
0.00338,1000,30,30,30,1000,1000,1000,0,0
0.00339,1000,30,30,30,1000,1000,1000,0,0
0.0034,1000,30,30,30,1000,1000,1000,0,0
0.00341,1000,30,30,30,1000,1000,1000,0,0
0.00342,1000,30,30,30,1000,1000,1000,0,0
0.00343,1000,30,30,30,1000,1000,1000,0,0
0.00344,1000,30,30,30,1000,1000,1000,0,0
0.00345,1000,30,30,30,1000,1000,1000,0,0
0.00346,1000,30,30,30,1000,1000,1000,0,0
0.00347,1000,30,30,30,1000,1000,1000,0,0
0.00348,1000,30,30,30,1000,1000,1000,0,0
0.00349,1000,30,30,30,1000,1000,1000,0,0
0.0035,1000,30,30,30,1000,1000,1000,0,0
0.00351,1000,30,30,30,1000,1000,1000,0,0
0.00352,1000,30,30,30,1000,1000,1000,0,0
0.00353,1000,30,30,30,1000,1000,1000,0,0
0.00354,1000,30,30,30,1000,1000,1000,0,0
0.00355,1000,30,30,30,1000,1000,1000,0,0
0.00356,1000,30,30,30,1000,1000,1000,0,0
0.00357,1000,30,30,30,1000,1000,1000,0,0
0.00358,1000,30,30,30,1000,1000,1000,0,0
0.00359,1000,30,30,30,1000,1000,1000,0,0
0.0036,1000,30,30,30,1000,1000,1000,0,0
0.00361,1000,30,30,30,1000,1000,1000,0,0
0.00362,1000,30,30,30,1000,1000,1000,0,0
0.00363,1000,30,30,30,1000,1000,1000,0,0
0.00364,1000,30,30,30,1000,1000,1000,0,0
0.00365,1000,30,30,30,1000,1000,1000,0,0
0.00366,1000,30,30,30,1000,1000,1000,0,0
0.00367,1000,30,30,30,1000,1000,1000,0,0
0.00368,1000,30,30,30,1000,1000,1000,0,0
0.00369,1000,30,30,30,1000,1000,1000,0,0
0.0037,1000,30,30,30,1000,1000,1000,0,0
0.00371,1000,30,30,30,1000,1000,1000,0,0
0.00372,1000,30,30,30,1000,1000,1000,0,0
0.00373,1000,30,30,30,1000,1000,1000,0,0
0.00374,1000,30,30,30,1000,1000,1000,0,0
0.00375,1000,30,30,30,1000,1000,1000,0,0
0.00376,1000,30,30,30,1000,1000,1000,0,0
0.00377,1000,30,30,30,1000,1000,1000,0,0
0.00378,1000,30,30,30,1000,1000,1000,0,0
0.00379,1000,30,30,30,1000,1000,1000,0,0
0.0038,1000,30,30,30,1000,1000,1000,0,0
0.00381,1000,30,30,30,1000,1000,1000,0,0
0.00382,1000,30,30,30,1000,1000,1000,0,0
0.00383,1000,30,30,30,1000,1000,1000,0,0
0.00384,1000,30,30,30,1000,1000,1000,0,0
0.00385,1000,30,30,30,1000,1000,1000,0,0
0.00386,1000,30,30,30,1000,1000,1000,0,0
0.00387,1000,30,30,30,1000,1000,1000,0,0
0.00388,1000,30,30,30,1000,1000,1000,0,0
0.00389,1000,30,30,30,1000,1000,1000,0,0
0.0039,1000,30,30,30,1000,1000,1000,0,0
0.00391,1000,30,30,30,1000,1000,1000,0,0
0.00392,1000,30,30,30,1000,1000,1000,0,0
0.00393,1000,30,30,30,1000,1000,1000,0,0
0.00394,1000,30,30,30,1000,1000,1000,0,0
0.00395,1000,30,30,30,1000,1000,1000,0,0
0.00396,1000,30,30,30,1000,1000,1000,0,0
0.00397,1000,30,30,30,1000,1000,1000,0,0
0.00398,1000,30,30,30,1000,1000,1000,0,0
0.00399,1000,30,30,30,1000,1000,1000,0,0
0.004,1000,30,30,30,1000,1000,1000,0,0
0.00401,1000,30,30,30,1000,1000,1000,0,0
0.00402,1000,30,30,30,1000,1000,1000,0,0
0.00403,1000,30,30,30,1000,1000,1000,0,0
0.00404,1000,30,30,30,1000,1000,1000,0,0
0.00405,1000,30,30,30,1000,1000,1000,0,0
0.00406,1000,30,30,30,1000,1000,1000,0,0
0.00407,1000,30,30,30,1000,1000,1000,0,0
0.00408,1000,30,30,30,1000,1000,1000,0,0
0.00409,1000,30,30,30,1000,1000,1000,0,0
0.0041,1000,30,30,30,1000,1000,1000,0,0
0.00411,1000,30,30,30,1000,1000,1000,0,0
0.00412,1000,30,30,30,1000,1000,1000,0,0
0.00413,1000,30,30,30,1000,1000,1000,0,0
0.00414,1000,30,30,30,1000,1000,1000,0,0
0.00415,1000,30,30,30,1000,1000,1000,0,0
0.00416,1000,30,30,30,1000,1000,1000,0,0
0.00417,1000,30,30,30,1000,1000,1000,0,0
0.00418,1000,30,30,30,1000,1000,1000,0,0
0.00419,1000,30,30,30,1000,1000,1000,0,0
0.0042,1000,30,30,30,1000,1000,1000,0,0
0.00421,1000,30,30,30,1000,1000,1000,0,0
0.00422,1000,30,30,30,1000,1000,1000,0,0
0.00423,1000,30,30,30,1000,1000,1000,0,0
0.00424,1000,30,30,30,1000,1000,1000,0,0
0.00425,1000,30,30,30,1000,1000,1000,0,0
0.00426,1000,30,30,30,1000,1000,1000,0,0
0.00427,1000,30,30,30,1000,1000,1000,0,0
0.00428,1000,30,30,30,1000,1000,1000,0,0
0.00429,1000,30,30,30,1000,1000,1000,0,0
0.0043,1000,30,30,30,1000,1000,1000,0,0
0.00431,1000,30,30,30,1000,1000,1000,0,0
0.00432,1000,30,30,30,1000,1000,1000,0,0
0.00433,1000,30,30,30,1000,1000,1000,0,0
0.00434,1000,30,30,30,1000,1000,1000,0,0
0.00435,1000,30,30,30,1000,1000,1000,0,0
0.00436,1000,30,30,30,1000,1000,1000,0,0
0.00437,1000,30,30,30,1000,1000,1000,0,0
0.00438,1000,30,30,30,1000,1000,1000,0,0
0.00439,1000,30,30,30,1000,1000,1000,0,0
0.0044,1000,30,30,30,1000,1000,1000,0,0
0.00441,1000,30,30,30,1000,1000,1000,0,0
0.00442,1000,30,30,30,1000,1000,1000,0,0
0.00443,1000,30,30,30,1000,1000,1000,0,0
0.00444,1000,30,30,30,1000,1000,1000,0,0
0.00445,1000,30,30,30,1000,1000,1000,0,0
0.00446,1000,30,30,30,1000,1000,1000,0,0
0.00447,1000,30,30,30,1000,1000,1000,0,0
0.00448,1000,30,30,30,1000,1000,1000,0,0
0.00449,1000,30,30,30,1000,1000,1000,0,0
0.0045,1000,30,30,30,1000,1000,1000,0,0
0.00451,1000,30,30,30,1000,1000,1000,0,0
0.00452,1000,30,30,30,1000,1000,1000,0,0
0.00453,1000,30,30,30,1000,1000,1000,0,0
0.00454,1000,30,30,30,1000,1000,1000,0,0
0.00455,1000,30,30,30,1000,1000,1000,0,0
0.00456,1000,30,30,30,1000,1000,1000,0,0
0.00457,1000,30,30,30,1000,1000,1000,0,0
0.00458,1000,30,30,30,1000,1000,1000,0,0
0.00459,1000,30,30,30,1000,1000,1000,0,0
0.0046,1000,30,30,30,1000,1000,1000,0,0
0.00461,1000,30,30,30,1000,1000,1000,0,0
0.00462,1000,30,30,30,1000,1000,1000,0,0
0.00463,1000,30,30,30,1000,1000,1000,0,0
0.00464,1000,30,30,30,1000,1000,1000,0,0
0.00465,1000,30,30,30,1000,1000,1000,0,0
0.00466,1000,30,30,30,1000,1000,1000,0,0
0.00467,1000,30,30,30,1000,1000,1000,0,0
0.00468,1000,30,30,30,1000,1000,1000,0,0
0.00469,1000,30,30,30,1000,1000,1000,0,0
0.0047,1000,30,30,30,1000,1000,1000,0,0
0.00471,1000,30,30,30,1000,1000,1000,0,0
0.00472,1000,30,30,30,1000,1000,1000,0,0
0.00473,1000,30,30,30,1000,1000,1000,0,0
0.00474,1000,30,30,30,1000,1000,1000,0,0
0.00475,1000,30,30,30,1000,1000,1000,0,0
0.00476,1000,30,30,30,1000,1000,1000,0,0
0.00477,1000,30,30,30,1000,1000,1000,0,0
0.00478,1000,30,30,30,1000,1000,1000,0,0
0.00479,1000,30,30,30,1000,1000,1000,0,0
0.0048,1000,30,30,30,1000,1000,1000,0,0
0.00481,1000,30,30,30,1000,1000,1000,0,0
0.00482,1000,30,30,30,1000,1000,1000,0,0
0.00483,1000,30,30,30,1000,1000,1000,0,0
0.00484,1000,30,30,30,1000,1000,1000,0,0
0.00485,1000,30,30,30,1000,1000,1000,0,0
0.00486,1000,30,30,30,1000,1000,1000,0,0
0.00487,1000,30,30,30,1000,1000,1000,0,0
0.00488,1000,30,30,30,1000,1000,1000,0,0
0.00489,1000,30,30,30,1000,1000,1000,0,0
0.0049,1000,30,30,30,1000,1000,1000,0,0
0.00491,1000,30,30,30,1000,1000,1000,0,0
0.00492,1000,30,30,30,1000,1000,1000,0,0
0.00493,1000,30,30,30,1000,1000,1000,0,0
0.00494,1000,30,30,30,1000,1000,1000,0,0
0.00495,1000,30,30,30,1000,1000,1000,0,0
0.00496,1000,30,30,30,1000,1000,1000,0,0
0.00497,1000,30,30,30,1000,1000,1000,0,0
0.00498,1000,30,30,30,1000,1000,1000,0,0
0.00499,1000,30,30,30,1000,1000,1000,0,0
0.005,1000,30,30,30,1000,1000,1000,0,0
0.00501,1000,30,30,30,1000,1000,1000,0,0
0.00502,1000,30,30,30,1000,1000,1000,0,0
0.00503,1000,30,30,30,1000,1000,1000,0,0
0.00504,1000,30,30,30,1000,1000,1000,0,0
0.00505,1000,30,30,30,1000,1000,1000,0,0
0.00506,1000,30,30,30,1000,1000,1000,0,0
0.00507,1000,30,30,30,1000,1000,1000,0,0
0.00508,1000,30,30,30,1000,1000,1000,0,0
0.00509,1000,30,30,30,1000,1000,1000,0,0
0.0051,1000,30,30,30,1000,1000,1000,0,0
0.00511,1000,30,30,30,1000,1000,1000,0,0
